,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
10,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,10,4096,31817752,[10098],[0.2749909],17.694875448250937,[10098],[0.28172725],17.670673,6925892,30712944,4096
11,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,11,4096,35093450,[574],[0.69499845],20.854820090746987,[574],[0.7016449],20.845303,6925892,32642216,4096
12,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,12,4096,34533076,[9052],[0.54841956],22.066868766738274,[9052],[0.5551391],22.054684,4617388,32922547,4096
13,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,13,4096,30764742,[279],[0.32064488],18.44494478925047,[279],[0.32699433],18.425337,6925851,29775546,4096
14,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,14,4096,55839550,[1027],[0.54974921],17.196992659977674,[1027],[0.41355914],17.481653,6925892,59076752,4096
15,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,15,4096,35982890,[311],[0.50507425],24.894897140512636,[311],[0.5015963],24.901806,4617252,34417025,4096
16,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,16,4096,9153689,[21312],[0.0115731],45.46989794490593,[21312],[0.00889755],45.732822,4617261,8162514,4096
17,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,17,4096,43778462,[4987],[0.96345638],21.469303563047852,[4987],[0.96742815],21.465189,6925851,42417921,4096
18,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,18,4096,48397345,[1174],[0.23566631],19.03498761480146,[662],[0.34986678],19.46826,6925953,46512915,4096
19,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,19,4096,41597057,[27253],[0.80526218],25.012781437758516,[27253],[0.7974792],25.022495,6925892,39281605,4096
20,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,20,4096,37850817,[578],[0.27803056],17.68295545703299,[578],[0.2530211],17.77722,4617261,34400080,4096
21,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,21,4096,32501803,[616],[0.99933791],27.088381275126793,[616],[0.99860114],27.089117,4617279,31745161,4096
22,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,22,4096,30823099,[13176],[0.22136549],18.947845300652467,[13176],[0.16882159],19.218815,6925851,25492043,4096
23,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,23,4096,35104194,[364],[0.65371894],22.69609294882341,[364],[0.64641875],22.707325,6925919,26058538,4096
24,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,24,4096,43701928,[279],[0.28799847],22.242410197841448,[279],[0.27152056],22.301327,4617261,41900947,4096
25,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,25,4096,38526105,[279],[0.91034273],21.257489268957595,[279],[0.8600243],21.314354,4617302,38261091,4096
26,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,26,4096,39621090,[70811],[0.81566596],24.415775059854536,[70811],[0.80930406],24.423601,4617261,40011889,4096
27,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,27,4096,31791072,[26623],[0.55946772],19.519579797904573,[26623],[0.56161225],19.515741,6925851,28543966,4096
28,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,28,4096,37479671,[22806],[0.53991278],19.25236642294744,[22806],[0.5770426],19.185844,6925851,36292023,4096
29,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,29,4096,36550575,[19794],[0.450252],18.730702363006685,[19794],[0.44155192],18.75021,4617261,34608574,4096
30,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,30,4096,53764210,[220],[0.99545845],23.8983621645752,[220],[0.99664944],23.897171,4617320,49280666,4096
31,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,31,4096,30686610,[15201],[0.42706309],20.11444580184014,[15201],[0.43590367],20.093956,4617383,29155668,4096
32,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,32,4096,56935469,[2294],[0.1302663],16.91484147743931,[2294],[0.11890703],17.006079,4617306,53301442,4096
33,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,33,4096,36005948,[662],[0.87641035],21.370446255554064,[662],[0.8400377],21.412836,4617261,34264803,4096
34,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,34,4096,44500769,[662],[0.66424238],20.01930713713313,[662],[0.69158405],19.978981,6925892,40419192,4096
35,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,35,4096,18029549,[2550],[0.99644868],28.15745397512864,[2550],[0.99796426],28.15593,3078174,17983214,4096
36,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,36,4096,42266562,[9728],[0.99591544],24.3822247895514,[9728],[0.9962249],24.381916,6925892,39049408,4096
37,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,37,4096,43434356,[1051],[0.31202362],20.092485148907173,[1051],[0.32250556],20.059439,6925980,34151349,4096
38,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,38,4096,46239348,[11876],[0.31259321],18.576718639801847,[11876],[0.29294127],18.641655,4617347,41551228,4096
39,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,39,4096,46652400,[284],[0.96033893],21.89572795022762,[284],[0.9354984],21.921938,4617302,43388209,4096
40,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,40,4096,54227069,[1174],[0.58160335],20.357783476713298,[1174],[0.5795227],20.36137,6925980,47440243,4096
41,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,41,4096,46299235,[19150],[0.28288599],17.67746048757197,[19150],[0.27332717],17.711834,4617261,42829444,4096
42,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,42,4096,28593677,[1427],[0.1583487],18.622538695253805,[3974],[0.21017705],19.217844,6925851,26085856,4096
43,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,43,4096,35629203,[1023],[0.15457288],18.31261951695619,[1023],[0.14778563],18.35753,4617261,31768697,4096
44,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,44,4096,41705311,[2489],[0.67284027],19.24124091212626,[2489],[0.6423963],19.287544,6925953,42590263,4096
45,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,45,4096,23471744,[13463],[0.52270682],19.53743885295238,[13463],[0.5191285],19.544302,4617261,23287174,4096
46,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,46,4096,43683595,[3649],[0.24549255],15.699074841983862,[3649],[0.27267212],15.594071,6925892,41861084,4096
47,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,47,4096,65760273,[2362],[0.22975818],17.57813073309966,[2362],[0.22845323],17.58383,6925960,53765945,4096
48,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,48,4096,49379908,[1418],[0.35261948],19.975517010409266,[1418],[0.37440562],19.915565,10388777,31300246,4096
49,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,49,4096,46570251,[6367],[0.29307647],18.54216393183463,[6367],[0.27361035],18.610893,6925892,44869604,4096
50,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,50,4096,36401854,[981],[0.99274534],23.491331852841647,[981],[0.99517536],23.488888,6925892,33057667,4096
51,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,51,4096,49704783,[2134],[0.91238437],21.337791481215024,[2134],[0.91674757],21.333029,6925851,47970201,4096
52,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,52,4096,37040466,[304],[0.27969193],21.053552250065096,[304],[0.27137703],21.083738,6925878,35525525,4096
53,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,53,4096,33038507,[11754],[0.87864596],24.494088810756292,[11754],[0.9150146],24.453527,4617347,25324709,4096
54,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,54,4096,38097561,[323],[0.32642461],19.190713716412453,[323],[0.3388418],19.153387,6926007,35915235,4096
55,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,55,4096,35072057,[323],[0.28134019],19.681532236158805,[1174],[0.41579717],20.570662,6926014,32625237,4096
56,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,56,4096,37654175,[566],[0.96523538],23.228719775037103,[566],[0.9746967],23.218964,4617302,32080929,4096
57,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,57,4096,25975754,[1124],[0.52387046],20.835170514801064,[1124],[0.47323436],20.936821,6925953,22403643,4096
58,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,58,4096,41388587,[279],[0.96718561],23.602973545759042,[279],[0.9351737],23.636633,3078174,39907215,4096
59,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,59,4096,21073575,[6781],[0.23026967],18.974174739240073,[6781],[0.34187397],18.578985,6925892,19897130,4096
60,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,60,4096,57560043,[374],[0.22249419],17.73599713775023,[374],[0.19960278],17.844566,6925919,55372773,4096
61,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,61,4096,36996598,[82],[0.99353076],24.33857110189097,[82],[0.99921346],24.332872,6926082,30577461,4096
62,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,62,4096,37488834,[279],[0.51514268],19.821594610405146,[279],[0.46930447],19.914787,6925892,34184581,4096
63,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,63,4096,39833924,[220],[0.35701648],24.509591410400215,[220],[0.35112742],24.526232,6925892,36067696,4096
64,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,64,4096,45464355,[220],[0.4518935],20.8784037400379,[220],[0.45949787],20.861721,4617451,44284610,4096
65,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,65,4096,31124920,[279],[0.45348123],20.56784759787366,[279],[0.4949877],20.48027,6925960,27989214,4096
66,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,66,4096,42286216,[35379],[0.4938918],17.753950316207476,[35379],[0.49869657],17.744268,6925892,40835098,4096
67,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,67,4096,32952344,[284],[0.95662347],21.99694398001613,[284],[0.97023803],21.982813,6925987,30450786,4096
68,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,68,4096,35302517,[25415],[0.99919469],27.897141237844025,[25415],[0.9997459],27.896595,4617261,34880171,4096
69,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,69,4096,53732191,[4987],[0.90517615],20.648535855192733,[4987],[0.93083936],20.620575,6925953,48238992,4096
70,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,70,4096,59046269,[279],[0.36866614],18.925373117739632,[279],[0.3480882],18.982805,6925892,53892972,4096
71,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,71,4096,29567287,[1370],[0.58568057],19.113347980340635,[1370],[0.59737724],19.09358,6925851,27773179,4096
72,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,72,4096,50335401,[279],[0.24938271],17.771449394699218,[279],[0.30018908],17.586021,6925892,44950730,4096
73,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,73,4096,42640490,[4363],[0.97464648],24.71640387983817,[4363],[0.9803003],24.710619,6925851,40754314,4096
74,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,74,4096,28789942,[813],[0.25356446],17.025249626543992,[813],[0.2451099],17.059162,6925892,22533914,4096
75,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,75,4096,35974655,[459],[0.55584301],23.40655954814872,[459],[0.47727823],23.55895,4617279,32111057,4096
76,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,76,4096,28707502,[279],[0.67827115],18.818761582149598,[279],[0.6710782],18.829424,4617320,28237968,4096
77,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,77,4096,38793782,[220],[0.99186612],23.65007388069121,[220],[0.98872143],23.653246,6926014,38649339,4096
78,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,78,4096,39871935,[311],[0.81514556],20.89865203696057,[872],[0.6257042],21.895641,6925892,38949384,4096
79,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,79,4096,53911602,[4940],[0.99745287],26.86148668693736,[4940],[0.9992218],26.859718,6925980,46757309,4096
80,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,80,4096,44400266,[574],[0.37260252],17.59966980387793,[1053],[0.25512785],18.118141,4617261,43118670,4096
81,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,81,4096,43021940,[21137],[0.44732463],18.316902809110662,[21137],[0.46152508],18.285652,4617279,42874832,4096
82,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,82,4096,49109523,[315],[0.14178848],15.38133447462863,[315],[0.15814127],15.272182,6925980,48416642,4096
83,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,83,4096,39154256,[220],[0.48879848],19.061424175915295,[220],[0.47464016],19.090813,4617302,36821737,4096
84,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,84,4096,22209086,[1122],[0.99939595],29.17052229475221,[1122],[0.9993331],29.170586,4617324,21277845,4096
85,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,85,4096,34147664,[385],[0.9935453],28.03567140504297,[385],[0.9942444],28.034973,4617252,32083158,4096
86,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,86,4096,35947459,[574],[0.22066992],20.43742929928167,[574],[0.19846846],20.543467,6925892,33301264,4096
87,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,87,4096,32630521,[430],[0.7042796],18.702409370654582,[430],[0.63742614],18.80215,6925892,28759047,4096
88,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,88,4096,37639060,[662],[0.50401811],21.483769027341744,[662],[0.535594],21.422997,6925878,35875750,4096
89,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,89,4096,47047692,[15073],[0.26400866],17.709174740610056,[15073],[0.2573606],17.734674,4617261,43172787,4096
90,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,90,4096,54599303,[2680],[0.56157192],18.760822804974932,[311],[0.74659574],20.794313,6925953,46487443,4096
91,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,91,4096,37901787,[304],[0.62782581],18.647094995157495,[304],[0.60610515],18.682299,6925878,36443952,4096
92,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,92,4096,39911139,[1139],[0.39755923],19.057249450711527,[1139],[0.39706203],19.058502,6925953,26761707,4096
93,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,93,4096,43670316,[8308],[0.49011702],21.19477002586007,[8308],[0.5384666],21.10068,6925892,31232268,4096
94,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,94,4096,54513318,[15073],[0.27150777],18.231416877577445,[15073],[0.24150635],18.348515,4617320,53211691,4096
95,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,95,4096,38454432,[16],[0.58352435],25.540572625391043,[16],[0.57750654],25.55094,6925892,36045662,4096
96,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,96,4096,28757824,[11922],[0.40737081],20.104238709485237,[11922],[0.49486256],19.909687,6925919,32901174,4096
97,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,97,4096,31532765,[1139],[0.32644642],21.571416647248547,[1139],[0.26217735],21.790659,4617261,30509680,4096
98,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,98,4096,22573407,[65444],[0.99793685],24.96191558879494,[65444],[0.9984401],24.961414,4617234,21712729,4096
99,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,99,4096,36696606,[8494],[0.97969044],23.938258507073257,[8494],[0.97952706],23.938417,4617261,39159016,4096
100,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,100,4096,55334822,[19922],[0.82168933],20.477429277290696,[19922],[0.792232],20.51394,6925959,38649211,4096
101,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,101,4096,42130253,[279],[0.25829612],16.987561639360674,[279],[0.25122],17.01534,6925878,36810242,4096
102,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,102,4096,43679315,[15073],[0.29285452],17.035654525341155,[15073],[0.3174817],16.954912,4617302,39998650,4096
103,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,103,4096,41110184,[24097],[0.61292861],17.855671978206185,[24097],[0.7857656],17.607262,4617261,43519566,4096
104,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,104,4096,38558277,[264],[0.34572216],18.88070618862584,[264],[0.35222414],18.862076,6925878,37227070,4096
105,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,105,4096,51327545,[662],[0.49628882],20.093291703675906,[662],[0.5610995],19.970533,3078242,50945092,4096
106,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,106,4096,38310356,[284],[0.999427],24.42103290978217,[284],[0.9993424],24.421122,4617381,36315829,4096
107,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,107,4096,37858559,[11680],[0.99445961],26.541211770254236,[11680],[0.99571675],26.539944,6925892,30920192,4096
108,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,108,4096,41564623,[15073],[0.38229706],17.406053481127437,[15073],[0.39800692],17.365767,4617347,37324780,4096
109,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,109,4096,35820220,[8753],[0.0572393],16.294695698495673,[16506],[0.10414255],16.592861,4617338,26052668,4096
110,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,110,4096,28137638,[3610],[0.98317133],22.9747317423377,[3610],[0.95454323],23.004286,4617261,27888134,4096
111,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,111,4096,39397868,[264],[0.20732879],17.16052557776069,[264],[0.1848719],17.275177,4617234,35360421,4096
112,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,112,4096,27008309,[729],[0.98688261],28.178990921765834,[729],[0.9842074],28.181704,4617261,26607169,4096
113,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,113,4096,51033984,[1174],[0.42568305],19.763032016746216,[1174],[0.38669616],19.859093,4617261,49244413,4096
114,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,114,4096,32489470,[650],[0.17369706],18.506629945571653,[650],[0.18056817],18.467827,4617347,30871506,4096
115,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,115,4096,26773965,[505],[0.15590081],19.648652574989956,[505],[0.15606652],19.647589,6925960,25039258,4096
116,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,116,4096,36791750,[1174],[0.83536012],22.13952904902537,[1174],[0.8384399],22.135853,6926021,35063967,4096
117,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,117,4096,50614838,[330],[0.09854109],17.075701626707353,[330],[0.10426216],17.019266,6925973,45101311,4096
118,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,118,4096,42986946,[4846],[0.13124285],16.855262188748206,[4846],[0.12968895],16.867172,6925892,39158754,4096
119,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,119,4096,32752306,[323],[0.38623233],21.700068791068002,[323],[0.38939804],21.691898,6925953,22454088,4096
120,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,120,4096,40409561,[43665],[0.15164],18.984697577828875,[43665],[0.1402174],19.063015,6925946,35287627,4096
121,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,121,4096,22027091,[505],[0.66924158],22.73775557565716,[505],[0.71375114],22.67336,4617261,19234080,4096
122,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,122,4096,44229733,[20],[0.96318937],24.7117262787575,[20],[0.9738313],24.700739,3078272,42439597,4096
123,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,123,4096,46276976,[662],[0.61523023],18.657912189731547,[662],[0.5853661],18.707674,6925960,42207979,4096
124,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,124,4096,25080596,[17],[0.1322415],24.12840734026082,[17],[0.13290657],24.123386,4617279,22122721,4096
125,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,125,4096,53947050,[279],[0.77096323],18.577766351648073,[279],[0.72696024],18.636534,4617302,51478058,4096
126,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,126,4096,43428406,[330],[0.93653728],19.795706636832474,[330],[0.94077224],19.791187,4617302,41640495,4096
127,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,127,4096,45578418,[11226],[0.63727104],23.090181946920033,[11226],[0.6029128],23.145601,6925892,43901402,4096
128,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,128,4096,30368991,[19461],[0.95160222],23.012311873086958,[19461],[0.9847113],22.978107,6925851,27247503,4096
129,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,129,4096,52882489,[2533],[0.27751018],20.582537757486236,[2533],[0.28091404],20.570349,6926193,41439576,4096
130,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,130,4096,40915226,[16766],[0.21469572],17.6593526092984,[16766],[0.21576521],17.654385,6926150,33536608,4096
131,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,131,4096,51567103,[37337],[0.28051041],19.28985933347152,[37337],[0.28236264],19.28328,6925892,45097644,4096
132,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,132,4096,50768311,[9405],[0.45172507],18.372995370057506,[9405],[0.41036487],18.46902,4617302,50154937,4096
133,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,133,4096,46847267,[3878],[0.28737094],18.812796411344067,[3878],[0.28746128],18.812485,6925892,42841380,4096
134,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,134,4096,48171395,[616],[0.88841561],19.190745269190998,[616],[0.9006735],19.177044,6925851,46525053,4096
135,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,135,4096,38495978,[1101],[0.33730087],18.675086375942133,[1101],[0.37963042],18.55686,6925892,35851778,4096
136,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,136,4096,46432786,[662],[0.91129096],21.56822339979681,[662],[0.95009834],21.52652,6925851,37430248,4096
137,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,137,4096,38044674,[220],[0.99146869],23.480394467798593,[220],[0.9931591],23.478682,4617261,38277612,4096
138,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,138,4096,38760875,[555],[0.95022129],23.805542651845762,[555],[0.9400258],23.816334,6926071,35397441,4096
139,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,139,4096,33650615,[574],[0.38007553],19.348284708793273,[574],[0.35197031],19.425106,6925980,36451744,4096
140,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,140,4096,51563299,[358],[0.43606268],18.334710961050842,[358],[0.42925116],18.350454,4617338,48885280,4096
141,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,141,4096,38716948,[8753],[0.36632329],18.191853475868033,[58333],[0.30831474],18.62398,6925851,35877094,4096
142,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,142,4096,49023065,[6308],[0.39865751],17.991021764990734,[6308],[0.41517848],17.950424,10388777,43241526,4096
143,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,143,4096,43943180,[1174],[0.87139651],21.013918924440265,[1174],[0.8793938],21.004778,4617347,43480453,4096
144,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,144,4096,32242697,[18088],[0.54650164],20.224676573950184,[59783],[0.99235207],25.072023,4617363,30907417,4096
145,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,145,4096,28534795,[1174],[0.80185247],22.56991740197814,[1174],[0.8952767],22.459713,6925987,21806814,4096
146,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,146,4096,40738430,[279],[0.43952948],18.824655915352103,[279],[0.44644457],18.809046,6925946,38514273,4096
147,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,147,4096,42354574,[1666],[0.34739919],18.880517226807655,[1666],[0.26813713],19.139492,4617408,46107220,4096
148,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,148,4096,25440998,[82],[0.9815888],23.629674405567904,[82],[0.99640274],23.614693,6925878,23383040,4096
149,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,149,4096,46407358,[2678],[0.23320401],21.49070603475665,[2678],[0.23197511],21.49599,4617383,45436213,4096
150,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,150,4096,44050312,[220],[0.95598277],21.003429463881265,[220],[0.9429862],21.017115,6925878,40232913,4096
151,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,151,4096,30728275,[574],[0.69369484],21.60730218674832,[574],[0.6805098],21.626493,6925878,29298335,4096
152,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,152,4096,7160759,[16],[0.08815368],32.7224644550386,[16],[0.10016998],32.59469,3078180,6860364,4096
153,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,153,4096,36841852,[1139],[0.15584145],16.834042375202575,[1139],[0.15910196],16.813337,6925919,34398876,4096
154,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,154,4096,27171822,[5602],[0.3929613],20.13339641743038,[5602],[0.38667282],20.149529,4617302,26057629,4096
155,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,155,4096,57037850,[574],[0.81602928],19.55744246332359,[574],[0.798054],19.579716,6925892,55053487,4096
