,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
15,google_gemma-7b,wikitext-512,256000,3072,15,3072,94732619,[137451],[0.96705419],-7.02058974973014,[137451],[0.96886235],-7.022465,79938152,54010511,3072
16,google_gemma-7b,wikitext-512,256000,3072,16,3072,173494380,[235265],[0.38976153],-27.871893428455405,[235265],[0.3964753],-27.889,84551719,124385787,3072
17,google_gemma-7b,wikitext-512,256000,3072,17,3072,99070305,[235310],[0.43149936],-20.063172480927225,[235310],[0.8145932],-20.6986,79918012,53735845,3072
18,google_gemma-7b,wikitext-512,256000,3072,18,3072,105504533,[98942],[0.99999998],27.134353657050603,[98942],[1.],27.134367,79339512,82423972,3072
19,google_gemma-7b,wikitext-512,256000,3072,19,3072,123739571,[178844],[0.93024818],-12.774777319240238,[178844],[0.93159163],-12.776233,79170586,63432797,3072
20,google_gemma-7b,wikitext-512,256000,3072,20,3072,203052450,[100890],[0.47725642],-20.20453348810734,[100890],[0.5133352],-20.277414,84144901,167035826,3072
21,google_gemma-7b,wikitext-512,256000,3072,21,3072,226497402,[1357],[0.88132448],-9.748495111059825,[1357],[0.98442644],-9.859132,81348797,179561524,3072
22,google_gemma-7b,wikitext-512,256000,3072,22,3072,192845386,[604],[0.1117628],-51.351657132248626,[604],[0.12901266],-51.49518,80027235,103716796,3072
23,google_gemma-7b,wikitext-512,256000,3072,23,3072,86207419,[137451],[0.34426247],17.111356721163748,[207458],[0.99886715],23.771454,79584558,50464013,3072
24,google_gemma-7b,wikitext-512,256000,3072,24,3072,115611764,[235265],[0.76212995],-16.6600062351274,[235265],[0.7681775],-16.667929,79800980,143948622,3072
25,google_gemma-7b,wikitext-512,256000,3072,25,3072,243456827,[714],[0.29440364],72.62378924388757,[714],[0.31464258],72.55732,83500187,185688739,3072
26,google_gemma-7b,wikitext-512,256000,3072,26,3072,164987568,[31812],[0.97229763],40.392328239763856,[31812],[0.97384936],40.390724,78797437,83116980,3072
27,google_gemma-7b,wikitext-512,256000,3072,27,3072,95757048,[476],[0.45571809],-0.9946042699358775,[476],[0.440429],-0.96048105,79312789,62823917,3072
28,google_gemma-7b,wikitext-512,256000,3072,28,3072,170605956,[26849],[0.93163573],12.060444087995428,[26849],[0.94504553],12.046165,80025712,99461304,3072
29,google_gemma-7b,wikitext-512,256000,3072,29,3072,195909554,[14196],[0.64506498],28.976968901991793,[14196],[0.6496702],28.969862,78708328,101692406,3072
30,google_gemma-7b,wikitext-512,256000,3072,30,3072,205631516,[235265],[0.87878494],-10.90234296398853,[235265],[0.8834182],-10.907604,79033624,193243774,3072
31,google_gemma-7b,wikitext-512,256000,3072,31,3072,133132262,[589],[0.9472545],-19.077480614947696,[589],[0.9431437],-19.073147,79508860,70171027,3072
32,google_gemma-7b,wikitext-512,256000,3072,32,3072,156067427,[489],[0.95495634],-9.95013760396136,[489],[0.9612734],-9.956735,79441941,154210875,3072
33,google_gemma-7b,wikitext-512,256000,3072,33,3072,90352645,[1539],[1.],0.5811977387404923,[1539],[1.],0.58120155,79290543,72673037,3072
34,google_gemma-7b,wikitext-512,256000,3072,34,3072,160760659,[970],[0.81046873],-30.637769317856534,[970],[0.77356446],-30.591137,78899409,122260094,3072
35,google_gemma-7b,wikitext-512,256000,3072,35,3072,121952832,[3641],[0.89585039],30.1392672825628,[11678],[0.9663418],33.650307,79543499,140855268,3072
36,google_gemma-7b,wikitext-512,256000,3072,36,3072,115309328,[4629],[0.15812621],-25.72563790105661,[4629],[0.13355376],-25.556765,78853275,82874877,3072
37,google_gemma-7b,wikitext-512,256000,3072,37,3072,128383404,[66532],[0.19122506],-32.40038708687905,[1118],[0.86264247],-30.10445,79387290,111549480,3072
38,google_gemma-7b,wikitext-512,256000,3072,38,3072,170697658,[578],[0.41652576],29.692154088618537,[578],[0.5646261],29.387928,79976988,128982097,3072
39,google_gemma-7b,wikitext-512,256000,3072,39,3072,147748725,[18769],[0.98632583],-18.217077881525704,[18769],[0.99524647],-18.226068,79298157,113405838,3072
40,google_gemma-7b,wikitext-512,256000,3072,40,3072,111515333,[167969],[0.23802973],-45.620018259173776,[167969],[0.20643838],-45.47764,79106075,95466482,3072
41,google_gemma-7b,wikitext-512,256000,3072,41,3072,122392117,[908],[0.52909004],-25.75910188686129,[908],[0.50450003],-25.711523,79945039,61267610,3072
42,google_gemma-7b,wikitext-512,256000,3072,42,3072,119359185,[100602],[0.97621534],35.53435651049575,[100602],[0.9778946],35.532642,78921325,53314334,3072
43,google_gemma-7b,wikitext-512,256000,3072,43,3072,123662214,[589],[0.98701459],-9.049599293836092,[589],[0.98801154],-9.050633,79663325,89210377,3072
44,google_gemma-7b,wikitext-512,256000,3072,44,3072,191684183,[573],[0.2684134],2.462077548186336,[573],[0.26655397],2.4690278,80880338,164246414,3072
45,google_gemma-7b,wikitext-512,256000,3072,45,3072,131859410,[235265],[0.72119571],2.5804915887404656,[235265],[0.7433381],2.5502558,80788580,131848679,3072
46,google_gemma-7b,wikitext-512,256000,3072,46,3072,142786424,[13796],[0.99679148],12.757385050528336,[13796],[0.99753547],12.756625,79281177,110712142,3072
47,google_gemma-7b,wikitext-512,256000,3072,47,3072,93688559,[218217],[0.9633274],-12.662959252430587,[218217],[0.93125385],-12.629123,79613080,59847868,3072
48,google_gemma-7b,wikitext-512,256000,3072,48,3072,213510552,[66532],[0.11067286],-40.61142255278055,[66532],[0.10403211],-40.549545,79055238,118723895,3072
49,google_gemma-7b,wikitext-512,256000,3072,49,3072,109731169,[1355],[0.96735016],-30.83246688370681,[1355],[0.9675706],-30.832691,78653006,124449146,3072
50,google_gemma-7b,wikitext-512,256000,3072,50,3072,120189714,[1154],[0.12773836],-21.367537064785367,[1154],[0.10371623],-21.159206,78972336,72744651,3072
51,google_gemma-7b,wikitext-512,256000,3072,51,3072,97519930,[178844],[0.79075244],-12.287894688273592,[178844],[0.81060404],-12.312655,81144037,52669988,3072
52,google_gemma-7b,wikitext-512,256000,3072,52,3072,203534569,[235265],[0.68670319],-15.407939373820682,[235265],[0.69585687],-15.421183,79298013,156346883,3072
53,google_gemma-7b,wikitext-512,256000,3072,53,3072,133098560,[7042],[4.21402453e-06],16.626258909676878,[7042],[0.9497294],4.3007483,80125677,118477425,3072
54,google_gemma-7b,wikitext-512,256000,3072,54,3072,99930273,[1968],[0.9977845],-45.95639639090934,[1968],[0.99534637],-45.953964,79488256,96744965,3072
55,google_gemma-7b,wikitext-512,256000,3072,55,3072,156722315,[139900],[0.98799076],-21.36038510810946,[139900],[0.9886919],-21.361107,80860900,134116828,3072
56,google_gemma-7b,wikitext-512,256000,3072,56,3072,155840951,[218217],[0.47960098],-17.828855033204082,[218217],[0.47029877],-17.809265,78871669,109901652,3072
57,google_gemma-7b,wikitext-512,256000,3072,57,3072,101132794,[167969],[0.42594903],-19.679620671691104,[167969],[0.4053202],-19.629953,80126706,51405989,3072
58,google_gemma-7b,wikitext-512,256000,3072,58,3072,174741447,[235265],[0.52575584],-0.04725193023528118,[235265],[0.52891296],-0.053240776,80650278,173676296,3072
59,google_gemma-7b,wikitext-512,256000,3072,59,3072,167599047,[235265],[0.63150609],18.67346528793252,[235265],[0.6393929],18.661047,79414108,107580730,3072
60,google_gemma-7b,wikitext-512,256000,3072,60,3072,105883567,[948],[0.00051985],-28.70378286073167,[948],[0.9428454],-36.20694,79444812,79446536,3072
61,google_gemma-7b,wikitext-512,256000,3072,61,3072,150107452,[54813],[0.99227153],29.68530975794214,[54813],[0.9937109],29.683842,81306012,105183750,3072
62,google_gemma-7b,wikitext-512,256000,3072,62,3072,118439618,[148394],[0.76243152],-13.621434724383434,[148394],[0.77416056],-13.636687,80552806,58295436,3072
63,google_gemma-7b,wikitext-512,256000,3072,63,3072,169414250,[235315],[0.72439731],-36.198397718918514,[235315],[0.91719985],-36.434372,78881716,153764354,3072
64,google_gemma-7b,wikitext-512,256000,3072,64,3072,83808202,[218217],[0.71281115],-11.205301647680866,[218217],[0.6786612],-11.156207,78971603,69657912,3072
65,google_gemma-7b,wikitext-512,256000,3072,65,3072,119680806,[1688],[0.99884064],-6.330238451265363,[1688],[0.99928147],-6.330683,79124217,82121060,3072
66,google_gemma-7b,wikitext-512,256000,3072,66,3072,138184506,[32638],[0.99210414],9.059988282213684,[32638],[0.9921043],9.059975,80108903,72781741,3072
67,google_gemma-7b,wikitext-512,256000,3072,67,3072,162411279,[235265],[0.72332018],2.639343489375323,[235265],[0.73197854],2.6274414,79511228,132992810,3072
68,google_gemma-7b,wikitext-512,256000,3072,68,3072,246839830,[235265],[0.49623484],-32.15053988814006,[235265],[0.49628025],-32.15063,79560087,135496161,3072
69,google_gemma-7b,wikitext-512,256000,3072,69,3072,199290971,[6312],[0.64310008],7.347023048407571,[6312],[0.64926535],7.337473,80479670,168922850,3072
70,google_gemma-7b,wikitext-512,256000,3072,70,3072,178374958,[10265],[0.96119368],-3.5394821566012866,[10265],[0.96362954],-3.5420141,81230498,141049430,3072
71,google_gemma-7b,wikitext-512,256000,3072,71,3072,151231369,[119200],[0.94827093],-18.675246107221522,[119200],[0.955439],-18.682774,80497191,109602010,3072
72,google_gemma-7b,wikitext-512,256000,3072,72,3072,199834569,[139869],[0.99972094],38.99070420582183,[139869],[0.99955755],38.990864,80076104,206678158,3072
73,google_gemma-7b,wikitext-512,256000,3072,73,3072,176522206,[235265],[0.47689756],65.25150093678178,[235265],[0.47535372],65.254745,81585419,75394445,3072
74,google_gemma-7b,wikitext-512,256000,3072,74,3072,157947233,[207458],[0.80319343],21.574689499144547,[207458],[0.7893013],21.592133,79695609,59389191,3072
75,google_gemma-7b,wikitext-512,256000,3072,75,3072,154419274,[476],[0.9686226],-13.051784673765184,[476],[0.97203326],-13.055289,80241653,82617613,3072
76,google_gemma-7b,wikitext-512,256000,3072,76,3072,97345311,[729],[0.96894132],-14.91479791284268,[729],[0.9679611],-14.913787,81293176,75761689,3072
77,google_gemma-7b,wikitext-512,256000,3072,77,3072,143377002,[68339],[0.67218149],28.552443119240223,[68339],[0.6745615],28.548931,80483240,49667916,3072
78,google_gemma-7b,wikitext-512,256000,3072,78,3072,104928219,[15373],[0.55157894],-19.37757913375293,[15373],[0.55794686],-19.389061,79019657,109693177,3072
79,google_gemma-7b,wikitext-512,256000,3072,79,3072,175812654,[235265],[0.60483923],1.1919271918697512,[235265],[0.6050365],1.1915859,79753552,128265555,3072
80,google_gemma-7b,wikitext-512,256000,3072,80,3072,127788152,[2003],[0.99874216],-24.893141010723625,[2003],[0.9987431],-24.893156,79116589,104825492,3072
81,google_gemma-7b,wikitext-512,256000,3072,81,3072,158112400,[1277],[0.99462196],-13.987412927234834,[1277],[0.99657273],-13.989378,78875824,81293662,3072
82,google_gemma-7b,wikitext-512,256000,3072,82,3072,170874697,[578],[0.73219322],17.74854135961045,[578],[0.74825925],17.726833,79772163,59260297,3072
83,google_gemma-7b,wikitext-512,256000,3072,83,3072,147568373,[152477],[0.1290381],-10.611251707479179,[218217],[0.24000591],-10.554754,79858967,108745071,3072
84,google_gemma-7b,wikitext-512,256000,3072,84,3072,134601363,[160727],[0.99958681],74.8290112989879,[160727],[0.99992394],74.82866,79810636,84781612,3072
85,google_gemma-7b,wikitext-512,256000,3072,85,3072,126556576,[791],[0.57033902],-25.837054321878224,[791],[0.5730796],-25.84184,79097215,88404144,3072
86,google_gemma-7b,wikitext-512,256000,3072,86,3072,182324550,[478],[0.99382317],-6.788888009969836,[478],[0.9962198],-6.7913194,79892422,145815427,3072
87,google_gemma-7b,wikitext-512,256000,3072,87,3072,125964108,[1082],[0.87189777],-10.129528952485051,[1082],[0.87183136],-10.129461,78986551,128852027,3072
88,google_gemma-7b,wikitext-512,256000,3072,88,3072,131875213,[66532],[0.17058221],-36.84741742473446,[66532],[0.1278012],-36.558685,79879232,64690304,3072
89,google_gemma-7b,wikitext-512,256000,3072,89,3072,159150303,[577],[0.45073856],-14.849288503150706,[577],[0.45390743],-14.856312,80526793,126285726,3072
90,google_gemma-7b,wikitext-512,256000,3072,90,3072,172937328,[235265],[0.26314494],-2.0759621145917384,[235265],[0.26278916],-2.0746107,82053447,167934869,3072
91,google_gemma-7b,wikitext-512,256000,3072,91,3072,133229901,[954],[0.9969117],-13.083646465763438,[954],[0.997729],-13.084463,80725389,87787892,3072
92,google_gemma-7b,wikitext-512,256000,3072,92,3072,99080484,[954],[0.00026575],-8.830596167859788,[954],[0.9576825],-17.020296,79857922,42674659,3072
93,google_gemma-7b,wikitext-512,256000,3072,93,3072,228214785,[235318],[0.41317826],-54.06331318365977,[235318],[0.4365297],-54.118286,78718448,93539836,3072
94,google_gemma-7b,wikitext-512,256000,3072,94,3072,124846721,[195086],[0.43845975],30.09305530056181,[195086],[0.42410627],30.126348,78972122,35631030,3072
95,google_gemma-7b,wikitext-512,256000,3072,95,3072,199681890,[8432],[0.38152563],8.33738373510959,[8432],[0.42520115],8.228988,78966656,94140401,3072
96,google_gemma-7b,wikitext-512,256000,3072,96,3072,109805467,[4887],[0.16388384],-30.643242027779348,[4887],[0.14014222],-30.486727,79002246,97940777,3072
97,google_gemma-7b,wikitext-512,256000,3072,97,3072,125010895,[235274],[0.67434386],-5.766166877472705,[235274],[0.6649538],-5.7521644,79207065,50473863,3072
98,google_gemma-7b,wikitext-512,256000,3072,98,3072,122903766,[235284],[0.98624901],-52.18696687867256,[235284],[0.99218595],-52.192955,79214547,58804104,3072
99,google_gemma-7b,wikitext-512,256000,3072,99,3072,148335305,[4757],[0.98165383],-56.34194182350721,[4757],[0.98332596],-56.343647,80300832,67914634,3072
100,google_gemma-7b,wikitext-512,256000,3072,100,3072,139333274,[21393],[0.49873485],31.991375031273915,[21393],[0.49707028],31.994726,78866013,116435280,3072
101,google_gemma-7b,wikitext-512,256000,3072,101,3072,139550435,[1049],[0.93600189],-14.108420855951474,[1049],[0.9145415],-14.085231,79159067,149853201,3072
102,google_gemma-7b,wikitext-512,256000,3072,102,3072,161796626,[73905],[0.09641452],-36.83983757788512,[73905],[0.08786327],-36.746964,79702896,135498344,3072
103,google_gemma-7b,wikitext-512,256000,3072,103,3072,129418027,[34554],[0.96465794],4.899126580777008,[34554],[0.9661596],4.897568,80140404,111967141,3072
104,google_gemma-7b,wikitext-512,256000,3072,104,3072,221600930,[235265],[0.54830205],15.08231609336139,[235265],[0.54781395],15.083185,81538870,164629660,3072
105,google_gemma-7b,wikitext-512,256000,3072,105,3072,108469242,[1105],[0.99753475],-4.539954952807541,[1105],[0.995621],-4.538023,80163297,89489830,3072
106,google_gemma-7b,wikitext-512,256000,3072,106,3072,112618584,[218217],[0.56146321],-1.4899286852356937,[218217],[0.56084055],-1.4888201,79710192,67305644,3072
107,google_gemma-7b,wikitext-512,256000,3072,107,3072,135303206,[926],[0.99420024],-16.186695872948125,[926],[0.9943486],-16.186853,79751869,110582159,3072
108,google_gemma-7b,wikitext-512,256000,3072,108,3072,125434109,[218217],[0.8189815],-6.159397980835245,[218217],[0.8090507],-6.147201,80777969,108283965,3072
109,google_gemma-7b,wikitext-512,256000,3072,109,3072,133251133,[475],[0.99919639],-2.80945302734388,[475],[0.99996066],-2.8101814,79237005,89139911,3072
110,google_gemma-7b,wikitext-512,256000,3072,110,3072,254434091,[235265],[0.50630917],-27.47031688447984,[235265],[0.5154904],-27.4883,78897314,73113573,3072
111,google_gemma-7b,wikitext-512,256000,3072,111,3072,121389600,[630],[0.99998389],10.118915453976458,[630],[0.99999607],10.118889,78702103,92043660,3072
112,google_gemma-7b,wikitext-512,256000,3072,112,3072,140522444,[17403],[0.19054858],-20.847381844826895,[17403],[0.18332654],-20.808748,79182918,73925983,3072
113,google_gemma-7b,wikitext-512,256000,3072,113,3072,152324701,[52916],[0.97569358],-1.3523883947572897,[52916],[0.9753667],-1.3520628,82226856,71313010,3072
114,google_gemma-7b,wikitext-512,256000,3072,114,3072,160245175,[1498],[0.9996415],-16.05784608508182,[1498],[0.99986255],-16.058056,80726636,125667865,3072
115,google_gemma-7b,wikitext-512,256000,3072,115,3072,125082188,[235310],[0.94450084],-15.197978663866266,[235310],[0.9897865],-15.244809,79079582,56190517,3072
116,google_gemma-7b,wikitext-512,256000,3072,116,3072,191717584,[235265],[0.73991534],15.128694102153647,[235265],[0.742666],15.124995,82236174,134045125,3072
117,google_gemma-7b,wikitext-512,256000,3072,117,3072,215377761,[4887],[0.1251897],-38.39995350483972,[4887],[0.11805228],-38.341293,80153645,120267544,3072
118,google_gemma-7b,wikitext-512,256000,3072,118,3072,96907524,[118475],[0.01240887],-8.295474565446181,[572],[0.9999677],-1.0402967,78675520,61175419,3072
119,google_gemma-7b,wikitext-512,256000,3072,119,3072,207738726,[21254],[0.93108978],10.700511814683425,[21254],[0.9318025],10.699751,79584450,114196488,3072
120,google_gemma-7b,wikitext-512,256000,3072,120,3072,149749799,[2265],[0.99992643],12.032559536183344,[2265],[0.9999989],12.032489,79850718,81896736,3072
121,google_gemma-7b,wikitext-512,256000,3072,121,3072,202807471,[2145],[0.96115666],-1.8991142777192729,[2145],[0.9602462],-1.898157,79870683,191714704,3072
122,google_gemma-7b,wikitext-512,256000,3072,122,3072,176160659,[18320],[0.98190025],8.012850113733405,[18320],[0.9853607],8.009339,78862580,107026060,3072
123,google_gemma-7b,wikitext-512,256000,3072,123,3072,141035559,[6452],[0.99359727],31.36421521982088,[6452],[0.9999987],31.357786,81213514,104029800,3072
124,google_gemma-7b,wikitext-512,256000,3072,124,3072,121295840,[1461],[0.94984593],-20.09968854271452,[1461],[0.93856275],-20.087767,78668687,84100405,3072
125,google_gemma-7b,wikitext-512,256000,3072,125,3072,133166975,[1968],[0.99235506],-44.06895532711517,[1968],[0.9906279],-44.067207,78633148,95770450,3072
126,google_gemma-7b,wikitext-512,256000,3072,126,3072,145082229,[218217],[0.53096204],-14.977332582030495,[218217],[0.50325],-14.923743,79046573,83129804,3072
127,google_gemma-7b,wikitext-512,256000,3072,127,3072,183870215,[235265],[0.52626921],17.424701096396713,[235265],[0.5485819],17.38316,80229152,116845949,3072
128,google_gemma-7b,wikitext-512,256000,3072,128,3072,170727837,[578],[0.37548125],-1.588007737122652,[578],[0.37592262],-1.5891901,81117720,114688554,3072
129,google_gemma-7b,wikitext-512,256000,3072,129,3072,116345997,[207458],[0.91078216],7.254302052569935,[207458],[0.9094207],7.255779,79235843,63191155,3072
130,google_gemma-7b,wikitext-512,256000,3072,130,3072,188767977,[235265],[0.4338838],34.49878925684687,[235265],[0.49373552],34.369556,79248279,113174743,3072
131,google_gemma-7b,wikitext-512,256000,3072,131,3072,96342811,[235256],[0.20056792],-15.597609854513973,[235256],[0.9922841],-17.19646,80688604,61020567,3072
132,google_gemma-7b,wikitext-512,256000,3072,132,3072,200064101,[77947],[0.98035465],104.24306171007773,[77947],[0.9866071],104.23669,79706928,114239710,3072
133,google_gemma-7b,wikitext-512,256000,3072,133,3072,157027686,[235265],[0.46773935],64.16266085461574,[235265],[0.4695781],64.15873,79688629,125558942,3072
134,google_gemma-7b,wikitext-512,256000,3072,134,3072,139125127,[4061],[0.53562956],1.6637659872121584,[4061],[0.5724245],1.5973299,79446629,128916440,3072
135,google_gemma-7b,wikitext-512,256000,3072,135,3072,199708152,[235324],[0.8129157],-34.89265698219361,[235324],[0.9228985],-35.019554,78783880,106864372,3072
136,google_gemma-7b,wikitext-512,256000,3072,136,3072,149388096,[235265],[0.34245314],10.833810320675527,[235265],[0.3406619],10.839054,79311093,106248550,3072
137,google_gemma-7b,wikitext-512,256000,3072,137,3072,100825499,[166102],[0.48511559],18.583528904028004,[207458],[0.8432372],20.690289,78942555,79460573,3072
138,google_gemma-7b,wikitext-512,256000,3072,138,3072,112886762,[137496],[0.56186015],-18.01894142486278,[137496],[0.4504513],-17.797955,82055236,81502099,3072
139,google_gemma-7b,wikitext-512,256000,3072,139,3072,141991233,[31987],[0.99292847],1.0579389355947195,[31987],[0.9929628],1.0578758,80127231,92897441,3072
140,google_gemma-7b,wikitext-512,256000,3072,140,3072,138850569,[218217],[0.79366868],-17.376044676339983,[218217],[0.78429806],-17.364183,79879935,64789771,3072
141,google_gemma-7b,wikitext-512,256000,3072,141,3072,103517008,[3757],[0.99878288],-39.688872321735495,[3757],[0.9992137],-39.689312,80399864,57588600,3072
142,google_gemma-7b,wikitext-512,256000,3072,142,3072,188846769,[1156],[0.89051901],-26.8414447232688,[1156],[0.9377089],-26.89307,79250470,182452464,3072
143,google_gemma-7b,wikitext-512,256000,3072,143,3072,179935160,[235265],[0.19122798],32.00720758543069,[235265],[0.48188353],31.082973,79421558,114396609,3072
144,google_gemma-7b,wikitext-512,256000,3072,144,3072,104958972,[1688],[0.7593726],-15.126718636067366,[1688],[0.4768847],-14.66151,79589573,67476611,3072
145,google_gemma-7b,wikitext-512,256000,3072,145,3072,161986113,[218217],[0.93876043],-14.08324744755982,[218217],[0.9383535],-14.082822,80378408,132423254,3072
146,google_gemma-7b,wikitext-512,256000,3072,146,3072,97140134,[1570],[0.61495286],-17.9436151589281,[1570],[0.9988574],-18.42869,80614532,58463391,3072
147,google_gemma-7b,wikitext-512,256000,3072,147,3072,188331818,[6110],[0.80716032],-6.706604428842349,[6110],[0.8019166],-6.700098,78747827,196548468,3072
148,google_gemma-7b,wikitext-512,256000,3072,148,3072,132397864,[137451],[0.27237113],-34.52847371414999,[137451],[0.24962969],-34.4413,79067855,109361234,3072
149,google_gemma-7b,wikitext-512,256000,3072,149,3072,111743335,[66532],[0.16201765],-61.17198492616911,[66532],[0.12631932],-60.92308,78755217,124775656,3072
150,google_gemma-7b,wikitext-512,256000,3072,150,3072,140541866,[137451],[0.86091884],-19.693052731884503,[137451],[0.8610666],-19.693232,79822198,88774775,3072
151,google_gemma-7b,wikitext-512,256000,3072,151,3072,122324940,[8912],[0.99907464],-10.522057764692176,[8912],[0.99934536],-10.522334,80252882,90201639,3072
152,google_gemma-7b,wikitext-512,256000,3072,152,3072,106515097,[235284],[0.57757532],-26.90871373101515,[235284],[0.78931946],-27.221052,78766319,84351828,3072
153,google_gemma-7b,wikitext-512,256000,3072,153,3072,192372627,[1178],[0.32551459],17.61876598924183,[1178],[0.33082867],17.602571,80489069,133654160,3072
154,google_gemma-7b,wikitext-512,256000,3072,154,3072,147911798,[235265],[0.75079312],87.38010047495987,[235265],[0.76419353],87.36241,80611691,73639623,3072
155,google_gemma-7b,wikitext-512,256000,3072,155,3072,122950287,[235274],[0.82811334],-13.241516172502964,[235274],[0.8990274],-13.323669,79738576,116117980,3072
156,google_gemma-7b,wikitext-512,256000,3072,156,3072,113549165,[195086],[0.6383523],42.663037323480516,[195086],[0.5238587],42.860706,78750548,39089618,3072
157,google_gemma-7b,wikitext-512,256000,3072,157,3072,97794545,[218217],[0.98381293],21.810961003814192,[207458],[0.5675455],22.646393,79284998,68319768,3072
158,google_gemma-7b,wikitext-512,256000,3072,158,3072,94809263,[235274],[0.97717438],-21.25683041541752,[235274],[0.9973169],-21.277237,78753586,67044427,3072
159,google_gemma-7b,wikitext-512,256000,3072,159,3072,124178802,[110],[0.36504647],-25.491697188788958,[110],[0.6047402],-25.996456,79018062,70682962,3072
160,google_gemma-7b,wikitext-512,256000,3072,160,3072,115779497,[1118],[0.99981778],-15.424487029800497,[1118],[0.99973947],-15.424407,78872004,105202127,3072
161,google_gemma-7b,wikitext-512,256000,3072,161,3072,150456860,[13492],[0.99562664],7.140325408385805,[13492],[0.99650073],7.139446,79312995,94186670,3072
162,google_gemma-7b,wikitext-512,256000,3072,162,3072,157977036,[12516],[0.98431283],-16.531296175752438,[12516],[0.9843911],-16.531427,81678101,167414342,3072
163,google_gemma-7b,wikitext-512,256000,3072,163,3072,137823942,[3707],[0.99196512],-28.216128144783774,[3707],[0.990341],-28.214493,78717570,91722621,3072
164,google_gemma-7b,wikitext-512,256000,3072,164,3072,133316391,[738],[0.99992667],10.486873528799274,[738],[0.9999981],10.486807,78765109,101200431,3072
165,google_gemma-7b,wikitext-512,256000,3072,165,3072,168860175,[8452],[2.29898011e-07],121.6727913100399,[8452],[0.72982436],106.702126,83518103,109172504,3072
166,google_gemma-7b,wikitext-512,256000,3072,166,3072,136441273,[8022],[0.98803666],-31.398704417654113,[8022],[0.9865784],-31.397255,79731429,89902903,3072
167,google_gemma-7b,wikitext-512,256000,3072,167,3072,100495689,[218217],[0.37330198],-5.289138020846938,[218217],[0.36775222],-5.27416,79720632,58153635,3072
168,google_gemma-7b,wikitext-512,256000,3072,168,3072,119582626,[476],[0.93613775],-15.745906538974916,[476],[0.9344788],-15.744162,79904609,77995766,3072
169,google_gemma-7b,wikitext-512,256000,3072,169,3072,112244298,[671],[0.99740894],-29.94833522383856,[671],[0.99928623],-29.950195,78792804,66813622,3072
170,google_gemma-7b,wikitext-512,256000,3072,170,3072,130118785,[178844],[0.84284944],-6.759136359460193,[178844],[0.8556045],-6.7741475,80009680,46181321,3072
171,google_gemma-7b,wikitext-512,256000,3072,171,3072,208582839,[235265],[0.32454466],64.74553705428389,[235265],[0.33263353],64.72094,79910148,100046836,3072
