,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
30,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,30,4096,4881513,[12029],[0.08949824],12.88680861301603,[12029],[0.08312695],12.960659,768030,4069379,4096
31,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,31,4096,3815927,[713],[0.99409069],19.719507929260786,[713],[0.9894832],19.724155,768012,3767294,4096
32,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,32,4096,4763887,[4788],[0.0893149],13.146470542905996,[4788],[0.07366972],13.339045,512020,4763887,4096
33,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,33,4096,6662751,[264],[0.20042398],16.00117155003175,[264],[0.20673335],15.970176,512040,6662751,4096
34,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,34,4096,4362326,[438],[0.85327552],17.717974163754114,[438],[0.76844555],17.822685,1152000,4179058,4096
35,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,35,4096,3516217,[1918],[0.98684448],18.353670221428988,[1918],[0.9922484],18.348206,768012,3395328,4096
36,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,36,4096,3678633,[284],[0.12959998],15.176619643076315,[654],[0.10234667],15.535535,1152000,3293719,4096
37,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,37,4096,6220402,[272],[0.50307581],13.677216351026882,[272],[0.41982087],13.858128,768000,5610294,4096
38,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,38,4096,5716517,[262],[0.99864015],20.62519347702462,[262],[0.99919814],20.624632,768024,5431596,4096
39,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,39,4096,3949923,[842],[0.86154861],17.317610529936296,[842],[0.8501863],17.330889,1152000,3639754,4096
40,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,40,4096,2739078,[356],[0.43161714],16.534102137554218,[356],[0.40757743],16.59141,1152000,3354435,4096
41,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,41,4096,8693909,[394],[0.86795622],14.717499777402308,[394],[0.8754678],14.708882,1728027,8007473,4096
42,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,42,4096,4144589,[6403],[0.9911775],18.43307887184207,[6403],[0.991803],18.432447,1152000,4355348,4096
43,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,43,4096,4943072,[13],[0.99264033],19.07990046184573,[13],[0.99583226],19.076687,1728000,4323380,4096
44,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,44,4096,10342400,[272],[0.49984808],12.72233022542108,[272],[0.5083177],12.705525,1152086,10333601,4096
45,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,45,4096,3922338,[390],[0.99486849],18.520495061164997,[390],[0.9981388],18.517218,512058,3919165,4096
46,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,46,4096,6187879,[1474],[0.42162466],14.60044475949739,[1474],[0.4244086],14.593867,1152000,5615245,4096
47,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,47,4096,5085776,[757],[0.38945491],15.647181236905308,[757],[0.42077398],15.569834,1152018,4559508,4096
48,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,48,4096,3416002,[773],[0.36399632],16.322442042769207,[773],[0.37920955],16.281496,512040,3415020,4096
49,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,49,4096,4056047,[327],[0.88415079],15.742209154049851,[327],[0.9220069],15.700283,768030,3899751,4096
50,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,50,4096,3725838,[13],[0.55209728],15.58268228305163,[13],[0.6205515],15.465796,1152000,3637126,4096
51,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,51,4096,4770331,[28705],[0.4509346],15.895652292254589,[28705],[0.4782491],15.836848,1152018,4734158,4096
52,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,52,4096,2926436,[842],[0.67792592],17.183833689497302,[842],[0.70474875],17.145031,1152000,2750237,4096
53,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,53,4096,5260026,[1269],[0.44574424],15.170339416708908,[1269],[0.4316785],15.202404,768012,4821155,4096
54,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,54,4096,4295143,[871],[0.57184162],16.351240174752053,[871],[0.6374235],16.242666,1152045,2978263,4096
55,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,55,4096,3448017,[3920],[0.94376344],17.751420307624343,[3920],[0.98946464],17.704132,512020,3445997,4096
56,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,56,4096,5458178,[842],[0.75132603],16.744932393379692,[842],[0.7828484],16.70383,1152018,4942035,4096
57,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,57,4096,3532420,[842],[0.71125531],16.81181604949368,[842],[0.7163079],16.804737,768000,3436325,4096
58,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,58,4096,3963109,[272],[0.32026154],15.469029230946173,[272],[0.2679865],15.647228,1152000,4088212,4096
59,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,59,4096,3353671,[28750],[0.21840672],20.16210521049247,[28750],[0.20581149],20.221508,512008,3353671,4096
60,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,60,4096,3450434,[28781],[0.52357736],17.815746870625677,[28781],[0.52159655],17.819538,768030,3185340,4096
61,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,61,4096,5571556,[272],[0.59074164],15.175569321469817,[272],[0.45979917],15.426161,768012,6717459,4096
62,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,62,4096,6231754,[28740],[0.14284255],11.412717652938879,[28740],[0.12968929],11.509319,1152000,3876831,4096
63,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,63,4096,3337339,[13],[0.91286981],17.202839170576,[13],[0.9647364],17.147581,1152000,2928465,4096
64,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,64,4096,5467888,[28705],[0.94773428],17.043774342622072,[28705],[0.939297],17.052717,1152018,6083216,4096
65,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,65,4096,4236109,[298],[0.95207834],19.221799307394818,[298],[0.96898925],19.204193,512008,4233397,4096
66,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,66,4096,3508645,[1200],[0.95708083],16.91136773403182,[1200],[0.9533815],16.915241,768000,3724980,4096
67,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,67,4096,2880982,[28734],[0.95978937],17.811717087702355,[28734],[0.9558482],17.815832,1728000,2610521,4096
68,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,68,4096,4198036,[1143],[0.77175162],16.593519394013303,[1143],[0.66047525],16.749226,1152000,3826786,4096
69,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,69,4096,7284709,[3297],[0.71518623],15.488605093867227,[3297],[0.7390008],15.455851,768012,7045254,4096
70,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,70,4096,7661917,[7738],[0.93956232],17.877734573708295,[7738],[0.9780205],17.83762,1152000,6781924,4096
71,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,71,4096,5300490,[302],[0.98911187],17.645900388119927,[302],[0.99447954],17.640486,768042,5288512,4096
72,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,72,4096,5174481,[2176],[0.99974118],23.49698965571965,[2176],[0.9997713],23.496962,1152000,5385538,4096
73,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,73,4096,3849050,[4573],[0.34833187],16.51896078454926,[4573],[0.28037304],16.736,1152018,3677391,4096
74,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,74,4096,4434295,[13],[0.98266128],17.29734461371023,[13],[0.986698],17.293242,1152000,4165555,4096
75,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,75,4096,6301701,[272],[0.20928562],14.326826940413628,[272],[0.22190979],14.268251,1152000,5559779,4096
76,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,76,4096,4387466,[721],[0.97810785],20.849608024894707,[721],[0.98263896],20.84499,512008,4385446,4096
77,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,77,4096,4167099,[272],[0.1491556],13.350427572067279,[272],[0.13512768],13.4492,1152000,3854797,4096
78,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,78,4096,4788755,[264],[0.26359723],14.524765923069745,[264],[0.23582427],14.636102,1152000,4485130,4096
79,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,79,4096,5433855,[4975],[0.2812404],14.270963976112391,[4975],[0.2947287],14.224122,1152000,5192275,4096
80,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,80,4096,2837212,[4398],[0.95350764],18.385794103774842,[4398],[0.9550514],18.384176,512008,2834500,4096
81,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,81,4096,4883234,[8018],[0.16889862],15.673914827628055,[938],[0.26087067],16.197176,1152000,4336409,4096
82,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,82,4096,3387294,[28740],[0.46680815],18.2610701713957,[28740],[0.46511903],18.264687,512058,3387294,4096
83,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,83,4096,6646517,[272],[0.34053197],13.798100083840856,[272],[0.30935073],13.8941345,768012,6590546,4096
84,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,84,4096,4187369,[288],[0.99986559],22.72138686087251,[288],[0.99991345],22.721338,512020,4184657,4096
85,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,85,4096,6197333,[272],[0.40272595],14.801964571162763,[272],[0.47789335],14.6308365,768024,6402434,4096
86,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,86,4096,4996233,[553],[0.14616441],14.202428779717119,[553],[0.17848767],14.0026455,1152000,4720296,4096
87,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,87,4096,7722224,[13],[0.96204516],17.597886539654315,[13],[0.9899837],17.56926,1152000,7050627,4096
88,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,88,4096,2247835,[28774],[0.27079019],19.205420668779468,[28774],[0.26656413],19.221153,512016,2247835,4096
89,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,89,4096,5339473,[1143],[0.81810822],17.32854157105451,[1143],[0.8459228],17.295105,768012,4907047,4096
90,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,90,4096,3933714,[354],[0.65787267],17.863480357178137,[354],[0.48415786],18.17008,768000,3868939,4096
91,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,91,4096,2826198,[842],[0.68551249],18.046062752038072,[842],[0.7780209],17.919474,512048,2825216,4096
92,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,92,4096,5996716,[272],[0.27221717],15.213429470815102,[272],[0.27448314],15.205145,768012,5741049,4096
93,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,93,4096,6263972,[272],[0.27942629],13.324110005134173,[272],[0.26337826],13.383261,1152000,4093886,4096
94,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,94,4096,4983590,[1222],[0.41651175],14.746095117273901,[1222],[0.52435166],14.515845,1152018,4377871,4096
95,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,95,4096,4854270,[802],[0.99927811],19.93236277760707,[802],[0.9994332],19.932207,1152000,5092724,4096
96,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,96,4096,3269364,[28705],[0.39396867],16.337566045888423,[28705],[0.40364563],16.313297,768000,3258900,4096
97,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,97,4096,2110152,[28783],[0.2759773],18.724576162271468,[28783],[0.28703696],18.685282,512020,2110152,4096
98,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,98,4096,5145828,[297],[0.97271679],18.429254563902678,[297],[0.9916586],18.40997,512020,5143116,4096
99,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,99,4096,6092003,[3500],[0.38634515],14.967818353936833,[3500],[0.3948896],14.945941,1152018,4507882,4096
100,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,100,4096,6007088,[272],[0.35755517],16.392292350017367,[272],[0.36586013],16.36933,1152000,6007088,4096
101,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,101,4096,4754960,[27307],[0.6675951],15.360817623130231,[27307],[0.68117607],15.340678,1152000,3876346,4096
102,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,102,4096,4096257,[264],[0.31629164],15.04517742834879,[264],[0.278517],15.172369,768024,4075443,4096
103,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,103,4096,5476555,[654],[0.59563509],16.56360588293704,[654],[0.5648599],16.616657,1152000,4552052,4096
104,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,104,4096,5536068,[566],[0.47123932],17.557866347989492,[566],[0.4929935],17.512737,1152018,5427700,4096
105,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,105,4096,2852013,[3712],[0.99474834],21.176759027384318,[3712],[0.99967325],21.171816,1152000,2574817,4096
106,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,106,4096,6522013,[272],[0.35198026],13.59331730916797,[272],[0.3365665],13.6381,768024,6428032,4096
107,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,107,4096,3601017,[28774],[0.98200463],18.420445786215705,[28774],[0.9888256],18.41352,768012,3597226,4096
108,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,108,4096,3686884,[28750],[0.94297577],19.978623213826417,[28750],[0.9222724],20.000824,768012,3677934,4096
109,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,109,4096,5800555,[2036],[0.9995895],22.001352811586884,[2036],[0.99972206],22.00122,768024,5737107,4096
110,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,110,4096,3869519,[842],[0.53408751],16.977047178735152,[842],[0.50060177],17.041798,768012,3867668,4096
111,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,111,4096,3242357,[442],[0.9871267],20.33569552213655,[442],[0.9906923],20.33209,768171,3204417,4096
112,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,112,4096,3765513,[3175],[0.99688644],22.420549299410276,[3175],[0.9996692],22.417757,768024,3402313,4096
113,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,113,4096,3903254,[19717],[0.99067953],18.26151566174749,[19717],[0.98751044],18.264719,768000,4189576,4096
114,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,114,4096,4412618,[6427],[0.58195846],15.759632227493878,[10785],[0.43318105],16.438238,1152000,4405180,4096
115,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,115,4096,3680289,[28774],[0.96030322],19.260553183489073,[28774],[0.915986],19.3078,512000,3678269,4096
116,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,116,4096,3141557,[2039],[0.98464247],18.25315520473276,[2039],[0.9894974],18.248234,1152000,3020103,4096
117,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,117,4096,2213993,[28734],[0.96608047],18.129127901016247,[28734],[0.9798008],18.115023,768012,2150031,4096
118,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,118,4096,5837181,[530],[0.19072082],12.114097935645319,[572],[0.9932302],17.122103,512008,5836199,4096
119,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,119,4096,6403817,[15485],[0.21372415],13.956282865459855,[15485],[0.2504201],13.797829,1728027,5169264,4096
120,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,120,4096,3915703,[272],[0.2684398],13.387544886898121,[516],[0.34667075],13.952343,1152000,3585382,4096
121,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,121,4096,3301669,[680],[0.94013843],19.045458459722333,[680],[0.9597142],19.02485,1152018,2922821,4096
122,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,122,4096,5461915,[28780],[0.99527372],19.74325905582673,[28780],[0.9984133],19.74011,1152000,5021358,4096
123,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,123,4096,6434542,[798],[0.30210377],15.52764838365564,[798],[0.2905796],15.566549,1152018,5587646,4096
124,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,124,4096,6921354,[272],[0.27941041],14.0111689984615,[272],[0.27093264],14.041984,768012,6297570,4096
125,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,125,4096,5444120,[290],[0.10418205],14.50272718414884,[290],[0.09501933],14.594787,1152045,5444120,4096
126,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,126,4096,2738577,[286],[0.97837582],17.585467669804984,[286],[0.9683907],17.595724,512008,2736557,4096
127,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,127,4096,7389220,[28705],[0.45814331],14.101304405145532,[403],[0.4183536],14.7114725,1152086,6645463,4096
128,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,128,4096,6157092,[9922],[0.44767011],14.607159757936175,[9922],[0.4038082],14.710275,1152000,5922936,4096
129,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,129,4096,4775740,[4294],[0.87681508],17.372284818486527,[4294],[0.8413969],17.413511,768060,4738322,4096
130,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,130,4096,5325832,[560],[0.32588458],13.577097901324603,[560],[0.32587215],13.577135,768000,5154921,4096
131,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,131,4096,4910600,[11182],[0.95696822],17.623204917933737,[11182],[0.96089953],17.6191,768000,4901386,4096
132,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,132,4096,6496597,[327],[0.98499254],17.601958984803485,[327],[0.993093],17.593773,1152018,5963033,4096
133,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,133,4096,4832803,[1747],[0.6015766],17.170400424567617,[1747],[0.60513943],17.164497,768012,4719040,4096
134,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,134,4096,4709639,[304],[0.35766904],15.495064238100838,[304],[0.4201324],15.334105,768042,4674130,4096
135,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,135,4096,5311426,[13],[0.96492745],17.02372803143516,[13],[0.9891755],16.998909,512028,5308253,4096
136,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,136,4096,4248603,[2400],[0.25164736],14.950426228720959,[4080],[0.26772842],15.305272,1152000,4199029,4096
137,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,137,4096,3446133,[23900],[0.00895827],15.340880249271411,[272],[0.19736996],13.872538,768000,3372323,4096
138,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,138,4096,8116847,[6925],[0.34852627],14.731713113905396,[6925],[0.29574066],14.895949,512040,8116847,4096
139,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,139,4096,5715127,[7098],[0.14988032],14.341319497147467,[7098],[0.17026457],14.213801,768012,5687933,4096
140,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,140,4096,5093836,[3796],[0.68246647],16.725471443162686,[3796],[0.58363676],16.881907,512024,5092854,4096
141,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,141,4096,6039501,[693],[0.30621072],14.666473956419635,[693],[0.2968343],14.697576,768012,5558473,4096
142,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,142,4096,7270883,[2130],[0.29274447],13.425051311410842,[2130],[0.3113923],13.363298,768030,6375339,4096
143,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,143,4096,1842883,[28740],[0.84668516],19.244673432139244,[28740],[0.8256645],19.269814,512000,1840863,4096
144,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,144,4096,6506939,[28816],[0.66733329],14.296239851666195,[28816],[0.6800524],14.277362,1152036,6075877,4096
145,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,145,4096,2748009,[302],[0.77571627],18.744647239372338,[302],[0.8457459],18.658218,1152000,2272628,4096
146,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,146,4096,4605030,[28723],[0.99645792],20.07804750001015,[28723],[0.997472],20.077028,768030,4304451,4096
147,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,147,4096,4501068,[1038],[0.1010352],15.031462129111201,[460],[0.22486843],15.591052,768012,4101431,4096
148,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,148,4096,3297165,[327],[0.64887417],17.376985918882585,[327],[0.5248268],17.589155,1152000,3487236,4096
149,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,149,4096,4923291,[302],[0.98625054],19.782977472539894,[302],[0.9828037],19.78648,768054,4613624,4096
150,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,150,4096,4502762,[12931],[0.65757995],17.31175942136211,[12931],[0.665072],17.30043,512008,4501780,4096
151,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,151,4096,4248264,[28705],[0.95737733],17.50185922825451,[28705],[0.96771616],17.491121,768012,4236295,4096
152,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,152,4096,3611411,[28734],[0.99945423],21.439337195580084,[28734],[0.9998629],21.438932,768030,3608238,4096
153,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,153,4096,6987450,[5808],[0.07798276],13.47379095421081,[9952],[0.49562424],14.153744,1152000,6296266,4096
154,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,154,4096,3299081,[604],[0.33800341],15.062543528666408,[604],[0.33966058],15.057654,768000,3227375,4096
155,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,155,4096,3115770,[28733],[0.59516816],13.820635718100315,[28733],[0.57436967],13.856206,768000,2670291,4096
156,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,156,4096,4758851,[28740],[0.89099911],17.786718458205268,[28740],[0.93146914],17.7423,1152000,5648805,4096
157,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,157,4096,3911721,[27915],[0.10960143],14.42718482111803,[27915],[0.05946069],15.038717,1152000,4778270,4096
158,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,158,4096,5561166,[327],[0.51713709],13.359987822158352,[327],[0.6135416],13.18905,1152018,5680394,4096
