,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
10,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,10,4096,8040291,[327],[0.70720415],13.88439880870479,[327],[0.72968835],13.853099,1728068,8010376,4096
11,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,11,4096,8043432,[6516],[0.96155563],17.46683233166226,[6516],[0.9657738],17.462456,1728054,6950352,4096
12,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,12,4096,3959407,[272],[0.72463764],17.076306428130124,[272],[0.7659763],17.02083,1152018,3902930,4096
13,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,13,4096,4805903,[28784],[0.69405193],18.16435704899411,[28784],[0.65694374],18.219301,1152072,4739419,4096
14,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,14,4096,4068521,[1200],[0.96412592],17.34673310524335,[1200],[0.9635101],17.34737,1152018,4037288,4096
15,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,15,4096,11933502,[802],[0.84825107],16.334405116114816,[802],[0.8418342],16.341997,1728027,11367860,4096
16,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,16,4096,10258375,[264],[0.53109939],14.800359054958038,[264],[0.5541981],14.757788,1728000,7248692,4096
17,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,17,4096,6488077,[312],[0.25692077],15.51766845327591,[312],[0.24822289],15.552108,1728068,5246510,4096
18,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,18,4096,9547484,[28713],[0.96438124],17.292105076218128,[28713],[0.97932637],17.276731,768087,9349774,4096
19,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,19,4096,10081683,[28750],[0.98406828],18.680599326890867,[28750],[0.97431165],18.690563,1728027,10062828,4096
20,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,20,4096,3226492,[28740],[0.95246833],18.61477660884683,[28740],[0.9106783],18.659645,512008,3224472,4096
21,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,21,4096,6759700,[5651],[0.31254068],17.32987931141271,[5651],[0.34847888],17.221035,1152018,6629135,4096
22,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,22,4096,9805912,[264],[0.26795381],14.254887951357487,[264],[0.31221145],14.102017,1728027,9805145,4096
23,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,23,4096,5977932,[1200],[0.65405848],17.822992198353003,[1200],[0.5960103],17.915934,1728054,5546345,4096
24,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,24,4096,8684559,[2298],[0.64115753],17.874785570760828,[2298],[0.6352844],17.883984,768024,8668797,4096
25,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,25,4096,3483562,[7033],[0.60041078],15.561855175822222,[7033],[0.67217255],15.448947,1728129,3150741,4096
26,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,26,4096,2991418,[28734],[0.99811125],19.934172030115338,[28734],[0.9997601],19.932522,768057,2982584,4096
27,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,27,4096,8516808,[808],[0.37066696],13.666926972058965,[808],[0.3525823],13.716954,1728068,7906523,4096
28,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,28,4096,8148688,[897],[0.99906647],21.257371268375664,[897],[0.9994468],21.256987,768030,8113473,4096
29,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,29,4096,9236613,[1190],[0.97287188],16.842860093408273,[1190],[0.98905367],16.826368,1728068,8988098,4096
30,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,30,4096,6596798,[12029],[0.09005509],12.880607000819232,[12029],[0.08312695],12.960659,1728027,6293667,4096
31,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,31,4096,5379282,[713],[0.99055295],19.723073039025483,[713],[0.9894832],19.724155,1152018,5184707,4096
32,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,32,4096,8548751,[4788],[0.08314904],13.218003226161963,[4788],[0.07366972],13.339045,1152018,8413490,4096
33,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,33,4096,8127360,[264],[0.20853896],15.961480665154843,[264],[0.20673335],15.970176,768030,8122898,4096
34,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,34,4096,5740792,[438],[0.83404186],17.740773060597224,[438],[0.76844555],17.822685,1152018,5675999,4096
35,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,35,4096,4704249,[1918],[0.98811588],18.352382703086,[1918],[0.9922484],18.348206,1152000,4667183,4096
36,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,36,4096,4987464,[654],[0.10448747],15.51483170766048,[654],[0.10234667],15.535535,1728000,4458144,4096
37,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,37,4096,8942772,[272],[0.48841318],13.706795495759096,[272],[0.41982087],13.858128,768030,8476361,4096
38,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,38,4096,8199849,[262],[0.99872364],20.625109875195275,[262],[0.99919814],20.624632,1152045,7960566,4096
39,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,39,4096,4693701,[842],[0.88093188],17.29536170947415,[842],[0.8501863],17.330889,1152018,4621884,4096
40,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,40,4096,5045524,[356],[0.41559829],16.57192192622296,[356],[0.40757743],16.59141,1728027,4935076,4096
41,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,41,4096,10610929,[394],[0.86997008],14.715182236353844,[394],[0.8754678],14.708882,1728027,10297113,4096
42,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,42,4096,6305865,[6403],[0.98953229],18.434740107597342,[6403],[0.991803],18.432447,1728000,5941610,4096
43,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,43,4096,6547336,[13],[0.99367436],19.07885931035827,[13],[0.99583226],19.076687,1728027,6184705,4096
44,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,44,4096,13772408,[272],[0.49552726],12.73101206830069,[272],[0.5083177],12.705525,1152147,13771426,4096
45,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,45,4096,6203262,[390],[0.99149289],18.523893839926096,[390],[0.9981388],18.517218,1728000,6050421,4096
46,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,46,4096,7747302,[1474],[0.40877878],14.631386122515112,[1474],[0.4244086],14.593867,1152081,7407947,4096
47,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,47,4096,7770049,[757],[0.38931651],15.647536652845918,[757],[0.42077398],15.569834,1728027,7440771,4096
48,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,48,4096,4568755,[773],[0.38028631],16.278661388245283,[773],[0.37920955],16.281496,1152018,4560174,4096
49,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,49,4096,5253633,[327],[0.88243013],15.744157158768067,[327],[0.9220069],15.700283,1728027,5168599,4096
50,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,50,4096,5341123,[13],[0.53467153],15.614753965722896,[13],[0.6205515],15.465796,1152018,5308678,4096
51,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,51,4096,5836719,[28705],[0.44283911],15.913768072396252,[28705],[0.4782491],15.836848,1728095,5786723,4096
52,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,52,4096,4209967,[842],[0.6721408],17.19240386272248,[842],[0.70474875],17.145031,1728000,3809242,4096
53,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,53,4096,6140584,[1269],[0.43394645],15.197163616842175,[1269],[0.4316785],15.202404,1152054,5855243,4096
54,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,54,4096,6321364,[871],[0.57352393],16.348302576550864,[871],[0.6374235],16.242666,2592330,5182965,4096
55,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,55,4096,5873563,[3920],[0.97958955],17.71416219900454,[3920],[0.98946464],17.704132,768117,5770062,4096
56,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,56,4096,6122183,[842],[0.75529892],16.739658487092303,[842],[0.7828484],16.70383,1728027,5793731,4096
57,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,57,4096,6807621,[842],[0.70837149],16.815878845031737,[842],[0.7163079],16.804737,1152018,6383776,4096
58,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,58,4096,5504821,[272],[0.32436022],15.456312509084462,[272],[0.2679865],15.647228,1728000,5253499,4096
59,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,59,4096,4586320,[28750],[0.20934806],20.20446599663982,[28750],[0.20581149],20.221508,1152018,4664546,4096
60,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,60,4096,4292395,[28781],[0.52755905],17.80817084815444,[28781],[0.52159655],17.819538,1152018,4375288,4096
61,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,61,4096,8607076,[272],[0.45151792],15.444333020027734,[272],[0.45979917],15.426161,1152036,8434445,4096
62,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,62,4096,9682158,[28740],[0.12909183],11.51393655325261,[28740],[0.12968929],11.509319,1728000,6490056,4096
63,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,63,4096,5189221,[13],[0.91409758],17.201495126514093,[13],[0.9647364],17.147581,1728000,4750735,4096
64,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,64,4096,7320562,[28705],[0.93380661],17.058579149437737,[28705],[0.939297],17.052717,1728156,6625040,4096
65,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,65,4096,5957924,[298],[0.94939928],19.224617174252685,[298],[0.96898925],19.204193,768030,5877059,4096
66,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,66,4096,6606909,[1200],[0.95690109],16.911555549352762,[1200],[0.9533815],16.915241,1152000,6589095,4096
67,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,67,4096,3375751,[28734],[0.9682081],17.802983893376787,[28734],[0.9558482],17.815832,1728027,3337454,4096
68,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,68,4096,5343298,[1143],[0.76053452],16.608160663178477,[1143],[0.66047525],16.749226,1152063,5122913,4096
69,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,69,4096,7899566,[3297],[0.73667376],15.459002936840307,[3297],[0.7390008],15.455851,1152018,7752295,4096
70,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,70,4096,8592679,[7738],[0.94692906],17.86992454922433,[7738],[0.9780205],17.83762,1728000,8201229,4096
71,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,71,4096,5846431,[302],[0.98977598],17.645229190249545,[302],[0.99447954],17.640486,1152000,5842931,4096
72,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,72,4096,6892126,[2176],[0.99975502],23.496975815498647,[2176],[0.9997713],23.496962,1728000,6721412,4096
73,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,73,4096,5301818,[4573],[0.29579157],16.682461421432002,[4573],[0.28037304],16.736,1728027,5105583,4096
74,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,74,4096,6632038,[13],[0.98100853],17.29902794355634,[13],[0.986698],17.293242,1728000,6189013,4096
75,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,75,4096,10066350,[272],[0.20458359],14.349550260193846,[272],[0.22190979],14.268251,1728129,8425041,4096
76,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,76,4096,6727549,[721],[0.97769532],20.850029881371565,[721],[0.98263896],20.84499,768030,6475316,4096
77,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,77,4096,6064966,[272],[0.14045693],13.410516713451582,[272],[0.13512768],13.4492,1152000,5890330,4096
78,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,78,4096,7360571,[264],[0.24147061],14.61243856061009,[264],[0.23582427],14.636102,1728220,6672621,4096
79,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,79,4096,8287201,[4975],[0.27829396],14.281495827734014,[4975],[0.2947287],14.224122,1728054,7726209,4096
80,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,80,4096,4217236,[4398],[0.94141475],18.3985577499599,[4398],[0.9550514],18.384176,768030,4109900,4096
81,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,81,4096,5660023,[8018],[0.15313439],15.771897606224883,[938],[0.26087067],16.197176,1152036,5372258,4096
82,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,82,4096,4151189,[28740],[0.46952673],18.25526330017795,[28740],[0.46511903],18.264687,1152036,3532662,4096
83,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,83,4096,8171941,[272],[0.34249135],13.792362683086317,[272],[0.30935073],13.8941345,1728027,9089760,4096
84,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,84,4096,9560209,[288],[0.99986008],22.721392368969585,[288],[0.99991345],22.721338,1728000,9422518,4096
85,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,85,4096,9376203,[272],[0.40707386],14.791226238180508,[272],[0.47789335],14.6308365,1152000,9321893,4096
86,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,86,4096,8473165,[553],[0.14078247],14.239950640645908,[553],[0.17848767],14.0026455,1728027,8129713,4096
87,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,87,4096,7203384,[13],[0.97211935],17.587469349073096,[13],[0.9899837],17.56926,1152018,7166327,4096
88,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,88,4096,2676073,[28774],[0.27313538],19.196797398661502,[28774],[0.26656413],19.221153,512068,2676073,4096
89,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,89,4096,7067094,[1143],[0.82313185],17.322419799925566,[1143],[0.8459228],17.295105,1728129,6703475,4096
90,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,90,4096,6647033,[354],[0.55543983],18.032731475396083,[354],[0.48415786],18.17008,1152018,5583123,4096
91,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,91,4096,3497244,[842],[0.70437894],18.018912997115535,[842],[0.7780209],17.919474,1152018,3484428,4096
92,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,92,4096,8202737,[272],[0.27934674],15.187580619970094,[272],[0.27448314],15.205145,1728068,7481687,4096
93,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,93,4096,8483541,[272],[0.2643038],13.379749339597291,[272],[0.26337826],13.383261,1728000,6179651,4096
94,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,94,4096,7467815,[1222],[0.52405194],14.516418985877417,[1222],[0.52435166],14.515845,1152045,7007778,4096
95,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,95,4096,7384062,[802],[0.99918565],19.932455308746643,[802],[0.9994332],19.932207,1728027,6626815,4096
96,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,96,4096,4707366,[28705],[0.40172708],16.318064485826845,[28705],[0.40364563],16.313297,1152086,4475899,4096
97,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,97,4096,2580234,[28783],[0.27893776],18.71390610009553,[28783],[0.28703696],18.685282,1152018,2577559,4096
98,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,98,4096,7007753,[297],[0.97984063],18.42195759954714,[297],[0.9916586],18.40997,1728027,6812612,4096
99,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,99,4096,9416933,[3500],[0.38463565],14.972252970910404,[3500],[0.3948896],14.945941,1728027,8096670,4096
100,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,100,4096,7300235,[272],[0.35721801],16.393235773016762,[272],[0.36586013],16.36933,1152018,7300235,4096
101,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,101,4096,7178209,[27307],[0.66603802],15.363152716623881,[27307],[0.68117607],15.340678,1728000,5972181,4096
102,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,102,4096,6109499,[264],[0.31259827],15.056923223700947,[264],[0.278517],15.172369,1152018,5963435,4096
103,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,103,4096,7554241,[654],[0.60380504],16.549982732915037,[654],[0.5648599],16.616657,1728000,6735590,4096
104,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,104,4096,5834783,[566],[0.47296906],17.554202441380536,[566],[0.4929935],17.512737,1152045,5816029,4096
105,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,105,4096,4317312,[3712],[0.99197572],21.179550179744645,[3712],[0.99967325],21.171816,1152000,4130840,4096
106,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,106,4096,9935468,[272],[0.31187098],13.714302833411786,[272],[0.3365665],13.6381,1728054,9307797,4096
107,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,107,4096,5412276,[28774],[0.98351922],18.418904626361858,[28774],[0.9888256],18.41352,1152036,5114118,4096
108,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,108,4096,5222967,[28750],[0.93705457],19.98492228649616,[28750],[0.9222724],20.000824,1152000,5479785,4096
109,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,109,4096,9275357,[2036],[0.99971373],22.001228540644735,[2036],[0.99972206],22.00122,1152054,8957281,4096
110,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,110,4096,6628584,[842],[0.51952002],17.004701543669007,[842],[0.50060177],17.041798,1152063,6389371,4096
111,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,111,4096,4522019,[442],[0.98871621],20.334086582117056,[442],[0.9906923],20.33209,1152086,4514629,4096
112,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,112,4096,6155124,[3175],[0.99695791],22.42047760185961,[3175],[0.9996692],22.417757,1152000,5299661,4096
113,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,113,4096,7696371,[19717],[0.98736703],18.264864937230247,[19717],[0.98751044],18.264719,1728000,5623330,4096
114,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,114,4096,7130798,[10785],[0.46039686],16.377301392515715,[10785],[0.43318105],16.438238,1728000,6407987,4096
115,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,115,4096,4645333,[28774],[0.96113715],19.259685159311218,[28774],[0.915986],19.3078,1152045,4549081,4096
116,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,116,4096,4506060,[2039],[0.98605309],18.251723610923147,[2039],[0.9894974],18.248234,1152000,4460719,4096
117,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,117,4096,3696667,[28734],[0.96587083],18.129344917506526,[28734],[0.9798008],18.115023,1152000,3640861,4096
118,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,118,4096,8671440,[530],[0.18312114],12.154760681137969,[572],[0.9932302],17.122103,1728000,8553190,4096
119,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,119,4096,10449233,[15485],[0.20738283],13.986402502532695,[15485],[0.2504201],13.797829,1728108,9352294,4096
120,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,120,4096,5933388,[516],[0.38755662],13.840858643400487,[516],[0.34667075],13.952343,1152000,5695823,4096
121,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,121,4096,4513626,[680],[0.93993611],19.045673695033194,[680],[0.9597142],19.02485,1728000,4226303,4096
122,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,122,4096,7995228,[28780],[0.99514319],19.7433902199163,[28780],[0.9984133],19.74011,1728027,7161966,4096
123,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,123,4096,7828324,[798],[0.31507351],15.485612982479381,[798],[0.2905796],15.566549,1728000,7747472,4096
124,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,124,4096,8579199,[272],[0.27890898],14.012965222999465,[272],[0.27093264],14.041984,1728027,8071933,4096
125,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,125,4096,6746973,[290],[0.09947632],14.548947392370733,[290],[0.09501933],14.594787,1728000,6746973,4096
126,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,126,4096,6155244,[286],[0.97927894],17.584545015742883,[286],[0.9683907],17.595724,1152000,5730691,4096
127,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,127,4096,9289431,[403],[0.42713771],14.690689015030673,[403],[0.4183536],14.7114725,1152147,9227180,4096
128,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,128,4096,9967741,[9922],[0.47010009],14.558270734380885,[9922],[0.4038082],14.710275,1728027,8844130,4096
129,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,129,4096,6744211,[4294],[0.87971685],17.368980834560283,[4294],[0.8413969],17.413511,1728000,6705093,4096
130,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,130,4096,10335101,[560],[0.29549604],13.674985717513534,[560],[0.32587215],13.577135,1728000,8886088,4096
131,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,131,4096,7616183,[11182],[0.94552359],17.63523626125623,[11182],[0.96089953],17.6191,1152000,7220406,4096
132,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,132,4096,6735380,[327],[0.99069277],17.596188582326132,[327],[0.993093],17.593773,1728068,6564638,4096
133,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,133,4096,5348458,[1747],[0.61012293],17.156293845648328,[1747],[0.60513943],17.164497,768057,5313392,4096
134,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,134,4096,6380849,[304],[0.37334304],15.452174654948136,[304],[0.4201324],15.334105,1152000,6362210,4096
135,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,135,4096,6791124,[13],[0.97297724],17.015420254551277,[13],[0.9891755],16.998909,1152018,6773880,4096
136,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,136,4096,5294419,[4080],[0.28257374],15.251305425914683,[4080],[0.26772842],15.305272,1152000,5282866,4096
137,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,137,4096,5847642,[5461],[0.11426701],14.20968174680359,[272],[0.19736996],13.872538,1728000,5505137,4096
138,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,138,4096,12759798,[6925],[0.26762956],14.995828639498441,[6925],[0.29574066],14.895949,1728197,11048895,4096
139,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,139,4096,7965358,[7098],[0.16710064],14.232560340829068,[7098],[0.17026457],14.213801,1152018,7882833,4096
140,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,140,4096,7195810,[3796],[0.65699561],16.763507504059177,[3796],[0.58363676],16.881907,1152000,7015179,4096
141,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,141,4096,7007867,[693],[0.30821584],14.659947130251847,[693],[0.2968343],14.697576,768030,6778896,4096
142,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,142,4096,9751758,[2130],[0.28930395],13.436873558219844,[2130],[0.3113923],13.363298,1728027,9202218,4096
143,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,143,4096,2328927,[28740],[0.84431502],19.247476676280776,[28740],[0.8256645],19.269814,512008,2326907,4096
144,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,144,4096,8533943,[28816],[0.67394008],14.286388252305226,[28816],[0.6800524],14.277362,1728027,8155156,4096
145,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,145,4096,3573892,[302],[0.78007926],18.73903853207762,[302],[0.8457459],18.658218,1152000,3211510,4096
146,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,146,4096,5776432,[28723],[0.99738457],20.077117990267606,[28723],[0.997472],20.077028,1152000,5848411,4096
147,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,147,4096,6508100,[302],[0.25373134],15.132474205731157,[460],[0.22486843],15.591052,1152045,6251028,4096
148,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,148,4096,4777339,[327],[0.65743739],17.363875201878944,[327],[0.5248268],17.589155,1728000,4347504,4096
149,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,149,4096,6107979,[302],[0.98524355],19.78399902120302,[302],[0.9828037],19.78648,1728054,5815101,4096
150,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,150,4096,5335278,[12931],[0.66109861],17.30642275619302,[12931],[0.665072],17.30043,1152000,5149118,4096
151,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,151,4096,5291307,[28705],[0.95182768],17.507672808541383,[28705],[0.96771616],17.491121,1152018,5448493,4096
152,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,152,4096,4028594,[28734],[0.99979912],21.43899217544809,[28734],[0.9998629],21.438932,1152018,3969764,4096
153,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,153,4096,9757399,[9952],[0.48808119],14.169078630611732,[9952],[0.49562424],14.153744,2592041,8562027,4096
154,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,154,4096,6136646,[604],[0.33107568],15.083252535415,[604],[0.33966058],15.057654,1728000,5294713,4096
155,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,155,4096,4302791,[28733],[0.58543211],13.837129480338874,[28733],[0.57436967],13.856206,768000,3888799,4096
156,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,156,4096,6924836,[28740],[0.91231151],17.76308038422981,[28740],[0.93146914],17.7423,1728027,6114649,4096
157,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,157,4096,6577130,[27915],[0.07796808],14.767735695439262,[27915],[0.05946069],15.038717,1728027,5675599,4096
