,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
22,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,22,4096,46261149,[13176],[0.22603013],18.926992125738728,[13176],[0.16882159],19.218815,10388777,37829480,4096
23,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,23,4096,45445773,[364],[0.65328664],22.69675445299341,[364],[0.64641875],22.707325,10388838,44078299,4096
24,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,24,4096,49235453,[279],[0.28127547],22.26603085784916,[279],[0.27152056],22.301327,6925953,57852851,4096
25,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,25,4096,51751784,[279],[0.91991163],21.247032815999464,[279],[0.8600243],21.314354,6925953,50819333,4096
26,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,26,4096,58248222,[70811],[0.80406117],24.430110336869692,[70811],[0.80930406],24.423601,6925919,55346729,4096
27,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,27,4096,51947837,[26623],[0.57076465],19.499588666065584,[26623],[0.56161225],19.515741,10389189,43104032,4096
28,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,28,4096,49650133,[22806],[0.5348333],19.261818924173514,[22806],[0.5770426],19.185844,6925851,49252288,4096
29,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,29,4096,57044656,[19794],[0.43262662],18.770634756888096,[19794],[0.44155192],18.75021,10388929,48652581,4096
30,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,30,4096,61273851,[220],[0.99594449],23.897874024585334,[220],[0.99664944],23.897171,6925953,59341509,4096
31,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,31,4096,44243734,[15201],[0.4294581],20.108853375832656,[15201],[0.43590367],20.093956,6926044,46879983,4096
32,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,32,4096,70718783,[2294],[0.11683045],17.023698580406936,[2294],[0.11890703],17.006079,6926181,67245330,4096
33,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,33,4096,52103518,[662],[0.88029525],21.36602330887561,[662],[0.8400377],21.412836,6925953,49546886,4096
34,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,34,4096,69397935,[662],[0.67342653],20.00557534378483,[662],[0.69158405],19.978981,10389002,66548593,4096
35,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,35,4096,30115119,[2550],[0.99806859],28.155829613129765,[2550],[0.99796426],28.15593,4617302,28920015,4096
36,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,36,4096,62882791,[9728],[0.99571753],24.382423527904404,[9728],[0.9962249],24.381916,10388970,56990408,4096
37,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,37,4096,51379465,[1051],[0.3073494],20.107578825690563,[1051],[0.32250556],20.059439,10388929,43997095,4096
38,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,38,4096,55940133,[11876],[0.30272237],18.608805195519928,[11876],[0.29294127],18.641655,6925953,53350712,4096
39,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,39,4096,53690261,[284],[0.9168116],21.942112225557878,[284],[0.9354984],21.921938,10388838,53689136,4096
40,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,40,4096,71507259,[1174],[0.57608682],20.367313772434713,[1174],[0.5795227],20.36137,10388838,63677744,4096
41,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,41,4096,63211431,[19150],[0.2828259],17.677672914229646,[19150],[0.27332717],17.711834,6925960,59853999,4096
42,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,42,4096,47764702,[3974],[0.19796086],19.277725045678782,[3974],[0.21017705],19.217844,10388838,38824231,4096
43,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,43,4096,56715887,[1023],[0.14987467],18.34348579795291,[1023],[0.14778563],18.35753,10388879,48823093,4096
44,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,44,4096,73101608,[2489],[0.67081665],19.244253021653673,[2489],[0.6423963],19.287544,6925953,80421004,4096
45,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,45,4096,39548323,[13463],[0.51819166],19.546114399391996,[13463],[0.5191285],19.544302,6925980,40499204,4096
46,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,46,4096,58761810,[3649],[0.28210656],15.560056583656642,[3649],[0.27267212],15.594071,10388970,58408532,4096
47,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,47,4096,71594644,[2362],[0.23019767],17.57621972172457,[2362],[0.22845323],17.58383,6926150,68715954,4096
48,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,48,4096,64819566,[1418],[0.32853312],20.046268868483594,[1418],[0.37440562],19.915565,10388838,49780181,4096
49,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,49,4096,59049211,[6367],[0.28897872],18.556244449267982,[6367],[0.27361035],18.610893,10389031,57976873,4096
50,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,50,4096,57059326,[981],[0.99282531],23.491251302715796,[981],[0.99517536],23.488888,10388838,52520224,4096
51,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,51,4096,57745741,[2134],[0.91234983],21.33782934562433,[2134],[0.91674757],21.333029,10389072,55081733,4096
52,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,52,4096,50896214,[304],[0.29143823],21.01241291604133,[304],[0.27137703],21.083738,10388777,49736379,4096
53,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,53,4096,44941402,[11754],[0.87934214],24.49329679921401,[11754],[0.9150146],24.453527,6925878,38822886,4096
54,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,54,4096,47972714,[323],[0.32532153],19.194098717787867,[323],[0.3388418],19.153387,10389031,44212131,4096
55,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,55,4096,49418727,[1174],[0.51753351],20.351780973428394,[1174],[0.41579717],20.570662,6926218,47940243,4096
56,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,56,4096,41905042,[566],[0.9664118],23.227501725945455,[566],[0.9746967],23.218964,6925892,40088674,4096
57,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,57,4096,33902037,[1124],[0.48935707],20.90332252800413,[1124],[0.47323436],20.936821,10388736,32843131,4096
58,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,58,4096,61971999,[279],[0.92224567],23.650552321625444,[279],[0.9351737],23.636633,6926048,59077197,4096
59,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,59,4096,33258927,[6781],[0.33250221],18.60679648368388,[6781],[0.34187397],18.578985,6926021,32604963,4096
60,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,60,4096,70920843,[374],[0.21932849],17.750327566773894,[374],[0.19960278],17.844566,10389066,68933760,4096
61,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,61,4096,46355827,[82],[0.99552147],24.336569432625275,[82],[0.99921346],24.332872,10388818,40564027,4096
62,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,62,4096,49108724,[279],[0.4741361],19.904547924411524,[279],[0.46930447],19.914787,6926071,51753593,4096
63,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,63,4096,51579329,[220],[0.35719926],24.509079561535117,[220],[0.35112742],24.526232,10388981,49448472,4096
64,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,64,4096,50298151,[220],[0.45683849],20.867520358776726,[220],[0.45949787],20.861721,10388981,49608685,4096
65,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,65,4096,36148998,[279],[0.45370259],20.567359586689456,[279],[0.4949877],20.48027,6926048,34392185,4096
66,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,66,4096,54169986,[35379],[0.49415786],17.75341176816231,[35379],[0.49869657],17.744268,6925980,51936304,4096
67,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,67,4096,49653845,[284],[0.95791049],21.99559951004583,[284],[0.97023803],21.982813,10388838,45967218,4096
68,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,68,4096,44248647,[25415],[0.99927726],27.89705860630945,[25415],[0.9997459],27.896595,4617320,44147191,4096
69,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,69,4096,75214897,[4987],[0.90647],20.647107484288224,[4987],[0.93083936],20.620575,10388940,70122947,4096
70,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,70,4096,55704048,[279],[0.3694919],18.923135773207665,[279],[0.3480882],18.982805,6925953,54633507,4096
71,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,71,4096,42899140,[1370],[0.57541824],19.1310253535448,[1370],[0.59737724],19.09358,6925892,39354967,4096
72,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,72,4096,56289440,[279],[0.24810153],17.776600037299474,[279],[0.30018908],17.586021,6925953,53099153,4096
73,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,73,4096,57365592,[4363],[0.97429871],24.71676075317157,[4363],[0.9803003],24.710619,10389011,53568114,4096
74,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,74,4096,46317711,[813],[0.23940055],17.082729593590653,[813],[0.2451099],17.059162,10388929,39644101,4096
75,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,75,4096,51703555,[459],[0.4790657],23.55520769228882,[459],[0.47727823],23.55895,6925892,47070980,4096
76,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,76,4096,46812241,[279],[0.63130514],18.89051939016212,[279],[0.6710782],18.829424,6925892,46081532,4096
77,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,77,4096,66444926,[220],[0.99140572],23.650538157616,[220],[0.98872143],23.653246,10388838,65387280,4096
78,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,78,4096,66396054,[872],[0.6273475],21.89300866926153,[872],[0.6257042],21.895641,10388929,56106504,4096
79,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,79,4096,45624625,[4940],[0.99733633],26.86160353263543,[4940],[0.9992218],26.859718,6926112,42515347,4096
80,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,80,4096,60553184,[1053],[0.26463091],18.081570699708855,[1053],[0.25512785],18.118141,6926048,58589956,4096
81,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,81,4096,68114928,[21137],[0.45843138],18.292382470717865,[21137],[0.46152508],18.285652,6925953,57015040,4096
82,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,82,4096,68215290,[315],[0.13854919],15.404445392524803,[315],[0.15814127],15.272182,6926082,68045494,4096
83,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,83,4096,48845560,[220],[0.4854315],19.068336300938512,[220],[0.47464016],19.090813,6926044,47619003,4096
84,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,84,4096,29188797,[1122],[0.99939248],29.170525767597493,[1122],[0.9993331],29.170586,6925892,28649979,4096
85,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,85,4096,54105708,[385],[0.99317078],28.036048433583368,[385],[0.9942444],28.034973,6926021,49406589,4096
86,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,86,4096,36614260,[574],[0.20620859],20.505209052094372,[574],[0.19846846],20.543467,10389031,35424779,4096
87,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,87,4096,55090693,[430],[0.65297337],18.77804082629402,[430],[0.63742614],18.80215,10388838,51420087,4096
88,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,88,4096,54192921,[662],[0.51182614],21.468396229572104,[662],[0.535594],21.422997,10388879,46821750,4096
89,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,89,4096,66282039,[15073],[0.25469352],17.74509570361274,[15073],[0.2573606],17.734674,6925892,62224332,4096
90,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,90,4096,60305978,[311],[0.76536857],20.769480591282715,[311],[0.74659574],20.794313,10388777,55332729,4096
91,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,91,4096,68177434,[304],[0.62670805],18.648876952688905,[304],[0.60610515],18.682299,10388838,54679099,4096
92,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,92,4096,50259278,[1139],[0.39306773],19.068611457220573,[1139],[0.39706203],19.058502,6925980,39726268,4096
93,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,93,4096,55510599,[8308],[0.50257991],21.169659559906872,[8308],[0.5384666],21.10068,10388838,45826303,4096
94,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,94,4096,69814725,[15073],[0.26318045],18.262567730862735,[15073],[0.24150635],18.348515,6925953,71946612,4096
95,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,95,4096,55315236,[16],[0.58279095],25.541830268497087,[16],[0.57750654],25.55094,10388838,49545405,4096
96,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,96,4096,45733281,[11922],[0.39956307],20.123590928917938,[11922],[0.49486256],19.909687,10389122,38933057,4096
97,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,97,4096,45275836,[1139],[0.30506361],21.639160231197838,[1139],[0.26217735],21.790659,6925953,41908470,4096
98,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,98,4096,41600214,[65444],[0.99786538],24.96198721586397,[65444],[0.9984401],24.961414,6925953,37144862,4096
99,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,99,4096,50087816,[8494],[0.98100473],23.936917869491005,[8494],[0.97952706],23.938417,6925987,49276916,4096
100,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,100,4096,70789343,[19922],[0.824105],20.474493707823658,[19922],[0.792232],20.51394,6926150,66966687,4096
101,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,101,4096,65796046,[279],[0.25028767],17.019057377798767,[279],[0.25122],17.01534,10388929,43326129,4096
102,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,102,4096,60246468,[15073],[0.32582208],16.928979032886126,[15073],[0.3174817],16.954912,6926021,58626797,4096
103,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,103,4096,48799600,[24097],[0.65087928],17.79559625766644,[24097],[0.7857656],17.607262,6926071,47022867,4096
104,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,104,4096,55449650,[264],[0.34105677],18.894298418196396,[264],[0.35222414],18.862076,10389031,49156901,4096
105,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,105,4096,63786302,[662],[0.49546235],20.094958382925473,[662],[0.5610995],19.970533,6925953,63788256,4096
106,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,106,4096,52600799,[284],[0.99937368],24.421086266390283,[284],[0.9993424],24.421122,6925892,50027604,4096
107,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,107,4096,45187209,[11680],[0.99450798],26.54116312771813,[11680],[0.99571675],26.539944,10388970,37581018,4096
108,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,108,4096,67847181,[15073],[0.38264658],17.4051396341002,[15073],[0.39800692],17.365767,10388929,53773013,4096
109,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,109,4096,43828121,[8753],[0.0543364],16.34674208678683,[16506],[0.10414255],16.592861,6925892,37343918,4096
110,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,110,4096,44997366,[3610],[0.98250457],22.975410138261548,[3610],[0.95454323],23.004286,10388777,47497794,4096
111,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,111,4096,61669483,[264],[0.19634075],17.214979816469675,[264],[0.1848719],17.275177,6925892,54301777,4096
112,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,112,4096,38564228,[729],[0.98690285],28.178970415977993,[729],[0.9842074],28.181704,4617302,38478653,4096
113,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,113,4096,84059290,[1174],[0.39189592],19.845738399503187,[1174],[0.38669616],19.859093,6925953,73651929,4096
114,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,114,4096,44450155,[650],[0.17771681],18.483751394869998,[650],[0.18056817],18.467827,6926112,42439168,4096
115,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,115,4096,39269638,[505],[0.15250137],19.670698955713235,[505],[0.15606652],19.647589,10388818,38109183,4096
116,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,116,4096,51046542,[1174],[0.83594625],22.13882764770797,[1174],[0.8384399],22.135853,10388838,50331778,4096
117,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,117,4096,65761271,[330],[0.09887099],17.07235942426266,[330],[0.10426216],17.019266,10388838,62411242,4096
118,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,118,4096,57968565,[4846],[0.12848509],16.8764987860531,[4846],[0.12968895],16.867172,10388940,56427855,4096
119,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,119,4096,40919483,[323],[0.38698895],21.698111725012904,[323],[0.38939804],21.691898,10388838,32726369,4096
120,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,120,4096,57493165,[43665],[0.1435622],19.039444241413545,[43665],[0.1402174],19.063015,10388777,52464257,4096
121,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,121,4096,26213909,[505],[0.6703869],22.736039955631828,[505],[0.71375114],22.67336,6925892,25000997,4096
122,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,122,4096,47241445,[20],[0.96027458],24.71475705210355,[20],[0.9738313],24.700739,4617347,47857722,4096
123,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,123,4096,64222337,[662],[0.60919858],18.66776446436621,[662],[0.5853661],18.707674,6926112,61851085,4096
124,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,124,4096,35801113,[17],[0.13123472],24.136049617470363,[17],[0.13290657],24.123386,6925980,32649631,4096
125,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,125,4096,69620017,[279],[0.78476568],18.560021850341837,[279],[0.72696024],18.636534,4617363,68603104,4096
126,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,126,4096,60981103,[330],[0.93575735],19.796539764328646,[330],[0.94077224],19.791187,6926166,60239540,4096
127,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,127,4096,40964308,[11226],[0.63756836],23.089715514723448,[11226],[0.6029128],23.145601,6925980,39755664,4096
128,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,128,4096,37118528,[19461],[0.94032085],23.02423783356446,[19461],[0.9847113],22.978107,6925919,35388216,4096
129,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,129,4096,63194486,[2533],[0.27687604],20.584825476799054,[2533],[0.28091404],20.570349,10388940,57144865,4096
130,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,130,4096,52895710,[16766],[0.21104127],17.67652066833054,[16766],[0.21576521],17.654385,6926279,48367781,4096
131,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,131,4096,58404161,[37337],[0.2813573],19.286840992356474,[37337],[0.28236264],19.28328,10388879,66031654,4096
132,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,132,4096,78762325,[9405],[0.44626654],18.38515271134185,[9405],[0.41036487],18.46902,10388929,71378152,4096
133,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,133,4096,64746444,[3878],[0.28307119],18.82787182871993,[3878],[0.28746128],18.812485,10388970,57648729,4096
134,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,134,4096,71406949,[616],[0.89218796],19.186508104423392,[616],[0.9006735],19.177044,6925953,71083061,4096
135,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,135,4096,58357108,[1101],[0.3231307],18.718004819469716,[1101],[0.37963042],18.55686,10388838,54845434,4096
136,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,136,4096,61426837,[662],[0.9113913],21.568113298866653,[662],[0.95009834],21.52652,6925953,54276350,4096
137,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,137,4096,52295989,[220],[0.99073977],23.481129927120048,[220],[0.9931591],23.478682,6925892,51402411,4096
138,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,138,4096,49733254,[555],[0.94818961],23.807683054511553,[555],[0.9400258],23.816334,6926303,47733533,4096
139,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,139,4096,46727783,[574],[0.35871982],19.406113082406485,[574],[0.35197031],19.425106,6926180,44942698,4096
140,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,140,4096,73263917,[358],[0.40830728],18.40047693033801,[358],[0.42925116],18.350454,6925980,67840503,4096
141,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,141,4096,59825814,[58333],[0.29844044],18.65653064385219,[58333],[0.30831474],18.62398,10388920,52947647,4096
142,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,142,4096,70174040,[6308],[0.39814233],17.992314890861678,[6308],[0.41517848],17.950424,10388929,67264890,4096
143,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,143,4096,64531219,[1174],[0.87023017],21.015258292478713,[1174],[0.8793938],21.004778,10388838,61657088,4096
144,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,144,4096,35883752,[59783],[0.99115046],25.07323143009499,[59783],[0.99235207],25.072023,4617472,35408137,4096
145,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,145,4096,41562244,[1174],[0.88762356],22.468294311160605,[1174],[0.8952767],22.459713,10388777,35280226,4096
146,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,146,4096,52305472,[279],[0.41304954],18.886793183195035,[279],[0.44644457],18.809046,10388838,49469205,4096
147,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,147,4096,66679792,[1666],[0.35146825],18.86887235967405,[1666],[0.26813713],19.139492,10388929,62883545,4096
148,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,148,4096,34173064,[82],[0.99001968],23.6211220756526,[82],[0.99640274],23.614693,10388940,33058262,4096
149,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,149,4096,67571980,[2678],[0.23148339],21.498111568929687,[2678],[0.23197511],21.49599,10388879,63116451,4096
150,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,150,4096,67960748,[220],[0.94741093],21.012436433634875,[220],[0.9429862],21.017115,6926136,65455209,4096
151,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,151,4096,47856645,[574],[0.69888512],21.599847956357472,[574],[0.6805098],21.626493,10388940,42162567,4096
152,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,152,4096,10527018,[16],[0.09166602],32.68339428925831,[16],[0.10016998],32.59469,4617234,10283017,4096
153,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,153,4096,55760012,[1139],[0.15286677],16.853314799688413,[1139],[0.15910196],16.813337,10388929,52215256,4096
154,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,154,4096,40464088,[5602],[0.38943956],20.142398871953592,[5602],[0.38667282],20.149529,10389031,37279212,4096
155,meta-llama_Meta-Llama-3-8B,wikitext-512,128256,4096,155,4096,69704575,[574],[0.82499669],19.546513330733067,[574],[0.798054],19.579716,10388970,58883205,4096
