,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
12,google_gemma-7b,wikitext-512,256000,3072,12,3072,343904182,[3413],[0.60044327],-5.607170954756164,[3413],[0.6135377],-5.628752,78592309,337941073,3072
13,google_gemma-7b,wikitext-512,256000,3072,13,3072,207801599,[100602],[0.44038384],26.678230443787342,[100602],[0.43701228],26.685932,78592309,145180320,3072
14,google_gemma-7b,wikitext-512,256000,3072,14,3072,160323405,[29485],[0.99999972],13.096494001361526,[29485],[1.],13.096519,78592309,153670606,3072
15,google_gemma-7b,wikitext-512,256000,3072,15,3072,189872719,[137451],[0.96840364],-7.021966082799242,[137451],[0.96886224],-7.0224648,78592309,198007410,3072
16,google_gemma-7b,wikitext-512,256000,3072,16,3072,269862547,[235265],[0.39602829],-27.88786306470084,[235265],[0.39647955],-27.888996,78592309,260935730,3072
17,google_gemma-7b,wikitext-512,256000,3072,17,3072,171913206,[235310],[0.51733081],-20.24460805286626,[235310],[0.8145901],-20.698616,78592309,102885288,3072
18,google_gemma-7b,wikitext-512,256000,3072,18,3072,150469121,[98942],[0.99999999],27.13435174060046,[98942],[1.],27.13435,78592104,153804225,3072
19,google_gemma-7b,wikitext-512,256000,3072,19,3072,184032872,[178844],[0.93132356],-12.775974619180655,[178844],[0.9315908],-12.7762375,78592309,171698158,3072
20,google_gemma-7b,wikitext-512,256000,3072,20,3072,289501109,[100890],[0.51928213],-20.288938355741,[100890],[0.51333797],-20.277407,78592618,288018329,3072
21,google_gemma-7b,wikitext-512,256000,3072,21,3072,312820165,[1357],[0.96202117],-9.83607900148827,[1357],[0.9844263],-9.859141,78592413,300550504,3072
22,google_gemma-7b,wikitext-512,256000,3072,22,3072,285200438,[604],[0.12448006],-51.4594085790948,[604],[0.1290116],-51.49518,78592309,277194426,3072
23,google_gemma-7b,wikitext-512,256000,3072,23,3072,138976027,[207458],[0.9988485],23.771469243640812,[207458],[0.99886715],23.771465,78592208,156103327,3072
24,google_gemma-7b,wikitext-512,256000,3072,24,3072,211936745,[235265],[0.70939833],-16.588268194992395,[235265],[0.7681769],-16.667934,78592104,241793103,3072
25,google_gemma-7b,wikitext-512,256000,3072,25,3072,331908512,[714],[0.30358494],72.5930795628779,[714],[0.31464085],72.55733,78592616,326973408,3072
26,google_gemma-7b,wikitext-512,256000,3072,26,3072,230214171,[31812],[0.97148692],40.393170023143526,[31812],[0.9738491],40.390743,78592309,220616807,3072
27,google_gemma-7b,wikitext-512,256000,3072,27,3072,203074903,[476],[0.44004551],-0.9596123260505226,[476],[0.44042832],-0.96048707,78592104,213185940,3072
28,google_gemma-7b,wikitext-512,256000,3072,28,3072,236429574,[26849],[0.94548163],12.045690569756147,[26849],[0.945047],12.046183,78592309,198413560,3072
29,google_gemma-7b,wikitext-512,256000,3072,29,3072,274966208,[14196],[0.63706808],28.989447251657307,[14196],[0.64967],28.969852,78592309,255052915,3072
30,google_gemma-7b,wikitext-512,256000,3072,30,3072,287962215,[235265],[0.79649443],-10.80404483122675,[235265],[0.8834205],-10.907591,78592720,287521818,3072
31,google_gemma-7b,wikitext-512,256000,3072,31,3072,221999805,[589],[0.93698941],-19.06657525568192,[589],[0.943143],-19.073162,78592309,200255174,3072
32,google_gemma-7b,wikitext-512,256000,3072,32,3072,260789949,[489],[0.94615031],-9.940872473524639,[489],[0.9612732],-9.956746,78592309,262151619,3072
33,google_gemma-7b,wikitext-512,256000,3072,33,3072,126857796,[1539],[0.99999998],0.5812034856473315,[1539],[1.],0.58117676,78592104,118130690,3072
34,google_gemma-7b,wikitext-512,256000,3072,34,3072,288042295,[970],[0.79479998],-30.618258485995156,[970],[0.77356845],-30.591122,78592517,277339865,3072
35,google_gemma-7b,wikitext-512,256000,3072,35,3072,226153081,[11678],[0.96385541],33.65288378177716,[11678],[0.9663413],33.650295,78592104,249971309,3072
36,google_gemma-7b,wikitext-512,256000,3072,36,3072,241265358,[4629],[0.11986321],-25.448620385596264,[4629],[0.13355243],-25.556765,78592000,209057291,3072
37,google_gemma-7b,wikitext-512,256000,3072,37,3072,222114231,[1118],[0.81779665],-30.051078586894548,[1118],[0.8626419],-30.10446,78592104,242985530,3072
38,google_gemma-7b,wikitext-512,256000,3072,38,3072,266500085,[578],[0.57001086],29.378448902242027,[578],[0.56462646],29.387932,78592616,259218936,3072
39,google_gemma-7b,wikitext-512,256000,3072,39,3072,226993771,[18769],[0.99351105],-18.224326771845515,[18769],[0.99524647],-18.226076,78592309,230818344,3072
40,google_gemma-7b,wikitext-512,256000,3072,40,3072,223748015,[167969],[0.21708194],-45.52789375065521,[167969],[0.20643902],-45.477642,78592000,274064453,3072
41,google_gemma-7b,wikitext-512,256000,3072,41,3072,255207615,[908],[0.47061455],-25.64197503425404,[908],[0.5045001],-25.711523,78592104,247384640,3072
42,google_gemma-7b,wikitext-512,256000,3072,42,3072,195166691,[100602],[0.97852058],35.53202077080689,[100602],[0.9778946],35.532646,78592309,172212512,3072
43,google_gemma-7b,wikitext-512,256000,3072,43,3072,288492835,[589],[0.98731336],-9.04990576869439,[589],[0.9880117],-9.050623,78592309,259084409,3072
44,google_gemma-7b,wikitext-512,256000,3072,44,3072,345036656,[573],[0.26503685],2.474722817409795,[573],[0.26655602],2.4690251,78592616,338472764,3072
45,google_gemma-7b,wikitext-512,256000,3072,45,3072,238564661,[235265],[0.74584792],2.546858947790024,[235265],[0.7433361],2.550251,78592309,239127993,3072
46,google_gemma-7b,wikitext-512,256000,3072,46,3072,200834727,[13796],[0.99735392],12.756788534566377,[13796],[0.99753547],12.756629,78592309,197241997,3072
47,google_gemma-7b,wikitext-512,256000,3072,47,3072,161240996,[218217],[0.94253782],-12.641165803069123,[218217],[0.93125415],-12.629117,78592000,138631513,3072
48,google_gemma-7b,wikitext-512,256000,3072,48,3072,337164126,[66532],[0.0922962],-40.429877364923016,[66532],[0.10402983],-40.54955,78592309,299950450,3072
49,google_gemma-7b,wikitext-512,256000,3072,49,3072,234025254,[1355],[0.96372854],-30.828717901739772,[1355],[0.9675707],-30.832691,78592104,257752317,3072
50,google_gemma-7b,wikitext-512,256000,3072,50,3072,240237158,[1154],[0.10682086],-21.188679465014914,[1154],[0.10371726],-21.159204,78592000,198420386,3072
51,google_gemma-7b,wikitext-512,256000,3072,51,3072,171758091,[178844],[0.8066006],-12.307705941021517,[178844],[0.8106017],-12.31265,78592104,149737306,3072
52,google_gemma-7b,wikitext-512,256000,3072,52,3072,294189332,[235265],[0.64641337],-15.347495480799722,[235265],[0.695855],-15.421184,78592309,289407902,3072
53,google_gemma-7b,wikitext-512,256000,3072,53,3072,243688515,[7042],[0.94457843],4.306194489784878,[7042],[0.94972914],4.300741,78592925,257458204,3072
54,google_gemma-7b,wikitext-512,256000,3072,54,3072,161079181,[1968],[0.99594342],-45.95456478081953,[1968],[0.9953465],-45.95395,78592000,154356040,3072
55,google_gemma-7b,wikitext-512,256000,3072,55,3072,231373281,[139900],[0.98803256],-21.36041215722765,[139900],[0.9886924],-21.36107,78592413,230705720,3072
56,google_gemma-7b,wikitext-512,256000,3072,56,3072,260186243,[218217],[0.48378947],-17.837531341264768,[218217],[0.4702976],-17.809267,78592309,234523061,3072
57,google_gemma-7b,wikitext-512,256000,3072,57,3072,159702878,[167969],[0.41100404],-19.64388686342722,[167969],[0.40532193],-19.629953,78592722,134876897,3072
58,google_gemma-7b,wikitext-512,256000,3072,58,3072,285423305,[235265],[0.53929919],-0.072702676345342,[235265],[0.5289141],-0.053238153,78592309,289279677,3072
59,google_gemma-7b,wikitext-512,256000,3072,59,3072,294277150,[235265],[0.63476702],18.668314845579832,[235265],[0.63939434],18.661045,78592616,285293546,3072
60,google_gemma-7b,wikitext-512,256000,3072,60,3072,241065086,[948],[0.95265983],-36.217264943134886,[948],[0.94284594],-36.20694,78592309,212112028,3072
61,google_gemma-7b,wikitext-512,256000,3072,61,3072,216013193,[54813],[0.99188404],29.685685084677573,[54813],[0.9937109],29.683842,78592309,212503925,3072
62,google_gemma-7b,wikitext-512,256000,3072,62,3072,141707398,[148394],[0.77572932],-13.638721853725658,[148394],[0.77416176],-13.636681,78592309,122801865,3072
63,google_gemma-7b,wikitext-512,256000,3072,63,3072,263353704,[235315],[0.80312185],-36.3015832247174,[235315],[0.91719985],-36.434372,78592309,239656720,3072
64,google_gemma-7b,wikitext-512,256000,3072,64,3072,126095497,[218217],[0.67919989],-11.157015859212276,[218217],[0.67865956],-11.156213,78592104,144537574,3072
65,google_gemma-7b,wikitext-512,256000,3072,65,3072,195608124,[1688],[0.99879278],-6.330197688304383,[1688],[0.99928147],-6.3306746,78592000,201426872,3072
66,google_gemma-7b,wikitext-512,256000,3072,66,3072,193171226,[32638],[0.9921053],9.059971851468202,[32638],[0.9921042],9.059977,78592618,177194846,3072
67,google_gemma-7b,wikitext-512,256000,3072,67,3072,251714198,[235265],[0.72577719],2.6359275988313713,[235265],[0.7319822],2.627453,78592309,248349220,3072
68,google_gemma-7b,wikitext-512,256000,3072,68,3072,332223481,[235265],[0.50326944],-32.16462774576323,[235265],[0.49628213],-32.150627,78594161,330449572,3072
69,google_gemma-7b,wikitext-512,256000,3072,69,3072,355233840,[6312],[0.64267757],7.347662608667327,[6312],[0.6492628],7.337464,78592104,371677860,3072
70,google_gemma-7b,wikitext-512,256000,3072,70,3072,291963550,[10265],[0.96083613],-3.539105097375834,[10265],[0.9636297],-3.5420077,78592104,283479956,3072
71,google_gemma-7b,wikitext-512,256000,3072,71,3072,211589307,[119200],[0.95459928],-18.681916575521402,[119200],[0.9554371],-18.68282,78592309,211095549,3072
72,google_gemma-7b,wikitext-512,256000,3072,72,3072,289057212,[139869],[0.9997069],38.99072206424918,[139869],[0.99955755],38.990883,78592208,295931782,3072
73,google_gemma-7b,wikitext-512,256000,3072,73,3072,285745695,[235265],[0.43055692],65.35372310014942,[235265],[0.47535098],65.25474,78592309,252175904,3072
74,google_gemma-7b,wikitext-512,256000,3072,74,3072,235802130,[207458],[0.79152954],21.589306419884075,[207458],[0.78930193],21.592134,78592309,203526637,3072
75,google_gemma-7b,wikitext-512,256000,3072,75,3072,267837314,[476],[0.97875855],-13.062192694774634,[476],[0.97203314],-13.055291,78592413,255313756,3072
76,google_gemma-7b,wikitext-512,256000,3072,76,3072,207355929,[729],[0.96643323],-14.91221084076144,[729],[0.96796036],-14.913805,78592309,209473756,3072
77,google_gemma-7b,wikitext-512,256000,3072,77,3072,227538959,[68339],[0.67700427],28.545318718793915,[68339],[0.67456156],28.548933,78592000,206440336,3072
78,google_gemma-7b,wikitext-512,256000,3072,78,3072,176630354,[15373],[0.55820318],-19.38950191385125,[15373],[0.5579473],-19.389055,78592208,189995633,3072
79,google_gemma-7b,wikitext-512,256000,3072,79,3072,287649935,[235265],[0.60225872],1.196182729541341,[235265],[0.60503465],1.1915803,78592616,286755258,3072
80,google_gemma-7b,wikitext-512,256000,3072,80,3072,245668737,[2003],[0.99901138],-24.893412441172895,[2003],[0.9987431],-24.89316,78592309,234226091,3072
81,google_gemma-7b,wikitext-512,256000,3072,81,3072,274842272,[1277],[0.99369763],-13.98646790907438,[1277],[0.99657273],-13.989376,78592104,234544403,3072
82,google_gemma-7b,wikitext-512,256000,3072,82,3072,305650868,[578],[0.72936895],17.752415625795297,[578],[0.7482592],17.726831,78592616,277939817,3072
83,google_gemma-7b,wikitext-512,256000,3072,83,3072,260415008,[218217],[0.24262446],-10.565587270935385,[218217],[0.24000987],-10.554748,78592309,245642955,3072
84,google_gemma-7b,wikitext-512,256000,3072,84,3072,249790932,[160727],[0.99981533],74.82876744940137,[160727],[0.99992394],74.82866,78592104,195570662,3072
85,google_gemma-7b,wikitext-512,256000,3072,85,3072,243147085,[791],[0.56862328],-25.834037691142836,[791],[0.57307863],-25.841843,78592309,201596298,3072
86,google_gemma-7b,wikitext-512,256000,3072,86,3072,378904774,[478],[0.99623403],-6.791352884763025,[478],[0.9962198],-6.791322,78592104,377024555,3072
87,google_gemma-7b,wikitext-512,256000,3072,87,3072,238344073,[1082],[0.87189384],-10.129561645862328,[1082],[0.8718351],-10.129454,78592104,241971233,3072
88,google_gemma-7b,wikitext-512,256000,3072,88,3072,247609789,[66532],[0.13319246],-36.59998374396285,[66532],[0.12780124],-36.558685,78592000,201905941,3072
89,google_gemma-7b,wikitext-512,256000,3072,89,3072,253048104,[577],[0.4559158],-14.860720621645841,[577],[0.45390582],-14.856313,78592309,240535378,3072
90,google_gemma-7b,wikitext-512,256000,3072,90,3072,278717393,[235265],[0.26412304],-2.079654323829546,[235265],[0.26279256],-2.0746164,78592309,276660333,3072
91,google_gemma-7b,wikitext-512,256000,3072,91,3072,226592195,[954],[0.99820003],-13.084929361957661,[954],[0.997729],-13.084472,78592309,203796204,3072
92,google_gemma-7b,wikitext-512,256000,3072,92,3072,204148245,[954],[0.96243366],-17.02525509015839,[954],[0.95768267],-17.020292,78592309,144745636,3072
93,google_gemma-7b,wikitext-512,256000,3072,93,3072,297815702,[235318],[0.51019708],-54.27423112739845,[235318],[0.43653056],-54.118286,78592616,229578714,3072
94,google_gemma-7b,wikitext-512,256000,3072,94,3072,239833381,[195086],[0.42711495],30.119268218340444,[195086],[0.42410746],30.126354,78592309,203488995,3072
95,google_gemma-7b,wikitext-512,256000,3072,95,3072,283916316,[8432],[0.41342728],8.257077743854042,[8432],[0.42520165],8.228987,78592616,257660070,3072
96,google_gemma-7b,wikitext-512,256000,3072,96,3072,203292019,[4887],[0.14235573],-30.502417027960636,[4887],[0.14014207],-30.486725,78592104,193837656,3072
97,google_gemma-7b,wikitext-512,256000,3072,97,3072,197329075,[235274],[0.66405513],-5.750825278049429,[235274],[0.66495323],-5.752159,78592309,139928205,3072
98,google_gemma-7b,wikitext-512,256000,3072,98,3072,212511729,[235284],[0.99074254],-52.19148982556399,[235284],[0.99218595],-52.192955,78592104,196417577,3072
99,google_gemma-7b,wikitext-512,256000,3072,99,3072,249095766,[4757],[0.98090121],-56.34119773879506,[4757],[0.98332626],-56.34363,78592104,227222527,3072
100,google_gemma-7b,wikitext-512,256000,3072,100,3072,240197412,[21393],[0.48378457],32.021790854925776,[21393],[0.49707478],31.994728,78592309,246171635,3072
101,google_gemma-7b,wikitext-512,256000,3072,101,3072,283614394,[1049],[0.93503539],-14.107382014166923,[1049],[0.9145419],-14.085225,78592208,321417136,3072
102,google_gemma-7b,wikitext-512,256000,3072,102,3072,255385240,[73905],[0.08961061],-36.766646870448895,[73905],[0.08786355],-36.746964,78592309,247669573,3072
103,google_gemma-7b,wikitext-512,256000,3072,103,3072,238389490,[34554],[0.96346041],4.9003706625264,[34554],[0.96615934],4.8975496,78592104,218070141,3072
104,google_gemma-7b,wikitext-512,256000,3072,104,3072,343492294,[235265],[0.54690915],15.08487593652153,[235265],[0.5478136],15.083183,78592309,344020077,3072
105,google_gemma-7b,wikitext-512,256000,3072,105,3072,187863839,[1105],[0.99659751],-4.538969652202744,[1105],[0.995621],-4.5380325,78592309,189129551,3072
106,google_gemma-7b,wikitext-512,256000,3072,106,3072,178382623,[218217],[0.56094977],-1.48902620347865,[218217],[0.5608435],-1.488833,78592309,137336730,3072
107,google_gemma-7b,wikitext-512,256000,3072,107,3072,228493780,[926],[0.98835293],-16.180795181051515,[926],[0.9943487],-16.18685,78592208,233882465,3072
108,google_gemma-7b,wikitext-512,256000,3072,108,3072,231674879,[218217],[0.81204653],-6.150890302043174,[218217],[0.80905163],-6.1471953,78592104,236673155,3072
109,google_gemma-7b,wikitext-512,256000,3072,109,3072,194389427,[475],[0.99979879],-2.8100385657641573,[475],[0.99996066],-2.8102005,78592104,195328853,3072
110,google_gemma-7b,wikitext-512,256000,3072,110,3072,344232369,[235265],[0.50070026],-27.459173221464635,[235265],[0.51549345],-27.4883,78592618,321642442,3072
111,google_gemma-7b,wikitext-512,256000,3072,111,3072,198474465,[630],[0.99999184],10.118894158120721,[630],[0.99999607],10.118878,78592104,182098127,3072
112,google_gemma-7b,wikitext-512,256000,3072,112,3072,236464439,[17403],[0.20838259],-20.93683899710255,[17403],[0.18332636],-20.808746,78592309,209829570,3072
113,google_gemma-7b,wikitext-512,256000,3072,113,3072,237121795,[52916],[0.9787545],-1.3555435375879958,[52916],[0.9753669],-1.3520535,78592309,210173028,3072
114,google_gemma-7b,wikitext-512,256000,3072,114,3072,257721971,[1498],[0.99962252],-16.05782137448197,[1498],[0.99986255],-16.058031,78592616,246818701,3072
115,google_gemma-7b,wikitext-512,256000,3072,115,3072,204279147,[235310],[0.98575426],-15.240711058262796,[235310],[0.9897865],-15.244807,78592413,128873185,3072
116,google_gemma-7b,wikitext-512,256000,3072,116,3072,295660103,[235265],[0.74900089],15.116485885024979,[235265],[0.74266636],15.1249895,78592104,291194590,3072
117,google_gemma-7b,wikitext-512,256000,3072,117,3072,226018144,[4887],[0.12310554],-38.383161523499545,[4887],[0.11805303],-38.341293,78592309,217717139,3072
118,google_gemma-7b,wikitext-512,256000,3072,118,3072,181322072,[572],[0.99963053],-1.0399460925129231,[572],[0.9999677],-1.04025,78592104,184639266,3072
119,google_gemma-7b,wikitext-512,256000,3072,119,3072,313396444,[21254],[0.93174575],10.69981803844319,[21254],[0.93180084],10.6997385,78592309,313364619,3072
120,google_gemma-7b,wikitext-512,256000,3072,120,3072,202105963,[2265],[0.99997119],12.032510953580664,[2265],[0.9999989],12.032482,78592413,200557001,3072
121,google_gemma-7b,wikitext-512,256000,3072,121,3072,322501688,[2145],[0.95998848],-1.8978905237235022,[2145],[0.96024597],-1.8981606,78592616,322067077,3072
122,google_gemma-7b,wikitext-512,256000,3072,122,3072,264423002,[18320],[0.98591264],8.00879544962871,[18320],[0.98536056],8.009352,78593442,248170434,3072
123,google_gemma-7b,wikitext-512,256000,3072,123,3072,218751408,[6452],[0.99964441],31.358145644075506,[6452],[0.9999987],31.357779,78592616,165832480,3072
124,google_gemma-7b,wikitext-512,256000,3072,124,3072,240181668,[1461],[0.96911851],-20.11979282205381,[1461],[0.9385629],-20.087767,78592104,253737147,3072
125,google_gemma-7b,wikitext-512,256000,3072,125,3072,231539308,[1968],[0.98884299],-44.065406103752025,[1968],[0.99062765],-44.067226,78592413,231830382,3072
126,google_gemma-7b,wikitext-512,256000,3072,126,3072,247692829,[218217],[0.5083391],-14.93381750299218,[218217],[0.50325036],-14.923749,78592517,203211522,3072
127,google_gemma-7b,wikitext-512,256000,3072,127,3072,299700676,[235265],[0.48474365],17.506926230650933,[235265],[0.54858255],17.383163,78592618,300137760,3072
128,google_gemma-7b,wikitext-512,256000,3072,128,3072,279294560,[578],[0.37045036],-1.5744962304209553,[578],[0.37591925],-1.5891888,78592824,261928137,3072
129,google_gemma-7b,wikitext-512,256000,3072,129,3072,235816781,[207458],[0.90940141],7.255823026505869,[207458],[0.9094225],7.255793,78592309,152415766,3072
130,google_gemma-7b,wikitext-512,256000,3072,130,3072,286878893,[235265],[0.4839908],34.38947340746989,[235265],[0.49373454],34.369556,78592413,258405431,3072
131,google_gemma-7b,wikitext-512,256000,3072,131,3072,180444624,[235256],[0.98718717],-17.191301305874667,[235256],[0.9922841],-17.196459,78592000,201342682,3072
132,google_gemma-7b,wikitext-512,256000,3072,132,3072,290540162,[77947],[0.98403271],104.23928645287597,[77947],[0.98660743],104.2367,78592413,263428505,3072
133,google_gemma-7b,wikitext-512,256000,3072,133,3072,292178840,[235265],[0.46492084],64.16869345690499,[235265],[0.46957442],64.15872,78592413,300704650,3072
134,google_gemma-7b,wikitext-512,256000,3072,134,3072,233971911,[4061],[0.57199182],1.5980726481446883,[4061],[0.57241905],1.5973146,78592104,243126555,3072
135,google_gemma-7b,wikitext-512,256000,3072,135,3072,315682901,[235324],[0.85153106],-34.93905029485707,[235324],[0.92289793],-35.019554,78592309,286448717,3072
136,google_gemma-7b,wikitext-512,256000,3072,136,3072,260053595,[235265],[0.32796093],10.877059226707827,[235265],[0.34066162],10.839052,78592309,235345875,3072
137,google_gemma-7b,wikitext-512,256000,3072,137,3072,195328907,[207458],[0.84359115],20.68986461506533,[207458],[0.8432341],20.690266,78592309,194076754,3072
138,google_gemma-7b,wikitext-512,256000,3072,138,3072,177906792,[137496],[0.45949966],-17.8178495271772,[137496],[0.45045084],-17.797956,78592104,176262547,3072
139,google_gemma-7b,wikitext-512,256000,3072,139,3072,219724091,[31987],[0.99295918],1.0578894109589632,[31987],[0.9929628],1.057891,78592309,213967895,3072
140,google_gemma-7b,wikitext-512,256000,3072,140,3072,241119026,[218217],[0.78760235],-17.368339495902188,[218217],[0.7843003],-17.364176,78592104,204099730,3072
141,google_gemma-7b,wikitext-512,256000,3072,141,3072,208642436,[3757],[0.99916269],-39.68924870808902,[3757],[0.9992137],-39.6893,78592309,194147789,3072
142,google_gemma-7b,wikitext-512,256000,3072,142,3072,298602078,[1156],[0.92653343],-26.881090401223737,[1156],[0.93770796],-26.89307,78592309,300473141,3072
143,google_gemma-7b,wikitext-512,256000,3072,143,3072,297904789,[235265],[0.47432015],31.09878758037976,[235265],[0.4818869],31.082975,78592309,276303686,3072
144,google_gemma-7b,wikitext-512,256000,3072,144,3072,210549186,[1688],[0.48050628],-14.66906828091333,[1688],[0.47688797],-14.661502,78592309,153216748,3072
145,google_gemma-7b,wikitext-512,256000,3072,145,3072,275263396,[218217],[0.93880472],-14.083285088111705,[218217],[0.93835264],-14.082816,78592616,273950532,3072
146,google_gemma-7b,wikitext-512,256000,3072,146,3072,121752119,[1570],[0.9976642],-18.427495830673454,[1570],[0.9988574],-18.428696,78592309,109807709,3072
147,google_gemma-7b,wikitext-512,256000,3072,147,3072,283657748,[6110],[0.80894833],-6.708834340415396,[6110],[0.80192155],-6.7000823,78592413,284499698,3072
148,google_gemma-7b,wikitext-512,256000,3072,148,3072,235426956,[137451],[0.25457403],-34.46096848097696,[137451],[0.24962921],-34.4413,78592309,232250646,3072
149,google_gemma-7b,wikitext-512,256000,3072,149,3072,215990855,[66532],[0.13612573],-60.99785095127007,[66532],[0.1263176],-60.92308,78592104,267353981,3072
150,google_gemma-7b,wikitext-512,256000,3072,150,3072,259338741,[137451],[0.85926903],-19.691109755456257,[137451],[0.8610666],-19.693228,78592104,247148069,3072
151,google_gemma-7b,wikitext-512,256000,3072,151,3072,207856624,[8912],[0.99929269],-10.522247378408942,[8912],[0.99934536],-10.522334,78592104,217385566,3072
152,google_gemma-7b,wikitext-512,256000,3072,152,3072,174222140,[235284],[0.78646214],-27.217400394164866,[235284],[0.78931737],-27.221066,78592309,135337473,3072
153,google_gemma-7b,wikitext-512,256000,3072,153,3072,285430877,[1178],[0.30815833],17.673517601552824,[1178],[0.33083013],17.602566,78593234,279831057,3072
154,google_gemma-7b,wikitext-512,256000,3072,154,3072,255204474,[235265],[0.77031841],87.35442667090368,[235265],[0.7641954],87.36241,78592309,219846626,3072
155,google_gemma-7b,wikitext-512,256000,3072,155,3072,208194837,[235274],[0.90286988],-13.32792456670048,[235274],[0.89902693],-13.3236685,78592104,212234332,3072
156,google_gemma-7b,wikitext-512,256000,3072,156,3072,185030913,[195086],[0.52579596],42.8569991620919,[195086],[0.5238621],42.860714,78592616,145824614,3072
157,google_gemma-7b,wikitext-512,256000,3072,157,3072,189285094,[207458],[0.56759745],22.646314135605945,[207458],[0.5675502],22.646406,78592517,197356734,3072
158,google_gemma-7b,wikitext-512,256000,3072,158,3072,159569450,[235274],[0.99673817],-21.276664862931987,[235274],[0.997317],-21.277233,78592000,145978046,3072
159,google_gemma-7b,wikitext-512,256000,3072,159,3072,245659430,[110],[0.55530136],-25.911179663639047,[110],[0.60473806],-25.99647,78592309,200213008,3072
160,google_gemma-7b,wikitext-512,256000,3072,160,3072,180472516,[1118],[0.99953507],-15.424204229096686,[1118],[0.99973947],-15.424419,78592208,182224650,3072
161,google_gemma-7b,wikitext-512,256000,3072,161,3072,243531485,[13492],[0.99605938],7.1398884754641845,[13492],[0.99650073],7.1394324,78592309,219972467,3072
162,google_gemma-7b,wikitext-512,256000,3072,162,3072,250154058,[12516],[0.98378811],-16.530793469267834,[12516],[0.9843912],-16.531406,78592104,261217274,3072
163,google_gemma-7b,wikitext-512,256000,3072,163,3072,246832355,[3707],[0.9901083],-28.21428123033318,[3707],[0.990341],-28.214493,78592309,241555109,3072
164,google_gemma-7b,wikitext-512,256000,3072,164,3072,209981573,[738],[0.99998124],10.48681991125162,[738],[0.9999981],10.486803,78592309,197529235,3072
165,google_gemma-7b,wikitext-512,256000,3072,165,3072,286321043,[8452],[0.73238028],106.69858612547458,[8452],[0.72983193],106.702156,78592309,280073211,3072
166,google_gemma-7b,wikitext-512,256000,3072,166,3072,213945747,[8022],[0.98162809],-31.392183777225483,[8022],[0.98657864],-31.397253,78592309,211258374,3072
167,google_gemma-7b,wikitext-512,256000,3072,167,3072,169057133,[218217],[0.36984768],-5.2798396813749715,[218217],[0.36775115],-5.2741613,78592309,159131031,3072
168,google_gemma-7b,wikitext-512,256000,3072,168,3072,230486863,[476],[0.90948817],-15.717031616609523,[476],[0.93447906],-15.744156,78592104,197595744,3072
169,google_gemma-7b,wikitext-512,256000,3072,169,3072,175207442,[671],[0.99937074],-29.950315440618343,[671],[0.99928623],-29.9502,78592104,151736339,3072
170,google_gemma-7b,wikitext-512,256000,3072,170,3072,201312227,[178844],[0.85647858],-6.775221203382876,[178844],[0.8556058],-6.774146,78592618,188004895,3072
171,google_gemma-7b,wikitext-512,256000,3072,171,3072,279560865,[235265],[0.32080297],64.75715214458121,[235265],[0.3326411],64.72092,78592616,267896908,3072
