,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
18,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,18,4096,5440747,[264],[0.10744421],11.900252405699776,[264],[0.12258065],11.768457,1152000,5473326,4096
19,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,19,4096,5332699,[13],[0.44802084],15.339969601134989,[13],[0.53674716],15.159285,768012,5308513,4096
20,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,20,4096,5427575,[4213],[0.53032589],14.940591401310677,[4213],[0.46884733],15.0638075,768000,5871620,4096
21,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,21,4096,9671091,[272],[0.29772686],14.473398645661737,[272],[0.3138131],14.420779,1728027,9127748,4096
22,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,22,4096,8614436,[28705],[0.09346702],12.432507374927539,[28705],[0.09140317],12.454833,1728000,7901007,4096
23,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,23,4096,6739107,[13],[0.13221444],12.499027646690234,[13],[0.15490487],12.340643,1728000,6291982,4096
24,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,24,4096,6257751,[761],[0.93200906],17.03459464619177,[761],[0.9782215],16.9862,1728000,5981312,4096
25,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,25,4096,4129065,[28713],[0.9530807],17.14175991946806,[28713],[0.9895086],17.104256,1152018,4124365,4096
26,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,26,4096,8159688,[6251],[0.53236683],14.99031151852095,[6251],[0.52854794],14.99751,1152086,7746548,4096
27,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,27,4096,4887287,[6520],[0.86574948],17.837917709003392,[6520],[0.83293563],17.876556,1152018,4503181,4096
28,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,28,4096,6569841,[5297],[0.08066724],15.085385404360794,[5297],[0.08493546],15.033828,512076,6569841,4096
29,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,29,4096,8190552,[28705],[0.1180904],13.773113226676143,[28705],[0.14133433],13.593431,768030,8376372,4096
30,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,30,4096,6969631,[28705],[0.16840667],13.523250144887331,[28705],[0.20384191],13.332289,1152018,5843901,4096
31,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,31,4096,4109527,[486],[0.83410162],16.310300564199,[486],[0.7616443],16.401176,768000,4062363,4096
32,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,32,4096,9104117,[298],[0.40074812],15.045359753284735,[298],[0.4939527],14.836257,1728068,8138795,4096
33,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,33,4096,8192448,[13],[0.34039081],13.871182763947644,[13],[0.36581558],13.799147,1152036,7704363,4096
34,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,34,4096,6402907,[9087],[0.35904555],15.512291620947874,[9087],[0.37205473],15.4767,1152018,6388453,4096
35,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,35,4096,6613690,[302],[0.19863015],13.39330350383713,[302],[0.18646672],13.456496,1152000,6281879,4096
36,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,36,4096,6087658,[13],[0.41164525],13.210437853047143,[13],[0.52987164],12.957968,1728068,5622984,4096
37,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,37,4096,10521125,[1745],[0.35269788],14.308475114793097,[1745],[0.44363448],14.079083,512020,10520143,4096
38,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,38,4096,6235398,[264],[0.08028391],11.430673322652794,[264],[0.08733608],11.346479,1152000,6148409,4096
39,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,39,4096,7798715,[13],[0.15945036],12.664115232361471,[13],[0.15864259],12.669194,1728000,7376444,4096
40,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,40,4096,5066528,[28705],[0.16180917],13.76592246880309,[28705],[0.18559624],13.628769,768024,5033185,4096
41,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,41,4096,5346315,[13],[0.96891854],17.299395097561,[13],[0.9872105],17.280691,768030,4673302,4096
42,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,42,4096,4698970,[2598],[0.21833002],16.468130049282205,[2598],[0.23268281],16.40446,1152000,4473221,4096
43,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,43,4096,6915252,[264],[0.33968372],14.770944391214147,[264],[0.34879223],14.74448,1728000,5926971,4096
44,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,44,4096,5325063,[1237],[0.14600143],14.99078733482798,[1237],[0.17206027],14.826559,1152000,5182338,4096
45,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,45,4096,4415313,[7368],[0.29006402],16.79995334598361,[7368],[0.288417],16.805643,1728027,4415313,4096
46,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,46,4096,4120634,[293],[0.99515825],18.050427696925496,[293],[0.99515307],18.050428,1152000,4097060,4096
47,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,47,4096,7467039,[13],[0.82115069],16.02946040739568,[13],[0.83186525],16.016497,768012,7323870,4096
48,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,48,4096,8754333,[272],[0.21525149],14.086383302048054,[272],[0.22759622],14.0306225,1728000,8019309,4096
49,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,49,4096,9379411,[28705],[0.08642623],12.989080075083473,[272],[0.07828782],13.248611,768024,9839334,4096
50,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,50,4096,5904190,[690],[0.21219333],14.242435279250826,[297],[0.24510664],14.722109,1152018,5898369,4096
51,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,51,4096,5128748,[264],[0.60174178],16.735515523605063,[264],[0.62628293],16.695545,1152000,4962920,4096
52,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,52,4096,6921605,[1564],[0.99831356],19.129934166292458,[1564],[0.99904615],19.129196,1728000,6609840,4096
53,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,53,4096,5902299,[272],[0.19691634],13.51597036999406,[272],[0.21082182],13.447737,1728000,5790759,4096
54,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,54,4096,4548752,[28713],[0.95267101],15.993890660459979,[28713],[0.9731429],15.97263,1152045,4413950,4096
55,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,55,4096,6817497,[298],[0.33719646],14.472721125621167,[298],[0.40674886],14.2851925,1728027,6853025,4096
56,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,56,4096,6309965,[9410],[0.49321467],14.694382478023627,[9410],[0.5045077],14.671738,1728000,5837601,4096
57,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,57,4096,9495821,[13],[0.27579941],15.517939836202117,[13],[0.28410769],15.488263,1728000,9122244,4096
58,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,58,4096,8823629,[1483],[0.36656207],14.21100393978093,[1483],[0.4214024],14.071579,768000,8685998,4096
59,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,59,4096,7191683,[13],[0.12234086],11.334015514472048,[13],[0.13838506],11.210785,768030,7122567,4096
60,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,60,4096,4478512,[6638],[0.86305934],16.82311601859155,[6638],[0.8566498],16.830568,1728027,4229964,4096
61,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,61,4096,6717222,[5001],[0.0249324],16.395066806833988,[1192],[0.19827048],14.560576,1728000,6520920,4096
62,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,62,4096,5204986,[28705],[0.15329964],14.577820159596893,[575],[0.9809473],17.523329,1152000,5180796,4096
63,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,63,4096,7140863,[272],[0.12986541],12.687632290571022,[272],[0.18398432],12.339282,1728027,6983418,4096
64,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,64,4096,5797945,[28705],[0.13300797],12.238850433845137,[28705],[0.12956111],12.265108,1728000,5569722,4096
65,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,65,4096,8043463,[2516],[0.36221345],14.285121503905614,[2516],[0.43285304],14.106955,1152018,7168498,4096
66,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,66,4096,5050422,[8864],[0.63421576],16.05597393719878,[8864],[0.5917081],16.12535,1152000,4961159,4096
67,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,67,4096,11746540,[272],[0.27970903],14.75305697629903,[272],[0.24897367],14.869462,1152000,11032768,4096
68,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,68,4096,7759260,[438],[0.218028],14.983056478383032,[438],[0.22741811],14.940891,1152018,7576558,4096
69,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,69,4096,8941062,[28705],[0.36973638],14.191347541069293,[28705],[0.38660052],14.146748,1728027,8579665,4096
70,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,70,4096,6221433,[1204],[0.72631355],15.729878225023004,[1204],[0.7536146],15.692975,1152000,5889786,4096
71,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,71,4096,9415507,[429],[0.13832922],14.372833138975682,[429],[0.12450705],14.478109,1728000,8218034,4096
72,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,72,4096,6513447,[272],[0.33123736],14.808879512314926,[272],[0.39411634],14.635067,1728027,5757942,4096
73,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,73,4096,6624778,[506],[0.19752984],14.959729547246656,[506],[0.22715005],14.82001,1728000,6398803,4096
74,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,74,4096,6979686,[13],[0.44570748],13.734653781807518,[13],[0.6004027],13.436715,1152018,6658822,4096
75,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,75,4096,8981568,[264],[0.066732],11.473889665285853,[264],[0.07282813],11.386474,1152018,8786273,4096
76,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,76,4096,6927282,[727],[0.20952313],13.931118569479128,[727],[0.22057886],13.879695,1152018,6813202,4096
77,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,77,4096,8401790,[272],[0.9310911],16.804821390948717,[272],[0.95989525],16.774353,1152018,8327723,4096
78,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,78,4096,10146670,[13],[0.16712273],13.148207261734747,[13],[0.1645239],13.163881,1152000,9830477,4096
79,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,79,4096,5729558,[1432],[0.45924344],15.754378751436251,[456],[0.33064696],16.12361,1152000,5625400,4096
80,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,80,4096,6544649,[264],[0.35010828],14.564202257488942,[264],[0.35429218],14.552324,1728027,6283192,4096
81,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,81,4096,6314128,[298],[0.84947243],16.89740034622035,[298],[0.93473],16.801758,1728000,6285073,4096
82,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,82,4096,3905031,[374],[0.98519451],17.491352795840037,[374],[0.9880481],17.488459,1152000,4283662,4096
83,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,83,4096,7679822,[1235],[0.51571793],15.581749067771435,[1235],[0.53489506],15.54524,768057,7677751,4096
84,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,84,4096,5468015,[855],[0.99719188],21.070938749439012,[855],[0.99717087],21.070957,1152018,5544961,4096
85,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,85,4096,5207428,[301],[0.9975501],20.242862757424113,[301],[0.99938333],20.241024,768000,5172957,4096
86,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,86,4096,4946823,[5698],[0.96699499],17.124733230535313,[5698],[0.97340155],17.11813,1152000,4807969,4096
87,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,87,4096,7735788,[1162],[0.70871266],14.040888853213797,[1162],[0.77980137],13.945298,1152036,7562622,4096
88,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,88,4096,5579239,[28713],[0.98744899],17.23728177245999,[28713],[0.995109],17.229551,1152036,5576120,4096
89,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,89,4096,7804157,[272],[0.1453581],13.328894074862504,[272],[0.15523212],13.263171,1152018,7440684,4096
90,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,90,4096,7917995,[28705],[0.19575848],13.851550027710188,[28705],[0.13444853],14.227245,1152045,7754108,4096
91,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,91,4096,10065881,[10158],[0.23847518],14.841207766628926,[10158],[0.24633126],14.808795,1152018,9209259,4096
92,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,92,4096,9147369,[362],[0.71014418],14.076989370108778,[362],[0.7949498],13.964179,1152036,8334760,4096
93,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,93,4096,6827910,[16275],[0.2338102],14.651125382487917,[16275],[0.20882496],14.764135,512056,6827910,4096
94,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,94,4096,7614058,[272],[0.30301554],15.11814645177494,[272],[0.34915054],14.976435,1152000,7144545,4096
95,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,95,4096,5828660,[1237],[0.13831926],15.174468384896462,[1237],[0.1176964],15.335924,1152000,6845418,4096
96,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,96,4096,8060004,[28705],[0.29807043],12.525075065455015,[28705],[0.32921636],12.4256935,1152018,7381308,4096
97,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,97,4096,6685436,[706],[0.69841247],17.47639613501377,[706],[0.68236005],17.499647,1152018,6381987,4096
98,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,98,4096,5524549,[28713],[0.57226864],14.178427968866755,[28713],[0.6114973],14.112126,1152018,5152589,4096
99,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,99,4096,6536030,[1237],[0.27316733],15.674537075716161,[1237],[0.2625329],15.714242,1152036,6520888,4096
100,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,100,4096,5274474,[754],[0.16221266],15.115517065064967,[754],[0.1649334],15.098883,1152018,4639100,4096
101,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,101,4096,8056842,[272],[0.14837646],13.573632901576946,[272],[0.16795194],13.449706,1152000,7273928,4096
102,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,102,4096,6381589,[429],[0.81368774],16.556400231365018,[429],[0.76210105],16.621899,768084,5651054,4096
103,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,103,4096,9010850,[6494],[0.25137917],14.695375668403349,[6494],[0.24250405],14.731319,1152018,8877943,4096
104,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,104,4096,7709184,[290],[0.910002],16.54001007754936,[290],[0.9004558],16.550558,1728027,6162728,4096
105,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,105,4096,5996476,[28705],[0.17100453],13.452313058295628,[28705],[0.17854165],13.409185,1728000,5520545,4096
106,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,106,4096,7872875,[4008],[0.64104064],15.937507961729162,[4008],[0.66293806],15.903917,1152045,7760337,4096
107,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,107,4096,5320665,[4779],[0.07066456],13.570787710321186,[8995],[0.07886636],13.586832,1152000,4901292,4096
108,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,108,4096,7245098,[2643],[0.63246045],14.43206413715135,[2643],[0.64497226],14.412475,1152238,7199333,4096
109,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,109,4096,8213448,[9541],[0.18296859],14.643716081703536,[9541],[0.18263386],14.645544,1152018,7868379,4096
110,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,110,4096,4599414,[3042],[0.64294742],14.730439162733829,[3042],[0.62081236],14.765474,768012,4422847,4096
111,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,111,4096,5994478,[13],[0.98911448],18.121596221431513,[13],[0.99665475],18.114006,768066,5964204,4096
112,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,112,4096,7732108,[12167],[0.20626909],14.30917026163642,[12167],[0.19640625],14.358169,1152018,7253985,4096
113,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,113,4096,7675521,[302],[0.1384029],13.254735459289773,[302],[0.15967266],13.111777,1152018,7659840,4096
