,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
21,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,21,4096,23694665,[3200],[0.99928402],26.075179131520944,[3200],[0.99985933],26.074604,6925919,22239047,4096
22,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,22,4096,20273161,[11380],[0.20434737],17.594464713616492,[11380],[0.18694647],17.683464,6925878,15239703,4096
23,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,23,4096,22592519,[19411],[0.12189341],19.029138319982405,[5526],[0.1961476],18.839571,6925824,20584758,4096
24,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,24,4096,38485881,[264],[0.69728827],21.294607886027958,[264],[0.71916276],21.263727,4617381,30660753,4096
25,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,25,4096,22472669,[649],[0.4836019],21.28425537082543,[649],[0.46912232],21.314642,4617302,21963058,4096
26,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,26,4096,44860614,[271],[0.81226344],20.226172445784886,[271],[0.8605575],20.16842,6925892,36829307,4096
27,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,27,4096,36163104,[9473],[0.63137628],18.367993453992383,[9473],[0.585057],18.444183,4617279,34035409,4096
28,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,28,4096,25504179,[5149],[0.01076025],20.12160008995389,[10711],[0.84552956],20.618917,4617234,23381938,4096
29,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,29,4096,32509613,[617],[0.20869196],18.0007166947979,[617],[0.19080716],18.090319,4617492,26593908,4096
30,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,30,4096,50310823,[323],[0.34386312],18.474413921554714,[323],[0.3421563],18.479383,10388940,28183893,4096
31,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,31,4096,23248267,[304],[0.17455449],17.694769520051786,[364],[0.4587426],18.619534,4617234,24955503,4096
32,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,32,4096,33765393,[1071],[0.1380525],17.08018742896307,[1071],[0.15635447],16.955698,6925953,29911852,4096
33,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,33,4096,27338182,[2163],[0.12083845],19.17119453668084,[2163],[0.09663602],19.394697,4617261,26234313,4096
34,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,34,4096,30825691,[304],[0.6146851],21.15389484652896,[304],[0.6624667],21.079033,6925892,29906599,4096
35,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,35,4096,36890483,[1306],[0.37885358],18.673141097751298,[1306],[0.38683316],18.652304,6926021,28860176,4096
36,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,36,4096,24107597,[4832],[0.21736801],19.14430652705768,[4832],[0.24401937],19.028652,3078303,39099690,4096
37,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,37,4096,28404156,[19655],[0.4095385],20.83076033345601,[19655],[0.37572747],20.916925,4617320,26418162,4096
38,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,38,4096,28161043,[366],[0.17029193],16.570492061181543,[366],[0.2829657],16.06268,6925892,20416557,4096
39,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,39,4096,35247122,[315],[0.66585229],21.3049513463855,[315],[0.7196484],21.227259,6926034,30080077,4096
40,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,40,4096,33308371,[6763],[0.17075466],17.753959589644246,[6763],[0.16655128],17.778885,4617261,21914087,4096
41,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,41,4096,37392636,[5811],[0.18232168],18.479025055273254,[5811],[0.19735827],18.399775,6925892,27045115,4096
42,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,42,4096,35007198,[527],[0.21435937],19.771996805710373,[527],[0.214341],19.772078,6926082,32885808,4096
43,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,43,4096,36848795,[315],[0.97793523],22.428840311122244,[315],[0.9890956],22.41749,4617365,32454538,4096
44,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,44,4096,40447570,[29],[0.89164554],24.4929844071893,[29],[0.8901014],24.49472,4617261,37238564,4096
45,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,45,4096,20058039,[9232],[0.30580323],19.357817584189025,[9232],[0.30468005],19.361502,6925892,18188615,4096
46,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,46,4096,22575948,[279],[0.42665462],19.59668209600898,[279],[0.45418224],19.53416,6925905,17673199,4096
47,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,47,4096,16209480,[366],[0.15197907],17.864213199624906,[366],[0.27639616],17.266125,6925851,13990841,4096
48,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,48,4096,24120502,[29],[0.99670318],24.611324954940297,[29],[0.9947312],24.613302,4617234,23359150,4096
49,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,49,4096,28074396,[29],[0.98912709],24.97123480080202,[29],[0.9895908],24.970768,4617261,19779254,4096
50,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,50,4096,22793136,[1541],[0.60738614],23.862272342294872,[1541],[0.5881486],23.89445,6925919,16398699,4096
51,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,51,4096,30391160,[264],[0.16117076],18.113029663128227,[31291],[0.9447153],21.34958,6925851,28666012,4096
52,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,52,4096,22342096,[7830],[0.99023343],24.261714293689888,[7830],[0.99386567],24.258055,4617381,21011665,4096
53,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,53,4096,32825144,[29],[0.99055232],25.33635111121921,[29],[0.9954638],25.331406,6925892,26854511,4096
54,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,54,4096,40088738,[13122],[0.20200123],18.551824499107777,[7493],[0.34411675],19.085442,4617320,34720332,4096
55,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,55,4096,27099755,[9045],[0.33545688],17.931178634180178,[9045],[0.31999373],17.978374,6925892,24402729,4096
56,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,56,4096,28119402,[279],[0.29571729],21.187511472548508,[279],[0.40029532],20.88471,6925892,21997767,4096
57,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,57,4096,42428659,[3254],[0.24354595],18.69672470115553,[3254],[0.25048056],18.668646,4617302,38306487,4096
58,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,58,4096,38905932,[32056],[0.94532494],22.18410665197819,[32056],[0.94479465],22.18467,6925851,24022712,4096
59,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,59,4096,32942335,[315],[0.90919177],22.423617969379674,[315],[0.9119991],22.420532,6925892,27328650,4096
60,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,60,4096,24038482,[503],[0.20473699],21.794612916357558,[503],[0.22609039],21.695415,6925851,21033199,4096
61,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,61,4096,33304358,[29],[0.99513527],25.474507797827872,[29],[0.99396604],25.475683,4617363,30305613,4096
62,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,62,4096,29944023,[366],[0.21589262],17.51504884986636,[366],[0.25075608],17.365347,6925851,24833838,4096
63,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,63,4096,37486692,[3157],[0.91600286],21.55337109155104,[3157],[0.9109803],21.558872,3078201,26079069,4096
64,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,64,4096,46443933,[1820],[0.12596182],17.76827533825486,[1820],[0.11003785],17.903433,4617252,41250657,4096
65,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,65,4096,24597861,[3200],[0.9979808],22.75586264573441,[3200],[0.998439],22.7554,4617261,23742366,4096
66,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,66,4096,17781422,[29],[0.93835965],26.695179449981588,[29],[0.9572275],26.675268,4617234,17458930,4096
67,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,67,4096,22688594,[258],[0.20241536],19.24963605953154,[258],[0.17724593],19.382414,4617261,19114640,4096
68,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,68,4096,33353452,[311],[0.07547965],17.76962787885582,[311],[0.08463436],17.655155,6925851,28594776,4096
69,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,69,4096,34381918,[9640],[0.14251611],17.251455156054885,[9640],[0.22352342],16.801392,6925878,31662042,4096
70,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,70,4096,33271454,[279],[0.33908286],17.41095375734854,[279],[0.39741388],17.252222,4617428,25999966,4096
71,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,71,4096,27145711,[24867],[0.34066266],18.693655230767448,[24867],[0.40409622],18.522896,6925824,23515112,4096
72,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,72,4096,29987557,[29],[0.99687047],25.630043692611526,[29],[0.99536777],25.631542,4617279,23759568,4096
73,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,73,4096,22873601,[1820],[0.1658663],19.014758649194953,[1820],[0.1448846],19.149996,6925851,21146247,4096
74,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,74,4096,20642255,[7729],[0.34094725],18.25433790829334,[7729],[0.35327265],18.218817,6925851,18093036,4096
75,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,75,4096,33113557,[3200],[0.99693794],25.117671704028815,[3200],[0.9997453],25.114859,6925851,19045366,4096
76,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,76,4096,34009943,[279],[0.49172291],19.783055392838495,[279],[0.51653445],19.733837,10388879,24576976,4096
77,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,77,4096,29244480,[7626],[0.84829884],18.064226279829843,[7626],[0.87306166],18.035452,6925851,24087664,4096
78,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,78,4096,29606755,[311],[0.8209712],22.816905691658526,[311],[0.88078874],22.746574,6925892,24415466,4096
79,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,79,4096,25511743,[1587],[0.49194491],20.490924641980413,[1587],[0.569073],20.345284,6925851,21136241,4096
80,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,80,4096,34465839,[1820],[0.31678082],18.657292823526273,[1820],[0.37293917],18.494091,6925878,32453424,4096
81,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,81,4096,22262848,[374],[0.25038164],20.418109437825667,[374],[0.1880057],20.704628,4617302,20372037,4096
82,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,82,4096,28877917,[27],[0.19931316],17.769192889229167,[1820],[0.23076054],18.40338,6925824,28554138,4096
83,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,83,4096,31217893,[279],[0.12286107],16.810047571035454,[279],[0.15345426],16.587694,6925919,26534055,4096
84,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,84,4096,27007365,[279],[0.85205717],21.763956790580842,[279],[0.8654172],21.748398,4617302,24462920,4096
85,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,85,4096,30426358,[1390],[0.12528367],18.27845537066762,[1390],[0.09120547],18.595922,6926007,18821421,4096
86,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,86,4096,33507972,[304],[0.07472577],14.991039294036197,[315],[0.09057882],15.215534,6925878,32964566,4096
87,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,87,4096,28598502,[568],[0.37973469],20.731931432523904,[568],[0.36421692],20.773663,4617234,26838586,4096
88,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,88,4096,28388767,[29],[0.92660719],24.83807018619791,[29],[0.9021287],24.864847,4617302,27886157,4096
89,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,89,4096,25960558,[1820],[0.19620047],18.6815052782521,[1820],[0.17824794],18.777477,4617279,25835188,4096
90,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,90,4096,40499636,[612],[0.83207297],19.208209140130545,[612],[0.7705228],19.285059,6925919,33969877,4096
91,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,91,4096,29981285,[264],[0.21443179],17.362625280957957,[264],[0.1993448],17.435585,6925851,24191518,4096
92,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,92,4096,28885594,[832],[0.84886425],20.097667190566142,[832],[0.8262271],20.124697,4617279,27406225,4096
93,meta-llama_Meta-Llama-3-8B,penn_treebank_512,128256,4096,93,4096,20870424,[31831],[0.28194233],17.65812352020277,[31831],[0.2964027],17.608103,6925851,19730132,4096
