model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
google_gemma-7b,wikitext,256000,3072,17,3072,87081982,[235310],[0.0041736],-15.424704925730772,[235310],[0.8145901],-20.698616,78598075,54087736,3072
google_gemma-7b,wikitext,256000,3072,18,3072,106014852,[98942],[0.99999998],27.13435174970727,[98942],[1.],27.13435,78595946,83806880,3072
google_gemma-7b,wikitext,256000,3072,19,3072,124399623,[178844],[0.926736],-12.771036598037574,[178844],[0.9315908],-12.7762375,78599020,64668821,3072
google_gemma-7b,wikitext,256000,3072,20,3072,204846187,[100890],[0.50315003],-20.25737941764678,[100890],[0.51333797],-20.277407,78624128,176620273,3072
google_gemma-7b,wikitext,256000,3072,21,3072,228072188,[1357],[0.9197411],-9.791170997352696,[1357],[0.9844263],-9.859141,78601379,181543315,3072
google_gemma-7b,wikitext,256000,3072,22,3072,195446016,[604],[0.1238769],-51.45455142291796,[604],[0.1290116],-51.49518,78600536,106131412,3072
google_gemma-7b,wikitext,256000,3072,23,3072,86617540,[137451],[0.33399117],17.14165795280119,[207458],[0.99886715],23.771465,78600376,51509365,3072
google_gemma-7b,wikitext,256000,3072,24,3072,116459251,[235265],[0.67203332],-16.53415894128321,[235265],[0.7681769],-16.667934,78594765,145314849,3072
google_gemma-7b,wikitext,256000,3072,25,3072,244844515,[714],[0.28944419],72.64077851312388,[714],[0.31464085],72.55733,78600898,187797393,3072
google_gemma-7b,wikitext,256000,3072,26,3072,165853741,[31812],[0.97175976],40.392889218997574,[31812],[0.9738491],40.390743,78594765,85090761,3072
google_gemma-7b,wikitext,256000,3072,27,3072,96317806,[476],[0.44555165],-0.9720473345060692,[476],[0.44042832],-0.96048707,78595842,64015232,3072
google_gemma-7b,wikitext,256000,3072,28,3072,171392800,[26849],[0.94135886],12.050060594124432,[26849],[0.945047],12.046183,78597641,100672891,3072
google_gemma-7b,wikitext,256000,3072,29,3072,197042277,[14196],[0.6335392],28.995001892303737,[14196],[0.64967],28.969852,78624558,104331669,3072
google_gemma-7b,wikitext,256000,3072,30,3072,206792153,[235265],[0.70967401],-10.68861134485812,[235265],[0.8834205],-10.907591,78619938,194812055,3072
google_gemma-7b,wikitext,256000,3072,31,3072,134078631,[589],[0.94427414],-19.074319803852728,[589],[0.943143],-19.073162,78600097,71499883,3072
google_gemma-7b,wikitext,256000,3072,32,3072,157237623,[489],[0.9415156],-9.935961943890545,[489],[0.9612732],-9.956746,78597563,155695103,3072
google_gemma-7b,wikitext,256000,3072,33,3072,90623199,[1539],[1.],0.581203460783768,[1539],[1.],0.58117676,78604001,73683126,3072
google_gemma-7b,wikitext,256000,3072,34,3072,162178912,[970],[0.81819764],-30.647271922038698,[970],[0.77356845],-30.591122,78604740,124970460,3072
google_gemma-7b,wikitext,256000,3072,35,3072,122861443,[11678],[0.96696169],33.649662382153565,[11678],[0.9663413],33.650295,78595485,142687090,3072
google_gemma-7b,wikitext,256000,3072,36,3072,115503689,[4629],[0.12930203],-25.524416347770554,[4629],[0.13355243],-25.556765,78594765,84315035,3072
google_gemma-7b,wikitext,256000,3072,37,3072,129821742,[66532],[0.15101289],-32.16432028181959,[1118],[0.8626419],-30.10446,78597459,113931698,3072
google_gemma-7b,wikitext,256000,3072,38,3072,178921309,[578],[0.54215863],29.42854567181238,[578],[0.56462646],29.387932,78597999,130791843,3072
google_gemma-7b,wikitext,256000,3072,39,3072,148723766,[18769],[0.97363751],-18.204114933205886,[18769],[0.99524647],-18.226076,78596638,114940735,3072
google_gemma-7b,wikitext,256000,3072,40,3072,112124167,[167969],[0.25257979],-45.679346071899104,[167969],[0.20643902],-45.477642,78603379,97467633,3072
google_gemma-7b,wikitext,256000,3072,41,3072,123060467,[908],[0.45032622],-25.59790788618221,[908],[0.5045001],-25.711523,78598486,62572955,3072
google_gemma-7b,wikitext,256000,3072,42,3072,120705518,[100602],[0.97621685],35.53437784590747,[100602],[0.9778946],35.532646,78594765,54572974,3072
google_gemma-7b,wikitext,256000,3072,43,3072,124693559,[589],[0.98544269],-9.04800830790808,[589],[0.9880117],-9.050623,78611980,90442832,3072
google_gemma-7b,wikitext,256000,3072,44,3072,193232324,[573],[0.25706909],2.5052467949996764,[573],[0.26655602],2.4690251,78603769,166474927,3072
google_gemma-7b,wikitext,256000,3072,45,3072,132718190,[235265],[0.73961896],2.5552455392138556,[235265],[0.7433361],2.550251,78598615,132730903,3072
google_gemma-7b,wikitext,256000,3072,46,3072,143620222,[13796],[0.99536111],12.758809610202746,[13796],[0.99753547],12.756629,78594765,112518728,3072
google_gemma-7b,wikitext,256000,3072,47,3072,94133917,[218217],[0.96329156],-12.6629334940327,[218217],[0.93125415],-12.629117,78594765,60658574,3072
google_gemma-7b,wikitext,256000,3072,48,3072,212752005,[66532],[0.09398821],-40.44804372503244,[66532],[0.10402983],-40.54955,78594869,185064861,3072
google_gemma-7b,wikitext,256000,3072,49,3072,110613394,[1355],[0.96710534],-30.832215676521738,[1355],[0.9675707],-30.832691,78595383,102083793,3072
google_gemma-7b,wikitext,256000,3072,50,3072,121292898,[1154],[0.01463997],-19.201281742912716,[1154],[0.10371726],-21.159204,78595178,73914228,3072
google_gemma-7b,wikitext,256000,3072,51,3072,98090626,[178844],[0.79568598],-12.294081925957046,[178844],[0.8106017],-12.31265,78595842,53631810,3072
google_gemma-7b,wikitext,256000,3072,52,3072,204735878,[235265],[0.6272922],-15.31746875144846,[235265],[0.695855],-15.421184,78610372,158148825,3072
google_gemma-7b,wikitext,256000,3072,53,3072,146619068,[7042],[0.0207802],8.122900029362786,[7042],[0.94972914],4.300741,78599608,120992414,3072
google_gemma-7b,wikitext,256000,3072,54,3072,100417181,[1968],[0.99788777],-45.9564846235739,[1968],[0.9953465],-45.95395,78594765,98362606,3072
google_gemma-7b,wikitext,256000,3072,55,3072,157674888,[139900],[0.98743213],-21.35980426466564,[139900],[0.9886924],-21.36107,78611445,135985420,3072
google_gemma-7b,wikitext,256000,3072,56,3072,156547977,[218217],[0.48049908],-17.83070681166752,[218217],[0.4702976],-17.809267,78595485,111274636,3072
google_gemma-7b,wikitext,256000,3072,57,3072,101582642,[167969],[0.42777499],-19.68388114489782,[167969],[0.40532193],-19.629953,78607095,49814163,3072
google_gemma-7b,wikitext,256000,3072,58,3072,176084534,[235265],[0.54525039],-0.08370400027359393,[235265],[0.5289141],-0.053238153,78603052,192761419,3072
google_gemma-7b,wikitext,256000,3072,59,3072,168548688,[235265],[0.64838733],18.647076991515657,[235265],[0.63939434],18.661045,78603438,109531064,3072
google_gemma-7b,wikitext,256000,3072,60,3072,116640529,[948],[4.09669398e-05],-26.163032425027886,[948],[0.94284594],-36.20694,78600148,80463544,3072
google_gemma-7b,wikitext,256000,3072,61,3072,150928411,[54813],[0.99240557],29.68515942689605,[54813],[0.9937109],29.683842,78608005,107023131,3072
google_gemma-7b,wikitext,256000,3072,62,3072,119358429,[148394],[0.76244555],-13.62143786898085,[148394],[0.77416176],-13.636681,78598308,59165775,3072
google_gemma-7b,wikitext,256000,3072,63,3072,170937433,[235315],[0.83283819],-36.33791615925869,[235315],[0.91719985],-36.434372,78594765,155607142,3072
google_gemma-7b,wikitext,256000,3072,64,3072,83998616,[218217],[0.71263022],-11.205063052280787,[218217],[0.67865956],-11.156213,78594765,56377436,3072
google_gemma-7b,wikitext,256000,3072,65,3072,120471220,[1688],[0.99883952],-6.330244484190617,[1688],[0.99928147],-6.3306746,78602850,83366323,3072
google_gemma-7b,wikitext,256000,3072,66,3072,138905590,[32638],[0.99210406],9.0599730974135,[32638],[0.9921042],9.059977,78606332,74768083,3072
google_gemma-7b,wikitext,256000,3072,67,3072,163577373,[235265],[0.72159401],2.641707992561709,[235265],[0.7319822],2.627453,78595842,134788073,3072
google_gemma-7b,wikitext,256000,3072,68,3072,248378167,[235265],[0.50299276],-32.16407781586745,[235265],[0.49628213],-32.150627,78636655,138843582,3072
google_gemma-7b,wikitext,256000,3072,69,3072,201304042,[6312],[0.63078266],7.366344387573471,[6312],[0.6492628],7.337464,78594765,171970268,3072
google_gemma-7b,wikitext,256000,3072,70,3072,179799898,[10265],[0.96106548],-3.5393437622880235,[10265],[0.9636297],-3.5420077,78597228,143524492,3072
google_gemma-7b,wikitext,256000,3072,71,3072,151839150,[119200],[0.94785295],-18.67482429552635,[119200],[0.9554371],-18.68282,78601676,109825282,3072
google_gemma-7b,wikitext,256000,3072,72,3072,201259069,[139869],[0.99972179],38.99070717745134,[139869],[0.99955755],38.990883,78599020,208772885,3072
google_gemma-7b,wikitext,256000,3072,73,3072,177725294,[235265],[0.44266069],65.3259991054934,[235265],[0.47535098],65.25474,78614939,77133941,3072
google_gemma-7b,wikitext,256000,3072,74,3072,159110220,[207458],[0.8017998],21.576414669254046,[207458],[0.78930193],21.592134,78596534,60726506,3072
google_gemma-7b,wikitext,256000,3072,75,3072,155835054,[476],[0.97889429],-13.062331367550781,[476],[0.97203314],-13.055291,78609432,84217333,3072
google_gemma-7b,wikitext,256000,3072,76,3072,97999648,[729],[0.99218909],-14.93853427537794,[729],[0.96796036],-14.913805,78594765,77247727,3072
google_gemma-7b,wikitext,256000,3072,77,3072,144328108,[68339],[0.67426216],28.549377301355268,[68339],[0.67456156],28.548933,78614249,51004568,3072
google_gemma-7b,wikitext,256000,3072,78,3072,105594219,[15373],[0.55100601],-19.376524610808552,[15373],[0.5579473],-19.389055,78598148,110924671,3072
google_gemma-7b,wikitext,256000,3072,79,3072,177034550,[235265],[0.61081581],1.182113493005135,[235265],[0.60503465],1.1915803,78602720,130826951,3072
google_gemma-7b,wikitext,256000,3072,80,3072,128937379,[2003],[0.99875667],-24.893157450763663,[2003],[0.9987431],-24.89316,78594765,106335286,3072
google_gemma-7b,wikitext,256000,3072,81,3072,159511421,[1277],[0.98910287],-13.981857120396358,[1277],[0.99657273],-13.989376,78598128,82960430,3072
google_gemma-7b,wikitext,256000,3072,82,3072,172168756,[578],[0.71903186],17.766687754192503,[578],[0.7482592],17.726831,78596638,61146044,3072
google_gemma-7b,wikitext,256000,3072,83,3072,148154660,[152477],[0.12273737],-10.56120996520771,[218217],[0.24000987],-10.554748,78594765,110698742,3072
google_gemma-7b,wikitext,256000,3072,84,3072,135565505,[160727],[0.99959301],74.82898983699226,[160727],[0.99992394],74.82866,78594765,86250607,3072
google_gemma-7b,wikitext,256000,3072,85,3072,127660370,[791],[0.56375874],-25.82544594065159,[791],[0.57307863],-25.841843,78597839,89165067,3072
google_gemma-7b,wikitext,256000,3072,86,3072,184522294,[478],[0.99444],-6.789550450413928,[478],[0.9962198],-6.791322,78597127,148845848,3072
google_gemma-7b,wikitext,256000,3072,87,3072,127010693,[1082],[0.87189552],-10.12956356766188,[1082],[0.8718351],-10.129454,78597078,130065316,3072
google_gemma-7b,wikitext,256000,3072,88,3072,132324095,[66532],[0.16452323],-36.81124038979564,[66532],[0.12780124],-36.558685,78597130,66538350,3072
google_gemma-7b,wikitext,256000,3072,89,3072,160264057,[577],[0.45248275],-14.853162123971185,[577],[0.45390582],-14.856313,78602074,128239324,3072
google_gemma-7b,wikitext,256000,3072,90,3072,174197468,[235265],[0.26313911],-2.075922094572352,[235265],[0.26279256],-2.0746164,78601413,169568399,3072
google_gemma-7b,wikitext,256000,3072,91,3072,134274263,[954],[0.9972208],-13.083951706358786,[954],[0.997729],-13.084472,78602741,89210678,3072
google_gemma-7b,wikitext,256000,3072,92,3072,108384760,[954],[0.0042477],-11.602166839245852,[954],[0.95768267],-17.020292,78595381,43330156,3072
google_gemma-7b,wikitext,256000,3072,93,3072,229865908,[235318],[0.4770356],-54.20702516561062,[235318],[0.43653056],-54.118286,78603228,95303205,3072
google_gemma-7b,wikitext,256000,3072,94,3072,125977524,[195086],[0.43840655],30.09317474268485,[195086],[0.42410746],30.126354,78597461,36706758,3072
google_gemma-7b,wikitext,256000,3072,95,3072,201029184,[8432],[0.40321419],8.282091464091433,[8432],[0.42520165],8.228987,78594765,96283429,3072
google_gemma-7b,wikitext,256000,3072,96,3072,109970540,[4887],[0.15705432],-30.60067973672909,[4887],[0.14014207],-30.486725,78596306,99067923,3072
google_gemma-7b,wikitext,256000,3072,97,3072,126008274,[235274],[0.71476303],-5.824411160253308,[235274],[0.66495323],-5.752159,78601230,50960739,3072
google_gemma-7b,wikitext,256000,3072,98,3072,123756810,[235284],[0.98623884],-52.18693367817577,[235284],[0.99218595],-52.192955,78609234,60054886,3072
google_gemma-7b,wikitext,256000,3072,99,3072,149505871,[4757],[0.98331252],-56.34352709570927,[4757],[0.98332626],-56.34363,78600718,69450150,3072
google_gemma-7b,wikitext,256000,3072,100,3072,140507052,[21393],[0.48003872],32.029563789600616,[21393],[0.49707478],31.994728,78602614,100534564,3072
google_gemma-7b,wikitext,256000,3072,101,3072,140962877,[1049],[0.93642652],-14.108861068936498,[1049],[0.9145419],-14.085225,78600434,152249392,3072
google_gemma-7b,wikitext,256000,3072,102,3072,162886623,[73905],[0.09721347],-36.84808233384914,[73905],[0.08786355],-36.746964,78599996,137184753,3072
google_gemma-7b,wikitext,256000,3072,103,3072,130378210,[34554],[0.96261286],4.901250742484741,[34554],[0.96615934],4.8975496,78595074,113540858,3072
google_gemma-7b,wikitext,256000,3072,104,3072,223729246,[235265],[0.56788066],15.047245436390835,[235265],[0.5478136],15.083183,78594869,167003214,3072
google_gemma-7b,wikitext,256000,3072,105,3072,109186590,[1105],[0.99753366],-4.539918097436442,[1105],[0.995621],-4.5380325,78599917,91016801,3072
google_gemma-7b,wikitext,256000,3072,106,3072,113338303,[218217],[0.56146344],-1.4899157437379023,[218217],[0.5608435],-1.488833,78601172,67960512,3072
google_gemma-7b,wikitext,256000,3072,107,3072,136433002,[926],[0.98617998],-16.17859991879835,[926],[0.9943487],-16.18685,78615407,112691940,3072
google_gemma-7b,wikitext,256000,3072,108,3072,126543112,[218217],[0.82003561],-6.160680432517038,[218217],[0.80905163],-6.1471953,78594765,110495755,3072
google_gemma-7b,wikitext,256000,3072,109,3072,134267666,[475],[0.99918837],-2.809427837227081,[475],[0.99996066],-2.8102005,78595794,91186654,3072
google_gemma-7b,wikitext,256000,3072,110,3072,256243968,[235265],[0.47870187],-27.414220704850035,[235265],[0.51549345],-27.4883,78607969,75300685,3072
google_gemma-7b,wikitext,256000,3072,111,3072,122292367,[630],[0.99998323],10.118902760385126,[630],[0.99999607],10.118878,78597634,93755890,3072
google_gemma-7b,wikitext,256000,3072,112,3072,141106237,[17403],[0.21717911],-20.978185610271833,[17403],[0.18332636],-20.808746,78599613,75191514,3072
google_gemma-7b,wikitext,256000,3072,113,3072,153367689,[52916],[0.97770468],-1.3544627301826377,[52916],[0.9753669],-1.3520535,78596638,72896904,3072
google_gemma-7b,wikitext,256000,3072,114,3072,161415850,[1498],[0.99964053],-16.05783939357337,[1498],[0.99986255],-16.058031,78607176,127564752,3072
google_gemma-7b,wikitext,256000,3072,115,3072,125941957,[235310],[0.94450001],-15.19795966162558,[235310],[0.9897865],-15.244807,78606991,56839290,3072
google_gemma-7b,wikitext,256000,3072,116,3072,193275695,[235265],[0.75620203],15.10693751381557,[235265],[0.74266636],15.1249895,78604005,136468231,3072
google_gemma-7b,wikitext,256000,3072,117,3072,216638396,[4887],[0.12546112],-38.40213444208807,[4887],[0.11805303],-38.341293,78594765,121981598,3072
google_gemma-7b,wikitext,256000,3072,118,3072,108025301,[118475],[7.52804611e-06],-0.8879432368860275,[572],[0.9999677],-1.04025,78598919,77097751,3072
google_gemma-7b,wikitext,256000,3072,119,3072,209298730,[21254],[0.94093266],10.690006437774453,[21254],[0.93180084],10.6997385,78596871,116880235,3072
google_gemma-7b,wikitext,256000,3072,120,3072,150515204,[2265],[0.9999276],12.032554546164562,[2265],[0.9999989],12.032482,78614360,83815722,3072
google_gemma-7b,wikitext,256000,3072,121,3072,204420604,[2145],[0.9617536],-1.8997275272374912,[2145],[0.96024597],-1.8981606,78618684,193858615,3072
google_gemma-7b,wikitext,256000,3072,122,3072,177125188,[18320],[0.98147105],8.013284936480677,[18320],[0.98536056],8.009352,78624701,108734659,3072
google_gemma-7b,wikitext,256000,3072,123,3072,142294089,[6452],[0.99382611],31.363983021694807,[6452],[0.9999987],31.357779,78597715,105996401,3072
google_gemma-7b,wikitext,256000,3072,124,3072,122339921,[1461],[0.85307841],-19.99225738555511,[1461],[0.9385629],-20.087767,78595381,86254779,3072
google_gemma-7b,wikitext,256000,3072,125,3072,134198755,[1968],[0.99204639],-44.06867474740739,[1968],[0.99062765],-44.067226,78601476,97848806,3072
google_gemma-7b,wikitext,256000,3072,126,3072,146403179,[218217],[0.53273113],-14.980685620837527,[218217],[0.50325036],-14.923749,78601476,84556286,3072
google_gemma-7b,wikitext,256000,3072,127,3072,185128920,[235265],[0.48117781],17.514273309749367,[235265],[0.54858255],17.383163,78614388,119508985,3072
google_gemma-7b,wikitext,256000,3072,128,3072,171814105,[578],[0.36928855],-1.5713551096451452,[578],[0.37591925],-1.5891888,78603740,117089532,3072
google_gemma-7b,wikitext,256000,3072,129,3072,117493172,[207458],[0.91085273],7.25422839681809,[207458],[0.9094225],7.255793,78594765,64153565,3072
google_gemma-7b,wikitext,256000,3072,130,3072,192012050,[235265],[0.46938239],34.420121534250406,[235265],[0.49373454],34.369556,78611631,115487452,3072
google_gemma-7b,wikitext,256000,3072,131,3072,102094441,[235256],[0.00349873],-11.548840872839586,[235256],[0.9922841],-17.196459,78599304,62427129,3072
google_gemma-7b,wikitext,256000,3072,132,3072,201481785,[77947],[0.98007252],104.24331901538847,[77947],[0.98660743],104.2367,78601917,116321598,3072
google_gemma-7b,wikitext,256000,3072,133,3072,158495787,[235265],[0.02200675],67.2192115497779,[235265],[0.46957442],64.15872,78599712,127738960,3072
google_gemma-7b,wikitext,256000,3072,134,3072,140851996,[4061],[0.55622716],1.6260205641293743,[4061],[0.57241905],1.5973146,78596458,131090773,3072
google_gemma-7b,wikitext,256000,3072,135,3072,201848903,[235324],[0.82977473],-34.91318764157209,[235324],[0.92289793],-35.019554,78596534,109062000,3072
google_gemma-7b,wikitext,256000,3072,136,3072,150137592,[235265],[0.32765994],10.877980296350454,[235265],[0.34066162],10.839052,78598640,108145102,3072
google_gemma-7b,wikitext,256000,3072,137,3072,101389812,[166102],[0.47431505],18.606036713302114,[207458],[0.8432341],20.690266,78594765,80627885,3072
google_gemma-7b,wikitext,256000,3072,138,3072,113451953,[137496],[0.56476312],-18.024117715131155,[137496],[0.45045084],-17.797956,78595794,82655905,3072
google_gemma-7b,wikitext,256000,3072,139,3072,142848534,[31987],[0.99890867],1.0519280089744596,[31987],[0.9929628],1.057891,78597332,94461222,3072
google_gemma-7b,wikitext,256000,3072,140,3072,139913276,[218217],[0.79145073],-17.373213783637848,[218217],[0.7843003],-17.364176,78601360,66041351,3072
google_gemma-7b,wikitext,256000,3072,141,3072,104059860,[3757],[0.99878917],-39.68890150137596,[3757],[0.9992137],-39.6893,78596534,58698569,3072
google_gemma-7b,wikitext,256000,3072,142,3072,190450848,[1156],[0.88725229],-26.83776965093976,[1156],[0.93770796],-26.89307,78596534,185147304,3072
google_gemma-7b,wikitext,256000,3072,143,3072,194478688,[235265],[0.00019414],38.89982372061952,[235265],[0.4818869],31.082975,78597180,116346503,3072
google_gemma-7b,wikitext,256000,3072,144,3072,105281344,[1688],[0.76220123],-15.130438580378197,[1688],[0.47688797],-14.661502,78601509,68534541,3072
google_gemma-7b,wikitext,256000,3072,145,3072,163458943,[218217],[0.93870284],-14.083177519838321,[218217],[0.93835264],-14.082816,78613646,130969685,3072
google_gemma-7b,wikitext,256000,3072,146,3072,97990750,[1570],[0.09011735],-16.023201319977638,[1570],[0.9988574],-18.428696,78597530,59196325,3072
google_gemma-7b,wikitext,256000,3072,147,3072,189690134,[6110],[0.82242144],-6.725352250729185,[6110],[0.80192155],-6.7000823,78601481,197910002,3072
google_gemma-7b,wikitext,256000,3072,148,3072,132849621,[137451],[0.27431806],-34.53566505511515,[137451],[0.24962921],-34.4413,78597254,110759867,3072
google_gemma-7b,wikitext,256000,3072,149,3072,111439997,[66532],[0.16191106],-61.17131915065132,[66532],[0.1263176],-60.92308,78616818,127097115,3072
google_gemma-7b,wikitext,256000,3072,150,3072,141810558,[137451],[0.85818234],-19.6898442916377,[137451],[0.8610666],-19.693228,78596919,90879673,3072
google_gemma-7b,wikitext,256000,3072,151,3072,123219037,[8912],[0.99822888],-10.521226121883556,[8912],[0.99934536],-10.522334,78599507,92178123,3072
google_gemma-7b,wikitext,256000,3072,152,3072,107747701,[235284],[0.08316384],-24.97066849748795,[235284],[0.78931737],-27.221066,78601712,85418469,3072
google_gemma-7b,wikitext,256000,3072,153,3072,193137191,[1178],[0.30752225],17.67562582688623,[1178],[0.33083013],17.602566,78615249,135949843,3072
google_gemma-7b,wikitext,256000,3072,154,3072,149132067,[235265],[0.60557128],87.5950583510763,[235265],[0.7641954],87.36241,78595074,75239225,3072
google_gemma-7b,wikitext,256000,3072,155,3072,123932139,[235274],[0.87164632],-13.292729857247979,[235274],[0.89902693],-13.3236685,78594765,117779411,3072
google_gemma-7b,wikitext,256000,3072,156,3072,114362939,[195086],[0.63746825],42.664407905227876,[195086],[0.5238621],42.860714,78600295,39808921,3072
google_gemma-7b,wikitext,256000,3072,157,3072,98398136,[218217],[0.98464022],21.81010710855462,[207458],[0.5675502],22.646406,78601372,69583422,3072
google_gemma-7b,wikitext,256000,3072,158,3072,95252024,[235274],[0.98644912],-21.26628848595861,[235274],[0.997317],-21.277233,78598303,67788991,3072
google_gemma-7b,wikitext,256000,3072,159,3072,125268300,[110],[0.58788825],-25.96820558861805,[110],[0.60473806],-25.99647,78594765,71796543,3072
google_gemma-7b,wikitext,256000,3072,160,3072,116374097,[1118],[0.99982793],-15.424497185885116,[1118],[0.99973947],-15.424419,78607695,106145594,3072
google_gemma-7b,wikitext,256000,3072,161,3072,151704717,[13492],[0.99430733],7.141649009573667,[13492],[0.99650073],7.1394324,78598303,95574340,3072
google_gemma-7b,wikitext,256000,3072,162,3072,159276830,[12516],[0.98405804],-16.531067815904073,[12516],[0.9843912],-16.531406,78594869,169274024,3072
google_gemma-7b,wikitext,256000,3072,163,3072,139017347,[3707],[0.99196209],-28.216161327504533,[3707],[0.990341],-28.214493,78598688,93871544,3072
google_gemma-7b,wikitext,256000,3072,164,3072,134078936,[738],[0.99992663],10.486874516449896,[738],[0.9999981],10.486803,78597388,103244214,3072
google_gemma-7b,wikitext,256000,3072,165,3072,200065260,[8452],[0.00030179],114.49289659192709,[8452],[0.72983193],106.702156,78595842,111349433,3072
google_gemma-7b,wikitext,256000,3072,166,3072,137140770,[8022],[0.98629527],-31.396942303524646,[8022],[0.98657864],-31.397253,78598538,91584485,3072
google_gemma-7b,wikitext,256000,3072,167,3072,101107759,[218217],[0.37329206],-5.289109554790565,[218217],[0.36775115],-5.2741613,78597611,59448605,3072
google_gemma-7b,wikitext,256000,3072,168,3072,120491484,[476],[0.89439801],-15.70031576908672,[476],[0.93447906],-15.744156,78600075,79509067,3072
google_gemma-7b,wikitext,256000,3072,169,3072,112972222,[671],[0.99760638],-29.948533157405496,[671],[0.99928623],-29.9502,78599689,67807092,3072
google_gemma-7b,wikitext,256000,3072,170,3072,131151475,[178844],[0.85270289],-6.7708030635897165,[178844],[0.8556058],-6.774146,78607427,50469647,3072
google_gemma-7b,wikitext,256000,3072,171,3072,209563947,[235265],[0.32621635],64.74042227333238,[235265],[0.3326411],64.72092,78604185,102188037,3072
google_gemma-7b,wikitext,256000,3072,172,3072,91928983,[167409],[0.95273822],25.57583133549853,[167409],[0.9449346],25.584023,78598607,46451758,3072
google_gemma-7b,wikitext,256000,3072,173,3072,144243236,[4629],[0.18032587],-25.54499450540987,[4629],[0.17510563],-25.515621,78602328,109323175,3072
google_gemma-7b,wikitext,256000,3072,174,3072,176662873,[235265],[0.23507682],37.09792075910934,[235265],[0.23832326],37.08421,78595074,119655693,3072
google_gemma-7b,wikitext,256000,3072,175,3072,132436757,[1706],[0.98930764],-28.82440173601242,[1706],[0.9897473],-28.824823,78598642,79683756,3072
google_gemma-7b,wikitext,256000,3072,176,3072,205422057,[5299],[0.42689413],19.91115767391513,[5299],[0.4472882],19.8645,78595842,162879236,3072
google_gemma-7b,wikitext,256000,3072,177,3072,108507846,[589],[0.00030588],-17.107951699597127,[589],[0.74655896],-24.907982,78596666,94889632,3072
google_gemma-7b,wikitext,256000,3072,178,3072,151902867,[160727],[0.99997974],54.100072144153316,[160727],[0.9999968],54.100048,78613000,73517931,3072
google_gemma-7b,wikitext,256000,3072,179,3072,125458764,[1315],[0.84107877],-18.20769786095913,[1315],[0.9355354],-18.314096,78597530,94199033,3072
google_gemma-7b,wikitext,256000,3072,180,3072,168978239,[235318],[0.87900933],-37.339637640024286,[235318],[0.9086603],-37.372776,78616383,55177089,3072
