,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
68,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,68,4096,3435043,[1143],[0.76534599],16.601854147967256,[1143],[0.6604743],16.749224,768000,3377411,4096
69,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,69,4096,6363312,[3297],[0.71582772],15.487708546154044,[3297],[0.73900086],15.455851,768012,6080821,4096
70,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,70,4096,6034943,[6097],[0.219457],13.944847360621143,[7738],[0.9780205],17.83762,768012,5798681,4096
71,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,71,4096,4820929,[302],[0.98781309],17.6472143292227,[302],[0.99447954],17.640488,768042,4800737,4096
72,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,72,4096,5008286,[2176],[0.99982376],23.4969089673546,[2176],[0.9997713],23.49696,768012,4776552,4096
73,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,73,4096,3351020,[4573],[0.35033432],16.51323429358745,[4573],[0.2803731],16.735998,768030,3222066,4096
74,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,74,4096,3850205,[13],[0.98166347],17.298362451896157,[13],[0.9866981],17.29325,1152000,3544111,4096
75,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,75,4096,5542687,[272],[0.20207868],14.361867847898715,[272],[0.22191018],14.268252,1152000,4717215,4096
76,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,76,4096,3719746,[721],[0.97803341],20.849687953463025,[721],[0.98263896],20.84499,512008,3717726,4096
77,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,77,4096,3574573,[272],[0.15411486],13.317723256035428,[272],[0.1351281],13.4492,768012,3325924,4096
78,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,78,4096,4216278,[264],[0.26322895],14.52616214940819,[264],[0.23582393],14.636101,1152000,3879259,4096
79,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,79,4096,4556213,[4975],[0.29065626],14.238039151858596,[4975],[0.29472917],14.224123,768012,4506947,4096
80,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,80,4096,2524805,[4398],[0.95343584],18.385871312256675,[4398],[0.9550516],18.384178,512000,2522093,4096
81,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,81,4096,4601057,[8018],[0.16643819],15.688587575211114,[938],[0.26087132],16.197176,1152000,3930074,4096
82,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,82,4096,4621277,[28740],[0.48465757],18.22353637792585,[28740],[0.46511945],18.264687,512040,4621277,4096
83,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,83,4096,5694027,[272],[0.34662836],13.780356831418707,[272],[0.3093505],13.8941345,768000,5618315,4096
84,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,84,4096,3620813,[288],[0.99988413],22.72136831317555,[288],[0.99991345],22.721342,512020,3618793,4096
85,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,85,4096,6377971,[272],[0.38984244],14.834480123227237,[272],[0.47789264],14.630835,512008,6377971,4096
86,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,86,4096,4578243,[553],[0.15113737],14.16897457848961,[553],[0.17848773],14.002645,768012,4427131,4096
87,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,87,4096,6269668,[13],[0.94276861],17.618127064323634,[13],[0.9899837],17.56926,768036,6174348,4096
88,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,88,4096,2091500,[28774],[0.27082882],19.205281841980206,[28774],[0.26656455],19.221153,512016,2091500,4096
89,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,89,4096,4624645,[1143],[0.81740217],17.329404962512864,[1143],[0.8459228],17.295109,768012,4258775,4096
90,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,90,4096,3432064,[354],[0.65669964],17.865265015696583,[354],[0.4841582],18.170082,768000,3375704,4096
91,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,91,4096,2575775,[842],[0.68251666],18.050440635527323,[842],[0.7780208],17.919474,512036,2574793,4096
92,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,92,4096,5320634,[272],[0.26713413],15.232283505225768,[272],[0.27448323],15.205144,768000,5023177,4096
93,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,93,4096,5526499,[272],[0.28024294],13.321196409005276,[272],[0.26337868],13.383262,1152000,4171344,4096
94,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,94,4096,4491750,[1222],[0.40791388],14.76695467376882,[1222],[0.52435166],14.515845,1152018,3828262,4096
95,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,95,4096,4452331,[802],[0.99922841],19.932412511942864,[802],[0.9994332],19.932207,512000,4448851,4096
96,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,96,4096,2805657,[28705],[0.40311989],16.31460340921581,[28705],[0.40364566],16.313297,768000,2787863,4096
97,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,97,4096,1963924,[28783],[0.27119067],18.74207073439594,[28783],[0.28703693],18.685282,512020,1963924,4096
98,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,98,4096,4801386,[297],[0.97238747],18.429589357328236,[297],[0.9916586],18.409971,512008,4798674,4096
99,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,99,4096,5336881,[3500],[0.38778253],14.964102873689685,[3500],[0.3948895],14.945942,1152018,3739997,4096
100,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,100,4096,6116565,[272],[0.35957753],16.386650298528444,[272],[0.36585993],16.36933,768057,6116589,4096
101,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,101,4096,3253776,[27307],[0.67009055],15.357085663555306,[27307],[0.68117607],15.340679,512020,3252794,4096
102,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,102,4096,3679152,[264],[0.33998815],14.972938975968924,[264],[0.2785177],15.172369,768012,3647725,4096
103,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,103,4096,4993411,[654],[0.59295438],16.56811662851995,[654],[0.5648592],16.616653,768054,3968637,4096
104,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,104,4096,5121983,[566],[0.46724803],17.5663721823192,[566],[0.49299318],17.51274,1152000,4969392,4096
105,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,105,4096,2554836,[3712],[0.99312029],21.178397016022654,[3712],[0.99967325],21.17182,1152000,2240349,4096
106,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,106,4096,5667878,[272],[0.35741458],13.577997906794774,[272],[0.33656585],13.638099,768000,5558697,4096
107,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,107,4096,3296288,[28774],[0.98114057],18.421326062506065,[28774],[0.9888256],18.413525,768012,3291687,4096
108,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,108,4096,3299447,[28750],[0.93208031],19.99024672990068,[28750],[0.9222726],20.000824,768012,3283868,4096
109,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,109,4096,4941300,[2036],[0.99957826],22.00136215284504,[2036],[0.99972206],22.00122,768024,4857782,4096
110,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,110,4096,3448705,[842],[0.53326109],16.97859764418728,[842],[0.50060284],17.0418,768000,3444435,4096
111,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,111,4096,2950246,[442],[0.98710809],20.335714378743678,[442],[0.99069244],20.332094,512020,2947534,4096
112,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,112,4096,3227700,[3175],[0.9968907],22.420546930600626,[3175],[0.9996692],22.41776,768012,2866126,4096
113,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,113,4096,3513231,[19717],[0.99033721],18.261861265340716,[19717],[0.98751044],18.264717,512020,3511211,4096
114,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,114,4096,3970215,[6427],[0.5805526],15.76205089913221,[10785],[0.43318194],16.43824,768098,3952042,4096
115,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,115,4096,3447987,[28774],[0.96172879],19.259067883200103,[28774],[0.915986],19.3078,512000,3445967,4096
116,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,116,4096,2707944,[2039],[0.9857524],18.252028596197352,[2039],[0.9894974],18.248236,768012,2604720,4096
117,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,117,4096,1987828,[28734],[0.96158669],18.13378839980521,[28734],[0.9798008],18.115026,768000,1910272,4096
118,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,118,4096,5038514,[530],[0.20322719],12.050585019064458,[572],[0.9932302],17.122103,512008,5037532,4096
119,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,119,4096,5731460,[15485],[0.21385989],13.955647925554464,[15485],[0.25042003],13.79783,1728000,4364293,4096
120,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,120,4096,3352773,[272],[0.23253184],13.531144415029342,[516],[0.34667096],13.952344,1152000,2993843,4096
121,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,121,4096,3437475,[680],[0.93857867],19.047118922643133,[680],[0.9597142],19.02485,1152018,2836332,4096
122,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,122,4096,4862400,[28780],[0.99522605],19.743303147320592,[28780],[0.9984133],19.740108,768012,4418027,4096
123,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,123,4096,5749762,[798],[0.30180888],15.52862880253723,[798],[0.29057875],15.566549,1152000,4823171,4096
124,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,124,4096,6125590,[272],[0.27554453],14.025105263644322,[272],[0.27093267],14.041983,768000,5446016,4096
125,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,125,4096,4718272,[290],[0.10410985],14.503422333604528,[290],[0.09501933],14.594787,768057,4718272,4096
126,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,126,4096,2296170,[286],[0.97654001],17.587347727823943,[286],[0.9683907],17.595726,512008,2294150,4096
127,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,127,4096,6715801,[28705],[0.45483974],14.108545112379046,[403],[0.4183528],14.711472,1152045,5817957,4096
128,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,128,4096,5336347,[9922],[0.40578508],14.70539079388445,[9922],[0.40380913],14.710275,1152000,5044411,4096
129,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,129,4096,4642978,[4294],[0.87322929],17.376378945002955,[4294],[0.84139806],17.413517,512020,4641996,4096
130,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,130,4096,4456799,[560],[0.32814831],13.570174534758182,[560],[0.325872],13.577135,768000,4608769,4096
131,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,131,4096,4161784,[11182],[0.95789083],17.622241282063136,[11182],[0.9608998],17.619104,768000,4150782,4096
132,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,132,4096,6062420,[327],[0.98275439],17.604233819237713,[327],[0.993093],17.59377,1152018,5373765,4096
133,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,133,4096,4350285,[1747],[0.58189315],17.203665552916775,[1747],[0.6051392],17.164495,768012,4194197,4096
134,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,134,4096,4186278,[304],[0.35511923],15.502220637814014,[304],[0.42013186],15.334104,768024,4134984,4096
135,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,135,4096,4763200,[13],[0.9693142],17.01919213804783,[13],[0.9891755],16.998909,512028,4760027,4096
136,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,136,4096,3268196,[2400],[0.19739849],15.193226672414495,[4080],[0.26772875],15.305271,1152000,3197089,4096
137,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,137,4096,3027529,[23900],[0.00588467],15.761107096234358,[272],[0.19737004],13.872538,768000,2939845,4096
138,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,138,4096,7113836,[6925],[0.34568869],14.739893792128571,[6925],[0.2957404],14.89595,512040,7113836,4096
139,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,139,4096,5109263,[7098],[0.12604238],14.51453553748425,[7098],[0.1702646],14.213801,768012,5065258,4096
140,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,140,4096,4599555,[3796],[0.66034014],16.75843359183642,[3796],[0.5836369],16.881907,512024,4598573,4096
141,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,141,4096,4843350,[693],[0.31674654],14.632649367787481,[693],[0.2968341],14.697575,512016,4842368,4096
142,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,142,4096,5353697,[2130],[0.3057127],13.38170564638422,[2130],[0.31139216],13.363298,768030,4820704,4096
143,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,143,4096,1693065,[28740],[0.84661827],19.244752436068836,[28740],[0.8256644],19.269812,512000,1691045,4096
144,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,144,4096,5887752,[28816],[0.67901846],14.27888399744102,[28816],[0.680053],14.277362,1152036,5186799,4096
145,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,145,4096,2526305,[302],[0.77393273],18.746949109567833,[302],[0.8457451],18.658216,1152000,2009473,4096
146,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,146,4096,4135719,[28723],[0.99696372],20.07753812399491,[28723],[0.997472],20.07703,768012,3770725,4096
147,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,147,4096,4060108,[1038],[0.08517175],15.202263228670956,[460],[0.22486848],15.591052,768012,3607311,4096
148,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,148,4096,3000635,[327],[0.65226358],17.37177407276107,[327],[0.5248272],17.589155,1152000,2755818,4096
149,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,149,4096,4424630,[302],[0.98655253],19.78266941051384,[302],[0.9828036],19.786478,768036,4054400,4096
150,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,150,4096,4460449,[12931],[0.65624321],17.3137962213723,[12931],[0.6650722],17.300432,512000,4459467,4096
151,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,151,4096,3822447,[28705],[0.9550898],17.504255265202485,[28705],[0.96771604],17.491117,768012,3804814,4096
152,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,152,4096,3257679,[28734],[0.99943763],21.439355712001433,[28734],[0.9998629],21.438927,768012,3447679,4096
153,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,153,4096,6003326,[5808],[0.0316454],14.375680272731186,[9952],[0.49562374],14.153744,1152000,5263092,4096
154,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,154,4096,2789471,[604],[0.34527908],15.041249366741718,[604],[0.3396611],15.057654,512008,2789471,4096
155,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,155,4096,3238711,[28733],[0.60341361],13.80687587587186,[28733],[0.5743698],13.856206,768000,2752119,4096
156,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,156,4096,4225995,[28740],[0.88325359],17.795449538856737,[28740],[0.93146926],17.742302,1152000,5085976,4096
157,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,157,4096,3374672,[27915],[0.1244742],14.29993109338195,[27915],[0.05946058],15.038717,1152000,4192348,4096
158,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,158,4096,5096135,[327],[0.51634652],13.361516786192746,[327],[0.6135411],13.189049,512020,5094115,4096
159,mistralai_Mistral-7B-v0.1,wikitext-512,32000,4096,159,4096,3163220,[28705],[0.44572412],15.55033413743339,[28705],[0.32696903],15.860167,768000,2988852,4096
