,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
17,model,wikitext-512,50257,768,17,768,4524779,[373],[0.06400703],-112.82591421884278,[373],[0.06582087],-112.85385,3828740,2117324,768
18,model,wikitext-512,50257,768,18,768,5356422,[82],[0.74147211],-80.97747833391594,[82],[0.8624058],-81.12857,3863966,3931778,768
19,model,wikitext-512,50257,768,19,768,3992071,[1690],[0.15531608],-128.80471445883722,[1690],[0.11680544],-128.51973,3829411,2098697,768
20,model,wikitext-512,50257,768,20,768,4815292,[764],[0.4927841],-108.14245166496391,[764],[0.5338811],-108.22257,3891819,3091436,768
21,model,wikitext-512,50257,768,21,768,4434401,[1171],[0.28581151],-120.95800360154149,[1171],[0.2901994],-120.97322,3841267,2057017,768
22,model,wikitext-512,50257,768,22,768,4685783,[30157],[0.99713817],-209.92862210824453,[30157],[0.9993025],-209.93082,3835999,3413583,768
23,model,wikitext-512,50257,768,23,768,5691414,[5287],[0.13324322],-109.31039441722793,[5287],[0.15055484],-109.432556,3857397,2721308,768
24,model,wikitext-512,50257,768,24,768,5716470,[784],[0.6579298],-33.856119413038435,[784],[0.71858734],-33.944305,3833931,3842706,768
25,model,wikitext-512,50257,768,25,768,3935976,[262],[0.32356695],-115.211998071724,[262],[0.2787901],-115.063034,3830415,2531794,768
26,model,wikitext-512,50257,768,26,768,4500565,[764],[0.06713175],-115.81530499926278,[764],[0.11999579],-116.39608,3872071,2546021,768
27,model,wikitext-512,50257,768,27,768,5093238,[286],[0.11732999],-64.7103998226575,[286],[0.14033054],-64.88943,3897890,3565273,768
28,model,wikitext-512,50257,768,28,768,4456281,[373],[0.35168089],-83.60615300207422,[373],[0.37544096],-83.671524,3836760,3378077,768
29,model,wikitext-512,50257,768,29,768,4051868,[3269],[0.170107],-135.923557641751,[3269],[0.19062753],-136.03743,3843534,2338010,768
30,model,wikitext-512,50257,768,30,768,4856896,[262],[0.53255938],-82.35722854917596,[262],[0.52053636],-82.33441,3882633,2540462,768
31,model,wikitext-512,50257,768,31,768,5019323,[12877],[0.44772159],-80.31142179912457,[12877],[0.55591047],-80.52785,3934008,2853455,768
32,model,wikitext-512,50257,768,32,768,4251538,[286],[0.18189582],-91.2642609981798,[286],[0.22741646],-91.48761,3853973,2713973,768
33,model,wikitext-512,50257,768,33,768,5214447,[6362],[0.99987272],-106.22609188690724,[6362],[0.9997185],-106.22594,3825359,3748937,768
34,model,wikitext-512,50257,768,34,768,4578626,[262],[0.14249728],-129.2203603308775,[262],[0.14705864],-129.25186,3846829,2676149,768
35,model,wikitext-512,50257,768,35,768,5603327,[262],[0.15942139],-81.02141592529807,[262],[0.18316166],-81.160225,4003014,3436623,768
36,model,wikitext-512,50257,768,36,768,4085800,[422],[0.74819807],-48.59299199372325,[422],[0.7815791],-48.63664,3824385,2059917,768
37,model,wikitext-512,50257,768,37,768,4087499,[12380],[0.11577482],-128.7294203944374,[12380],[0.09965085],-128.57942,3846771,1922674,768
38,model,wikitext-512,50257,768,38,768,4529065,[284],[0.17166309],-100.46525653981244,[284],[0.16648762],-100.43465,3916994,2150881,768
39,model,wikitext-512,50257,768,39,768,7597336,[837],[0.21675013],-66.78476403271532,[837],[0.20030443],-66.70584,3825854,3024093,768
40,model,wikitext-512,50257,768,40,768,4647668,[468],[0.06703424],-102.64162545398501,[468],[0.05496649],-102.44312,3822235,2505032,768
41,model,wikitext-512,50257,768,41,768,5033181,[309],[0.08631422],-97.64702562582822,[309],[0.13144197],-98.06761,3909706,2457882,768
42,model,wikitext-512,50257,768,42,768,4196723,[318],[0.19428592],-105.7345919647649,[318],[0.2433714],-105.95985,3846228,2513044,768
43,model,wikitext-512,50257,768,43,768,4859299,[262],[0.68548103],-56.70351941849344,[262],[0.68504393],-56.702866,3891101,2716002,768
44,model,wikitext-512,50257,768,44,768,4265860,[9621],[0.9996659],-213.56686554666257,[9621],[0.99987197],-213.56706,3821437,3180999,768
45,model,wikitext-512,50257,768,45,768,4134267,[17186],[0.33460861],-62.07187037713946,[17186],[0.30341458],-61.974026,3994163,4104476,768
46,model,wikitext-512,50257,768,46,768,4819436,[2488],[0.01843422],-101.75767398754178,[366],[0.03177395],-102.08615,3915558,3171388,768
47,model,wikitext-512,50257,768,47,768,6032375,[837],[0.26588351],-64.69719936006355,[837],[0.26200217],-64.682495,3939279,3313363,768
48,model,wikitext-512,50257,768,48,768,4461302,[12],[0.81710263],134.61571738220806,[12],[0.96052176],134.45403,3856633,3330890,768
49,model,wikitext-512,50257,768,49,768,3911711,[12],[0.972595],-233.64729182877542,[12],[0.9656273],-233.64015,3823765,3025034,768
50,model,wikitext-512,50257,768,50,768,4193851,[1588],[0.11836472],-110.43445869950446,[1588],[0.08908137],-110.15022,3863459,2684441,768
51,model,wikitext-512,50257,768,51,768,4388565,[339],[0.36245397],-61.6231922980082,[339],[0.40380242],-61.731216,3878718,2468625,768
52,model,wikitext-512,50257,768,52,768,4175957,[286],[0.76375234],-67.66082429179777,[286],[0.8178264],-67.72923,3850361,3104917,768
53,model,wikitext-512,50257,768,53,768,4339416,[16912],[0.99261065],-202.20300191376398,[16912],[0.9984769],-202.20891,3825223,3689831,768
54,model,wikitext-512,50257,768,54,768,4095150,[262],[0.32735819],-115.44445691251688,[262],[0.2805007],-115.28999,3837709,2572194,768
55,model,wikitext-512,50257,768,55,768,4357653,[45826],[0.99226154],-53.82089812995897,[45826],[0.99970967],-53.828377,3831259,2375220,768
56,model,wikitext-512,50257,768,56,768,4133640,[550],[0.13206552],-99.68532070480028,[550],[0.15940963],-99.87349,3892739,1720171,768
57,model,wikitext-512,50257,768,57,768,5758346,[262],[0.4830015],-81.05932044286624,[262],[0.54169875],-81.174034,3917370,3883144,768
58,model,wikitext-512,50257,768,58,768,3835634,[198],[0.9988885],-251.70070062223195,[198],[0.9993942],-251.70119,3819776,3083235,768
59,model,wikitext-512,50257,768,59,768,4452548,[482],[0.99917302],-216.0628323457465,[482],[0.9994541],-216.06311,3835754,3105058,768
60,model,wikitext-512,50257,768,60,768,5420403,[350],[0.04013906],-71.083346374696,[350],[0.03960469],-71.06996,3838495,4113520,768
61,model,wikitext-512,50257,768,61,768,4949194,[628],[0.83992327],114.94801956254778,[628],[0.9425139],114.83278,3941823,2754510,768
62,model,wikitext-512,50257,768,62,768,4985509,[286],[0.29176134],-101.18904116117139,[286],[0.24867466],-101.029236,3854799,3370752,768
63,model,wikitext-512,50257,768,63,768,4768393,[423],[0.55793121],-8.31281122421688,[423],[0.52060443],-8.243574,3829047,2801642,768
64,model,wikitext-512,50257,768,64,768,4749309,[6215],[0.07092938],-90.22591590104935,[6215],[0.06237043],-90.09731,3866438,2480068,768
65,model,wikitext-512,50257,768,65,768,4761046,[12313],[0.20537604],-92.31865290518009,[12313],[0.12188248],-91.79686,4003750,2672773,768
66,model,wikitext-512,50257,768,66,768,4236746,[679],[0.15110984],-133.12529686967036,[679],[0.18672617],-133.3369,3947584,3216313,768
67,model,wikitext-512,50257,768,67,768,5291772,[220],[0.11901965],-125.82635968492247,[220],[0.12164208],-125.848145,3947257,2874564,768
68,model,wikitext-512,50257,768,68,768,4128278,[837],[0.21326336],-113.47308309079479,[837],[0.17317156],-113.26484,3830700,2728216,768
69,model,wikitext-512,50257,768,69,768,4193672,[506],[0.95968366],-206.9327253835482,[506],[0.96001506],-206.93307,3822210,2620571,768
70,model,wikitext-512,50257,768,70,768,5040587,[625],[0.11140052],-127.20733895974428,[625],[0.11967794],-127.27903,3906623,2855586,768
71,model,wikitext-512,50257,768,71,768,4791139,[717],[0.06033264],-110.01687083996735,[717],[0.06024017],-110.01533,3915152,3049394,768
72,model,wikitext-512,50257,768,72,768,4413696,[257],[0.19360249],-113.64026306890943,[257],[0.2655655],-113.95631,3916209,3375498,768
73,model,wikitext-512,50257,768,73,768,3912374,[7916],[0.95834246],-46.459383957336286,[7916],[0.9576263],-46.45864,3819872,1764707,768
74,model,wikitext-512,50257,768,74,768,4421038,[284],[0.42816956],-45.23958595582299,[284],[0.51216745],-45.418724,3866925,2980970,768
75,model,wikitext-512,50257,768,75,768,4687556,[272],[0.04613364],-90.59689047238533,[272],[0.0369023],-90.37363,3832498,3276043,768
76,model,wikitext-512,50257,768,76,768,4589548,[833],[0.368067],-1.4692434931861533,[833],[0.4710438],-1.7159343,3879863,2998309,768
77,model,wikitext-512,50257,768,77,768,4285531,[464],[0.12387409],-87.87940591376724,[464],[0.12900247],-87.91996,3946670,2297146,768
78,model,wikitext-512,50257,768,78,768,4737642,[837],[0.27759467],-108.55916600942273,[837],[0.27172577],-108.53779,3826338,2500761,768
79,model,wikitext-512,50257,768,79,768,4051642,[373],[0.10814508],-126.44835629850148,[373],[0.11439467],-126.50454,3831520,2725503,768
80,model,wikitext-512,50257,768,80,768,4722655,[4365],[0.10038775],-123.66956187754901,[4365],[0.10278007],-123.693085,3881165,2662704,768
81,model,wikitext-512,50257,768,81,768,4506085,[290],[0.20389511],-112.4072259004529,[290],[0.1938026],-112.35647,3856800,3355897,768
82,model,wikitext-512,50257,768,82,768,4414204,[764],[0.25067738],-94.38803320263807,[764],[0.2713406],-94.46723,3877013,3276332,768
83,model,wikitext-512,50257,768,83,768,5350310,[257],[0.10105492],-115.88041712466975,[257],[0.11970506],-116.04978,3912024,3214444,768
84,model,wikitext-512,50257,768,84,768,3966861,[973],[0.13192496],-131.82211898741136,[517],[0.07220415],-131.16223,3845711,2132462,768
85,model,wikitext-512,50257,768,85,768,4060145,[6149],[0.15782944],-121.62511893783899,[6149],[0.10240614],-121.192566,3831992,2824880,768
86,model,wikitext-512,50257,768,86,768,3911575,[423],[0.37315628],-112.06770121117852,[423],[0.31625134],-111.90226,3824814,2216206,768
87,model,wikitext-512,50257,768,87,768,5728212,[287],[0.13024684],-84.95780037178015,[287],[0.14059438],-85.034225,3926144,3282300,768
88,model,wikitext-512,50257,768,88,768,4319308,[484],[0.59071433],-98.40491270969325,[484],[0.64571685],-98.493965,3874339,3252708,768
89,model,wikitext-512,50257,768,89,768,4883036,[837],[0.27247804],-74.39995227203765,[837],[0.23188347],-74.2386,3938245,3012083,768
90,model,wikitext-512,50257,768,90,768,5110639,[50026],[0.0358355],-98.53357222167165,[50026],[0.03742447],-98.57697,3952645,3176902,768
91,model,wikitext-512,50257,768,91,768,3986662,[379],[0.16722729],-113.04616280839218,[379],[0.18247534],-113.133446,3823803,3192259,768
92,model,wikitext-512,50257,768,92,768,4837550,[5401],[0.09405534],-88.54922166118882,[5401],[0.1250915],-88.8344,3878432,2368850,768
93,model,wikitext-512,50257,768,93,768,4872720,[350],[0.0402507],-68.99506715263097,[350],[0.0430176],-69.061554,3845178,2884339,768
94,model,wikitext-512,50257,768,94,768,4523360,[262],[0.09550853],-117.01667944025732,[262],[0.12654153],-117.29805,3918594,3396832,768
95,model,wikitext-512,50257,768,95,768,5280154,[628],[0.70870076],34.37963837123111,[628],[0.7452965],34.329285,3873127,3426199,768
96,model,wikitext-512,50257,768,96,768,4846033,[10181],[0.16182297],-87.1014009005522,[10181],[0.17743953],-87.19355,3830037,2423938,768
97,model,wikitext-512,50257,768,97,768,4615858,[628],[0.25123715],26.085114300503744,[628],[0.3477895],25.759909,3898392,3410945,768
98,model,wikitext-512,50257,768,98,768,4481790,[31718],[0.10957968],-71.36193286384949,[31718],[0.14195392],-71.6208,3839660,2807155,768
99,model,wikitext-512,50257,768,99,768,4314926,[1588],[0.27583176],-123.63590973319081,[1588],[0.28331417],-123.66266,3839218,2708532,768
100,model,wikitext-512,50257,768,100,768,4053071,[4793],[0.25856537],-106.39197641165147,[4793],[0.35583875],-106.71133,3821326,3367500,768
101,model,wikitext-512,50257,768,101,768,4092195,[360],[0.10850768],-100.62846144436858,[360],[0.08976725],-100.438866,3898494,2587522,768
102,model,wikitext-512,50257,768,102,768,3822048,[198],[0.99943674],-252.4600383877546,[198],[0.9993895],-252.45998,3819730,2532537,768
103,model,wikitext-512,50257,768,103,768,5321431,[262],[0.70852734],-36.3911244341827,[262],[0.78008276],-36.48733,3915069,2654049,768
104,model,wikitext-512,50257,768,104,768,3966653,[373],[0.18589391],-103.69156635083802,[373],[0.16579936],-103.57722,3852527,2433249,768
105,model,wikitext-512,50257,768,105,768,4473617,[4075],[0.10558098],-131.37940853035906,[4075],[0.11551203],-131.4693,3846563,2580583,768
106,model,wikitext-512,50257,768,106,768,5017077,[257],[0.26464971],-70.57103483630569,[257],[0.27385613],-70.605225,3987047,3610977,768
107,model,wikitext-512,50257,768,107,768,6409806,[5057],[0.06126062],-104.81947298181825,[5057],[0.05876103],-104.77782,3827752,2473222,768
108,model,wikitext-512,50257,768,108,768,4192937,[764],[0.289801],-79.59150971291588,[764],[0.31970385],-79.68971,3850021,2504632,768
109,model,wikitext-512,50257,768,109,768,4954026,[35085],[0.06466358],-83.0697467148513,[35085],[0.06654543],-83.09842,3850575,2705289,768
110,model,wikitext-512,50257,768,110,768,4677547,[262],[0.26796113],-91.4861414532071,[262],[0.29159606],-91.57066,3860915,2619813,768
111,model,wikitext-512,50257,768,111,768,4266724,[511],[0.19199969],-111.5549768436308,[511],[0.20426518],-111.61689,3867582,3066258,768
112,model,wikitext-512,50257,768,112,768,4284459,[925],[0.45678862],-110.78252076706977,[925],[0.43359858],-110.73044,3870818,2515074,768
113,model,wikitext-512,50257,768,113,768,4494824,[309],[0.12908095],-105.92395974510487,[309],[0.20081522],-106.365906,3877633,2209165,768
114,model,wikitext-512,50257,768,114,768,4932238,[357],[0.26671645],-84.24509649131625,[357],[0.2985417],-84.35785,3890021,2912586,768
115,model,wikitext-512,50257,768,115,768,4442660,[284],[0.47140233],-39.57129802393506,[284],[0.41593575],-39.446117,3822190,2712356,768
116,model,wikitext-512,50257,768,116,768,4214088,[21247],[0.06659669],-121.31463468142746,[21247],[0.0570782],-121.16042,3823968,3025366,768
117,model,wikitext-512,50257,768,117,768,4455389,[4395],[0.10177179],-116.30021324522482,[4395],[0.06988078],-115.92427,3852761,2506675,768
118,model,wikitext-512,50257,768,118,768,4022577,[373],[0.2260251],-122.88274857846389,[373],[0.2097649],-122.808105,3829474,2163881,768
119,model,wikitext-512,50257,768,119,768,4846021,[764],[0.52259072],-102.2995906709475,[764],[0.55310845],-102.35635,3832706,2490732,768
120,model,wikitext-512,50257,768,120,768,4631411,[764],[0.62516151],-64.00364342302787,[764],[0.6057337],-63.972088,3821695,2133953,768
121,model,wikitext-512,50257,768,121,768,4996123,[943],[0.04648853],-88.40984393778626,[943],[0.0616608],-88.692276,3859566,2233452,768
122,model,wikitext-512,50257,768,122,768,4283818,[19690],[0.43118914],-97.64002324390356,[19690],[0.48016557],-97.7476,3830241,2516734,768
123,model,wikitext-512,50257,768,123,768,4439020,[257],[0.19638768],-116.98517414636184,[257],[0.21519282],-117.076614,3865410,2194963,768
124,model,wikitext-512,50257,768,124,768,5042556,[587],[0.36775933],-120.89283139890755,[587],[0.43752372],-121.066536,3867828,3674499,768
125,model,wikitext-512,50257,768,125,768,4320439,[3785],[0.20781354],-118.72434186692145,[3785],[0.23739573],-118.85744,3866393,2349451,768
126,model,wikitext-512,50257,768,126,768,4526374,[2026],[0.68995069],-139.7711072783334,[2026],[0.5711417],-139.58212,3903259,4258225,768
127,model,wikitext-512,50257,768,127,768,5116856,[1267],[0.26894412],-73.4565084924814,[1267],[0.27585483],-73.481865,3886056,2134579,768
128,model,wikitext-512,50257,768,128,768,4257867,[5816],[0.16589368],-149.40345143406367,[5816],[0.20985253],-149.63849,3831539,2650691,768
129,model,wikitext-512,50257,768,129,768,4590889,[257],[0.08422208],-114.49240711928778,[257],[0.08546621],-114.50709,3980780,3924639,768
130,model,wikitext-512,50257,768,130,768,5864138,[257],[0.2999549],-93.58681618404208,[257],[0.30371207],-93.599266,3876220,3791068,768
131,model,wikitext-512,50257,768,131,768,5440762,[14089],[0.5758805],-69.4841403820388,[14089],[0.69116414],-69.666626,3913166,3119008,768
132,model,wikitext-512,50257,768,132,768,5017865,[284],[0.53647499],-82.63369623692105,[284],[0.428712],-82.40947,3846493,2902785,768
133,model,wikitext-512,50257,768,133,768,4202581,[10256],[0.14429204],-105.07857985982616,[10256],[0.10620849],-104.772125,3821168,2742576,768
134,model,wikitext-512,50257,768,134,768,4055515,[373],[0.39888681],-60.98691684065134,[373],[0.4385991],-61.081818,3845609,3164683,768
135,model,wikitext-512,50257,768,135,768,4065044,[82],[0.95634275],-75.41542884086283,[82],[0.9400884],-75.398285,3844190,3904288,768
136,model,wikitext-512,50257,768,136,768,4363751,[547],[0.51078019],-109.81501572815864,[547],[0.5257272],-109.84386,3878234,3033270,768
137,model,wikitext-512,50257,768,137,768,4430004,[262],[0.48098525],-77.4211422386222,[262],[0.3470919],-77.09489,3932704,2942003,768
138,model,wikitext-512,50257,768,138,768,4364675,[286],[0.45540391],-94.35587026336889,[286],[0.38711688],-94.19341,3870662,3105807,768
139,model,wikitext-512,50257,768,139,768,4301707,[282],[0.54699706],-196.70470205772946,[282],[0.55572253],-196.72054,3821630,4063836,768
140,model,wikitext-512,50257,768,140,768,4456243,[31],[0.99317043],-230.4198285217381,[31],[0.99126375],-230.41792,3832384,2610502,768
141,model,wikitext-512,50257,768,141,768,4082890,[554],[0.21872292],-111.38521707458692,[554],[0.22307052],-111.40491,3858045,2106713,768
142,model,wikitext-512,50257,768,142,768,4090140,[262],[0.16874606],-122.39222479959653,[262],[0.13765323],-122.18859,3839704,1827951,768
143,model,wikitext-512,50257,768,143,768,5088331,[428],[0.11854242],-117.52300262879378,[428],[0.14737146],-117.74068,3952102,3458395,768
144,model,wikitext-512,50257,768,144,768,4144043,[764],[0.18426601],-108.18879023945958,[764],[0.19596685],-108.25036,3824493,2475760,768
145,model,wikitext-512,50257,768,145,768,5798315,[13],[0.16185383],-28.14771505491109,[13],[0.18484384],-28.280529,3886765,5118000,768
146,model,wikitext-512,50257,768,146,768,4497787,[287],[0.27193946],-100.33120127338734,[287],[0.31907994],-100.491066,3850678,2852908,768
147,model,wikitext-512,50257,768,147,768,4788077,[1757],[0.10960441],-86.8838412912804,[3700],[0.0955542],-86.71408,3820791,2748617,768
148,model,wikitext-512,50257,768,148,768,4429343,[383],[0.23552556],-135.88759075523834,[383],[0.17411837],-135.58554,3887596,2360833,768
149,model,wikitext-512,50257,768,149,768,4626943,[628],[0.1311263],-74.51782890470449,[628],[0.15132338],-74.6611,3918507,2666759,768
150,model,wikitext-512,50257,768,150,768,5631702,[1271],[0.23356381],-101.27068323851181,[1271],[0.29133672],-101.49173,3846286,3176586,768
151,model,wikitext-512,50257,768,151,768,4317603,[13],[0.35907091],75.61172928581131,[13],[0.3756035],75.56671,3839756,3071830,768
152,model,wikitext-512,50257,768,152,768,5068996,[5847],[0.99391349],-190.4169448190571,[5847],[0.9848994],-190.40782,3894493,3312456,768
153,model,wikitext-512,50257,768,153,768,4547038,[5017],[0.0857263],-125.60651472888604,[5017],[0.05920084],-125.23629,3847527,2432659,768
154,model,wikitext-512,50257,768,154,768,4506142,[1267],[0.47322045],-61.960256385322104,[1267],[0.54169893],-62.09541,3823229,2392640,768
155,model,wikitext-512,50257,768,155,768,4068978,[3700],[0.49955955],-77.31776657225889,[3700],[0.39667115],-77.08715,3855268,2679679,768
156,model,wikitext-512,50257,768,156,768,3935984,[286],[0.91519351],121.23711827979584,[286],[0.95606315],121.19343,3821567,1855595,768
157,model,wikitext-512,50257,768,157,768,4956466,[373],[0.17011074],-96.5207628536567,[373],[0.12985837],-96.25076,3935928,2877983,768
158,model,wikitext-512,50257,768,158,768,6879014,[20514],[0.2877083],-73.80317255124352,[20514],[0.37888888],-74.07848,3868438,2176666,768
159,model,wikitext-512,50257,768,159,768,4748366,[416],[0.70832538],-79.68255306996048,[416],[0.83013666],-79.84125,3870096,2877565,768
160,model,wikitext-512,50257,768,160,768,4156933,[606],[0.40884638],-59.114705145070445,[606],[0.43196115],-59.1697,3829055,2555538,768
161,model,wikitext-512,50257,768,161,768,4542464,[764],[0.77084567],-33.6674520202385,[764],[0.8139809],-33.72191,3864783,3576155,768
162,model,wikitext-512,50257,768,162,768,4229652,[383],[0.20030988],-140.90425627062766,[383],[0.16984835],-140.73929,3847830,1801026,768
163,model,wikitext-512,50257,768,163,768,5178994,[329],[0.54486368],136.02343363117998,[329],[0.61692494],135.89922,3853043,3630236,768
164,model,wikitext-512,50257,768,164,768,4587912,[4120],[0.37325559],-93.94227302759097,[4120],[0.32051018],-93.7899,3827835,2796569,768
165,model,wikitext-512,50257,768,165,768,5419956,[10508],[0.03162871],-100.40492980504929,[10508],[0.05877963],-101.024666,3928690,3329027,768
166,model,wikitext-512,50257,768,166,768,4774333,[689],[0.99839449],-92.55501856890199,[689],[0.99893266],-92.55555,3820470,3019172,768
167,model,wikitext-512,50257,768,167,768,4032877,[12],[0.83026979],148.83077997404973,[12],[0.94198245],148.70456,3836598,2273455,768
168,model,wikitext-512,50257,768,168,768,4088495,[257],[0.36651761],-64.8944388599051,[257],[0.3738988],-64.91438,3822036,3078158,768
169,model,wikitext-512,50257,768,169,768,4791013,[2536],[0.64256661],-49.24049261498294,[2536],[0.679551],-49.296448,3824440,2287412,768
170,model,wikitext-512,50257,768,170,768,4841538,[663],[0.23764341],-45.013135023052975,[663],[0.30678877],-45.26853,3961421,2849871,768
171,model,wikitext-512,50257,768,171,768,5220324,[2422],[0.20928315],-86.18309472680752,[2422],[0.19782716],-86.12682,3931143,2997110,768
172,model,wikitext-512,50257,768,172,768,4039046,[796],[0.7844087],-60.3755144405706,[796],[0.8486151],-60.454178,3911968,2074389,768
173,model,wikitext-512,50257,768,173,768,4405757,[511],[0.52717618],-69.9849473624278,[511],[0.6924302],-70.257614,4008176,3167633,768
174,model,wikitext-512,50257,768,174,768,4348872,[1494],[0.07190051],-138.65172308104533,[1494],[0.07978076],-138.75569,3879072,2090517,768
175,model,wikitext-512,50257,768,175,768,4535928,[11859],[0.0305383],-106.35822661052437,[11859],[0.01741106],-105.79634,3932826,2577806,768
176,model,wikitext-512,50257,768,176,768,4150547,[284],[0.30327984],-103.54676881564178,[284],[0.33775657],-103.65443,3846732,2575252,768
177,model,wikitext-512,50257,768,177,768,4132734,[12807],[0.99987048],-212.98998277146367,[12807],[0.9998286],-212.98996,3822611,3279815,768
178,model,wikitext-512,50257,768,178,768,4851896,[3101],[0.96690231],-79.4307129137481,[3101],[0.9653237],-79.42909,3845192,2652957,768
179,model,wikitext-512,50257,768,179,768,5392143,[351],[0.19912885],-117.94103692635073,[351],[0.2585533],-118.20218,3847432,2540206,768
180,model,wikitext-512,50257,768,180,768,4407779,[337],[0.04925043],-75.29035596516742,[337],[0.06773629],-75.60906,3896100,2645280,768
181,model,wikitext-512,50257,768,181,768,4496992,[34592],[0.86938137],-198.81006933141092,[34592],[0.87924093],-198.82137,3846898,3335525,768
182,model,wikitext-512,50257,768,182,768,3828676,[198],[0.9972587],-246.83456572196826,[198],[0.99688196],-246.83418,3820596,3645984,768
183,model,wikitext-512,50257,768,183,768,4368923,[383],[0.36996516],-83.54335802177985,[383],[0.2507168],-83.15428,3875711,2944989,768
184,model,wikitext-512,50257,768,184,768,4210332,[16487],[0.89654307],-53.70072757508325,[16487],[0.97130513],-53.780823,3831812,3122219,768
185,model,wikitext-512,50257,768,185,768,4244873,[764],[0.35586409],-88.86578804225422,[764],[0.34861252],-88.84521,3879067,2930100,768
186,model,wikitext-512,50257,768,186,768,4315092,[290],[0.13024212],-71.41674089249845,[290],[0.10247541],-71.17698,3830988,2423518,768
187,model,wikitext-512,50257,768,187,768,4423333,[679],[0.31065746],-110.14619746439838,[679],[0.2961424],-110.09834,3895239,2705605,768
188,model,wikitext-512,50257,768,188,768,4503035,[717],[0.20524726],-117.3760090519332,[717],[0.25081262],-117.57649,3837919,2631011,768
189,model,wikitext-512,50257,768,189,768,5257163,[286],[0.52806538],-61.79509672501705,[286],[0.5813947],-61.891315,3827890,3054279,768
190,model,wikitext-512,50257,768,190,768,4070310,[423],[0.53294824],-33.72181572504003,[423],[0.6504333],-33.921036,3873888,2358261,768
191,model,wikitext-512,50257,768,191,768,4696762,[1074],[0.94806943],-93.70554544640903,[1074],[0.933633],-93.69022,3838772,3122248,768
192,model,wikitext-512,50257,768,192,768,4738044,[262],[0.28474946],-83.48355476111894,[262],[0.26672488],-83.418144,3853672,3451302,768
193,model,wikitext-512,50257,768,193,768,4312420,[837],[0.09399654],-85.87169350015203,[837],[0.08881321],-85.81498,3823693,2903846,768
194,model,wikitext-512,50257,768,194,768,4258220,[4165],[0.14067579],-120.43250141909722,[4165],[0.09758939],-120.0668,3861958,2497504,768
195,model,wikitext-512,50257,768,195,768,4403038,[13969],[0.15656955],-110.26271128034776,[13969],[0.11982473],-109.99524,3886576,3047610,768
196,model,wikitext-512,50257,768,196,768,4349687,[8862],[0.48818663],52.59852723266016,[8862],[0.54993117],52.479424,3832009,2211506,768
197,model,wikitext-512,50257,768,197,768,4106499,[2283],[0.52877701],-71.87529322896849,[2283],[0.54545766],-71.90635,3824743,1726614,768
