,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
23,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,23,4096,9254808,[13],[0.13087052],12.50924436461011,[13],[0.15490487],12.340643,1728000,9116143,4096
24,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,24,4096,9335699,[761],[0.93437599],17.03205826245704,[761],[0.9782215],16.9862,1728000,9203248,4096
25,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,25,4096,5377623,[28713],[0.9567052],17.137964209139483,[28713],[0.9895086],17.104256,1152018,5375563,4096
26,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,26,4096,8823192,[6251],[0.53652811],14.98252535568136,[6251],[0.52854794],14.99751,1152086,8623451,4096
27,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,27,4096,6202047,[6520],[0.866434],17.837127350512656,[6520],[0.83293563],17.876556,1152018,6014799,4096
28,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,28,4096,8116243,[5297],[0.08416325],15.04295958165912,[5297],[0.08493546],15.033828,768042,8336048,4096
29,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,29,4096,9858306,[28705],[0.12309512],13.731606304726743,[28705],[0.14133433],13.593431,768030,10160625,4096
30,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,30,4096,10062944,[28705],[0.17873722],13.46371520414211,[28705],[0.20384191],13.332289,1152018,9197414,4096
31,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,31,4096,5452996,[486],[0.81339765],16.335435705496653,[486],[0.7616443],16.401176,768012,5434911,4096
32,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,32,4096,9556738,[298],[0.40186698],15.042571717000818,[298],[0.4939527],14.836257,1728068,9120785,4096
33,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,33,4096,13901973,[13],[0.32897679],13.905289948878556,[13],[0.36581558],13.799147,1728095,13462253,4096
34,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,34,4096,8334473,[9087],[0.37694131],15.463653304650146,[9087],[0.37205473],15.4767,1152018,8351646,4096
35,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,35,4096,9450441,[302],[0.19531915],13.410113199587993,[302],[0.18646672],13.456496,1152000,9383354,4096
36,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,36,4096,12556335,[13],[0.43111692],13.164220462161833,[13],[0.52987164],12.957968,1728068,12200903,4096
37,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,37,4096,13616135,[1745],[0.35885585],14.291166178387902,[1745],[0.44363448],14.079083,512020,13615153,4096
38,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,38,4096,8616389,[264],[0.08072834],11.425152962536854,[264],[0.08733608],11.346479,1152000,8585258,4096
39,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,39,4096,12898353,[13],[0.14891315],12.732484629321785,[13],[0.15864259],12.669194,1728000,12595148,4096
40,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,40,4096,6517093,[28705],[0.16653142],13.73715613087962,[28705],[0.18559624],13.628769,768042,6507761,4096
41,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,41,4096,7878646,[13],[0.97164347],17.296586701142576,[13],[0.9872105],17.280691,768030,6726429,4096
42,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,42,4096,6939164,[2598],[0.22126849],16.45476095681294,[2598],[0.23268281],16.40446,1152000,6960215,4096
43,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,43,4096,8668249,[264],[0.32278951],14.821958922156512,[264],[0.34879223],14.74448,1728000,7956980,4096
44,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,44,4096,7428750,[1237],[0.14676092],14.985598905527752,[1237],[0.17206027],14.826559,1152000,7346889,4096
45,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,45,4096,7089259,[7368],[0.2813639],16.83040616198242,[7368],[0.288417],16.805643,1728068,7089259,4096
46,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,46,4096,4957554,[293],[0.99209783],18.053507747906128,[293],[0.99515307],18.050428,1152000,4952204,4096
47,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,47,4096,7996170,[13],[0.81927154],16.03175147091629,[13],[0.83186525],16.016497,768012,7945755,4096
48,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,48,4096,11001973,[272],[0.19610458],14.179542235602494,[272],[0.22759622],14.0306225,1728027,10708930,4096
49,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,49,4096,11007382,[28705],[0.08018295],13.064060452322769,[272],[0.07828782],13.248611,768024,11287813,4096
50,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,50,4096,8963434,[297],[0.29634069],14.532293179505853,[297],[0.24510664],14.722109,1152018,8694154,4096
51,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,51,4096,6559677,[264],[0.60519547],16.72979244400191,[264],[0.62628293],16.695545,1152018,6511595,4096
52,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,52,4096,8702209,[1564],[0.99850787],19.129739546878675,[1564],[0.99904615],19.129196,1728000,8493017,4096
53,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,53,4096,9002028,[272],[0.196943],13.515835024240488,[272],[0.21082182],13.447737,1728000,8920989,4096
54,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,54,4096,5954495,[28713],[0.9645784],15.981469173653457,[28713],[0.9731429],15.97263,1152045,5938187,4096
55,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,55,4096,8420993,[298],[0.35024198],14.434762538961348,[298],[0.40674886],14.2851925,1728027,8098346,4096
56,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,56,4096,8579435,[9410],[0.49316481],14.694483578177369,[9410],[0.5045077],14.671738,1728000,8343440,4096
57,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,57,4096,11665993,[13],[0.27844254],15.508401973230141,[13],[0.28410769],15.488263,1728000,11504544,4096
58,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,58,4096,10771227,[1483],[0.37611494],14.185277037879288,[1483],[0.4214024],14.071579,768000,10700906,4096
59,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,59,4096,9496425,[13],[0.12182117],11.338272432976101,[13],[0.13838506],11.210785,768030,9481982,4096
60,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,60,4096,6386957,[6638],[0.86887786],16.81639691360967,[6638],[0.8566498],16.830568,1728027,6192983,4096
61,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,61,4096,9840248,[5001],[0.16253915],14.520316160185475,[1192],[0.19827048],14.560576,1728000,9712483,4096
62,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,62,4096,7941489,[28705],[0.41095142],13.591739617304617,[575],[0.9809473],17.523329,1152000,7939182,4096
63,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,63,4096,9979236,[272],[0.15547697],12.507633309906382,[272],[0.18398432],12.339282,1728027,10214960,4096
64,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,64,4096,8630310,[28705],[0.13676611],12.210983458025225,[28705],[0.12956111],12.265108,1728000,8588083,4096
65,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,65,4096,11100122,[2516],[0.36259576],14.284066601931153,[2516],[0.43285304],14.106955,1152018,11027594,4096
66,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,66,4096,7102260,[8864],[0.59007013],16.128121753443676,[8864],[0.5917081],16.12535,1152018,7070248,4096
67,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,67,4096,14187494,[272],[0.23869081],14.91163973998156,[272],[0.24897367],14.869462,1152018,13843184,4096
68,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,68,4096,8029509,[438],[0.21796892],14.983327491643976,[438],[0.22741811],14.940891,1728000,7905313,4096
69,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,69,4096,11916419,[28705],[0.34358318],14.264708578982598,[28705],[0.38660052],14.146748,1728027,11761068,4096
70,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,70,4096,8256424,[1204],[0.72719016],15.728672016124944,[1204],[0.7536146],15.692975,1728068,7879392,4096
71,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,71,4096,10726137,[429],[0.1283404],14.447783563738064,[429],[0.12450705],14.478109,1728000,10132140,4096
72,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,72,4096,10383055,[272],[0.34199178],14.776928046889536,[272],[0.39411634],14.635067,1728027,10213144,4096
73,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,73,4096,8949501,[506],[0.26932117],14.649711749787492,[506],[0.22715005],14.82001,1728000,8832477,4096
74,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,74,4096,9437712,[13],[0.46499325],13.69229375126202,[13],[0.6004027],13.436715,1152018,9308020,4096
75,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,75,4096,14047319,[264],[0.06588217],11.48670647568991,[264],[0.07282813],11.386474,1152018,13943449,4096
76,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,76,4096,10697217,[727],[0.22551939],13.857546565829791,[727],[0.22057886],13.879695,1152018,10696534,4096
77,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,77,4096,12771806,[272],[0.9376883],16.79776092184721,[272],[0.95989525],16.774353,1152018,12939175,4096
78,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,78,4096,12163921,[13],[0.15794194],13.20470727154899,[13],[0.1645239],13.163881,1152000,11994923,4096
79,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,79,4096,9050170,[456],[0.32566671],16.138784672418616,[456],[0.33064696],16.12361,1152000,9409286,4096
80,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,80,4096,9179844,[264],[0.35576918],14.548162569116728,[264],[0.35429218],14.552324,1728027,9120840,4096
81,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,81,4096,7809642,[298],[0.86612434],16.87798736260497,[298],[0.93473],16.801758,1728000,7537589,4096
82,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,82,4096,5782721,[374],[0.98437873],17.49218118397537,[374],[0.9880481],17.488459,1152000,5762275,4096
83,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,83,4096,9245908,[1235],[0.52063945],15.572251258794187,[1235],[0.53489506],15.54524,1152063,9243405,4096
84,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,84,4096,7189543,[855],[0.99720549],21.070925095469146,[855],[0.99717087],21.070957,1152018,6825362,4096
85,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,85,4096,7102717,[301],[0.99864661],20.24176415538758,[301],[0.99938333],20.241024,768012,7089794,4096
86,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,86,4096,8214776,[5698],[0.96922621],17.12242850764375,[5698],[0.97340155],17.11813,1152000,8144188,4096
87,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,87,4096,10413096,[1162],[0.7378199],14.000639269997386,[1162],[0.77980137],13.945298,1728054,10193334,4096
88,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,88,4096,5944263,[28713],[0.99282361],17.231853602719223,[28713],[0.995109],17.229551,1152036,5941531,4096
89,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,89,4096,9754258,[272],[0.13941677],13.3706266311521,[272],[0.15523212],13.263171,1152018,9701908,4096
90,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,90,4096,9950811,[28705],[0.15074257],14.112852446041092,[28705],[0.13444853],14.227245,1152045,9876088,4096
91,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,91,4096,10606736,[10158],[0.24315269],14.821783393443393,[10158],[0.24633126],14.808795,1152018,9416086,4096
92,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,92,4096,11967536,[362],[0.73834173],14.038050621399396,[362],[0.7949498],13.964179,1152036,11668993,4096
93,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,93,4096,9516067,[16275],[0.20524728],14.781416705156639,[16275],[0.20882496],14.764135,768012,9162506,4096
94,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,94,4096,8138771,[272],[0.33738101],15.010717655504948,[272],[0.34915054],14.976435,1152018,7967437,4096
95,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,95,4096,6879011,[1237],[0.12444139],15.28019808360313,[1237],[0.1176964],15.335924,1152000,6812334,4096
96,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,96,4096,11153971,[28705],[0.30295794],12.508810882635661,[28705],[0.32921636],12.4256935,1152045,10866190,4096
97,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,97,4096,5670250,[706],[0.70085794],17.472900777439616,[706],[0.68236005],17.499647,1152018,5580852,4096
98,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,98,4096,6632600,[28713],[0.58858787],14.15031026815053,[28713],[0.6114973],14.112126,1152018,6469948,4096
99,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,99,4096,8314809,[1237],[0.26833932],15.692369333487607,[1237],[0.2625329],15.714242,1152036,8177078,4096
100,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,100,4096,7582221,[754],[0.16198929],15.116894994438782,[754],[0.1649334],15.098883,1152018,7098218,4096
101,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,101,4096,12722438,[272],[0.14200242],13.617541551596243,[272],[0.16795194],13.449706,1152000,12091978,4096
102,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,102,4096,9696964,[429],[0.76220603],16.62176000978603,[429],[0.76210105],16.621899,1152018,9200879,4096
103,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,103,4096,9260378,[6494],[0.24847547],14.706993971666616,[6494],[0.24250405],14.731319,1152018,9130664,4096
104,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,104,4096,11156935,[290],[0.90456861],16.54599872336042,[290],[0.9004558],16.550558,1728027,9882308,4096
105,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,105,4096,6888137,[28705],[0.144081],13.623627453917354,[28705],[0.17854165],13.409185,1728000,6475120,4096
106,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,106,4096,8840955,[4008],[0.64298998],15.934471666365978,[4008],[0.66293806],15.903917,1152045,8810511,4096
107,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,107,4096,9149293,[8995],[0.08348454],13.529925865608039,[8995],[0.07886636],13.586832,1728000,8824689,4096
108,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,108,4096,8735870,[2643],[0.65941117],14.390334548243013,[2643],[0.64497226],14.412475,1152238,8732810,4096
109,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,109,4096,10538132,[9541],[0.18117023],14.653593519982257,[9541],[0.18263386],14.645544,1152018,10378149,4096
110,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,110,4096,6659175,[3042],[0.62315247],14.761710895646553,[3042],[0.62081236],14.765474,768012,6569536,4096
111,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,111,4096,6629580,[13],[0.99131598],18.11937296280678,[13],[0.99665475],18.114006,768078,6622630,4096
112,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,112,4096,9590633,[12167],[0.2083488],14.299140115892113,[12167],[0.19640625],14.358169,1152018,9349901,4096
113,mistralai_Mistral-7B-v0.1,penn_treebank_512,32000,4096,113,4096,9156604,[302],[0.13903069],13.250209814678424,[302],[0.15967266],13.111777,1152018,9153604,4096
