,model,dataset,n,d,query,d_not_sparse,budget_total,best_arm_hat,p_hat_best_arm_hat,log_S_hat,best_arm,p_best_arm,log_S,budget_log_norm_estimation,budget_best_arms,budget_estimate_best_arm
45,gpt2,penn_treebank_512,50257,768,45,768,4573112,[967],[0.9850985],-210.51719765849575,[967],[0.9973341],-210.52953,3856903,3627804,768
46,gpt2,penn_treebank_512,50257,768,46,768,5585439,[1957],[0.19968528],-119.19990795780373,[1957],[0.20524482],-119.227394,3930787,3940937,768
47,gpt2,penn_treebank_512,50257,768,47,768,5089381,[339],[0.09155546],-128.1512581434604,[339],[0.08605108],-128.08926,4097477,4030982,768
48,gpt2,penn_treebank_512,50257,768,48,768,5147324,[318],[0.2327025],-128.59196280578234,[318],[0.27024478],-128.74155,3958814,3555781,768
49,gpt2,penn_treebank_512,50257,768,49,768,5640215,[2042],[0.28700433],-119.53799689072899,[2042],[0.3043123],-119.59658,4221011,3591209,768
50,gpt2,penn_treebank_512,50257,768,50,768,4737570,[6441],[0.12128537],-109.38774349536581,[6441],[0.07908877],-108.960175,4028726,3481285,768
51,gpt2,penn_treebank_512,50257,768,51,768,10079232,[12],[0.57187004],6.965923217984992,[12],[0.6833226],6.787867,3839177,4912103,768
52,gpt2,penn_treebank_512,50257,768,52,768,9844299,[3331],[0.11144022],-96.90908078551429,[3331],[0.12819561],-97.04916,4327853,4299727,768
53,gpt2,penn_treebank_512,50257,768,53,768,8628919,[6710],[0.20994898],-68.95413916732849,[6710],[0.21428894],-68.97459,3820704,2584341,768
54,gpt2,penn_treebank_512,50257,768,54,768,4557904,[1279],[0.38553805],-106.98234757480412,[1279],[0.3157795],-106.782745,4048764,4040576,768
55,gpt2,penn_treebank_512,50257,768,55,768,7742077,[4283],[0.04237167],-103.94137057032556,[4283],[0.0502799],-104.112526,3948827,4194502,768
56,gpt2,penn_treebank_512,50257,768,56,768,7184939,[1279],[0.15953889],-98.77288508670728,[1279],[0.1746995],-98.86366,3831270,3212835,768
57,gpt2,penn_treebank_512,50257,768,57,768,5326653,[198],[0.51724996],-107.42856239391774,[198],[0.53681844],-107.465706,4079795,3794962,768
58,gpt2,penn_treebank_512,50257,768,58,768,5116906,[734],[0.04870016],-133.79247173116275,[734],[0.06116141],-134.02028,4280467,3375897,768
59,gpt2,penn_treebank_512,50257,768,59,768,4842657,[2954],[0.98476193],-211.9722087204726,[2954],[0.9938356],-211.9814,3863453,3851043,768
60,gpt2,penn_treebank_512,50257,768,60,768,6607363,[4311],[0.39444289],-66.0088746674342,[4311],[0.41212112],-66.05271,3862102,2687380,768
61,gpt2,penn_treebank_512,50257,768,61,768,4246696,[88],[0.99479041],-236.38888079539691,[88],[0.9962375],-236.39034,3846852,3505088,768
62,gpt2,penn_treebank_512,50257,768,62,768,5588765,[198],[0.13788531],-101.18705535594263,[198],[0.15913449],-101.33041,3955745,3381982,768
63,gpt2,penn_treebank_512,50257,768,63,768,4905867,[29],[0.98914716],116.26568053574495,[29],[0.9958326],116.258965,4343511,3557998,768
64,gpt2,penn_treebank_512,50257,768,64,768,6501279,[1279],[0.18873824],-80.09836052550105,[1279],[0.17064214],-79.99758,4187365,3785474,768
65,gpt2,penn_treebank_512,50257,768,65,768,6445525,[1479],[0.14797562],-112.40285270846685,[1479],[0.14960757],-112.41381,4401670,4380738,768
66,gpt2,penn_treebank_512,50257,768,66,768,6198223,[1910],[0.05265652],-100.40282120685292,[1910],[0.05525708],-100.45103,4064343,4365137,768
67,gpt2,penn_treebank_512,50257,768,67,768,6547730,[198],[0.09465593],-101.03403377554775,[198],[0.10101409],-101.09906,4728992,4263334,768
68,gpt2,penn_treebank_512,50257,768,68,768,4367538,[4354],[0.82355885],-50.67840781186241,[4354],[0.85316133],-50.71372,3979482,3489110,768
69,gpt2,penn_treebank_512,50257,768,69,768,5013157,[286],[0.41238479],-89.05115227474506,[286],[0.42825213],-89.08891,3829765,3588936,768
70,gpt2,penn_treebank_512,50257,768,70,768,5119215,[3084],[0.38502313],-113.43394534193395,[3084],[0.47434744],-113.6426,3840300,3308228,768
71,gpt2,penn_treebank_512,50257,768,71,768,5263500,[1966],[0.1070272],-91.13236259756094,[1966],[0.11333978],-91.18964,4207701,3834489,768
72,gpt2,penn_treebank_512,50257,768,72,768,4383633,[198],[0.09739012],-119.13196038870541,[198],[0.100901],-119.167366,3935104,3456661,768
73,gpt2,penn_treebank_512,50257,768,73,768,5137227,[3227],[0.07664708],-126.94769154621328,[3227],[0.07825081],-126.968445,4057551,3593396,768
74,gpt2,penn_treebank_512,50257,768,74,768,5170034,[13],[0.72966098],142.74706002502634,[13],[0.68215424],142.81435,3875959,3672735,768
75,gpt2,penn_treebank_512,50257,768,75,768,8400681,[329],[0.39205286],-105.9641006944371,[329],[0.40819582],-106.00444,3831783,4138093,768
76,gpt2,penn_treebank_512,50257,768,76,768,4603334,[25091],[0.7541129],-13.506790179024737,[25091],[0.7830794],-13.544483,4218075,4348359,768
77,gpt2,penn_treebank_512,50257,768,77,768,5711756,[1169],[0.11295876],-90.14292170506076,[1169],[0.1398681],-90.3566,4069756,3096635,768
78,gpt2,penn_treebank_512,50257,768,78,768,5297458,[788],[0.10509208],-119.71635810125206,[788],[0.14768705],-120.05661,4142832,4062923,768
79,gpt2,penn_treebank_512,50257,768,79,768,5648348,[287],[0.17343405],-106.3345594832448,[287],[0.19447868],-106.449066,3930798,4009965,768
80,gpt2,penn_treebank_512,50257,768,80,768,6047854,[290],[0.12175114],-100.50152362712993,[290],[0.1556734],-100.74731,3844833,4645380,768
81,gpt2,penn_treebank_512,50257,768,81,768,5594530,[262],[0.14503374],-97.44938387670862,[262],[0.13880122],-97.40546,4104479,3259487,768
82,gpt2,penn_treebank_512,50257,768,82,768,4488381,[2954],[0.9942697],-218.67098051748985,[2954],[0.9969484],-218.67365,3836848,3608890,768
83,gpt2,penn_treebank_512,50257,768,83,768,5330143,[262],[0.31640043],-94.44694770010827,[262],[0.2753288],-94.30789,4155274,3638430,768
84,gpt2,penn_treebank_512,50257,768,84,768,6608771,[5003],[0.09879344],-104.24684509113197,[5003],[0.12285045],-104.464775,3940921,4148526,768
85,gpt2,penn_treebank_512,50257,768,85,768,4958589,[29],[0.953706],140.61240227067844,[29],[0.9869436],140.57814,3945616,4012853,768
86,gpt2,penn_treebank_512,50257,768,86,768,4826708,[1169],[0.08854949],-94.37251344659104,[1169],[0.08573263],-94.34019,4099606,2610703,768
87,gpt2,penn_treebank_512,50257,768,87,768,4856662,[27],[0.13874579],-105.63386640710361,[27],[0.12857026],-105.55776,3865504,2841837,768
88,gpt2,penn_treebank_512,50257,768,88,768,3822294,[198],[0.9993261],-252.8334780993081,[198],[0.99963975],-252.83379,3819867,3471116,768
89,gpt2,penn_treebank_512,50257,768,89,768,5743275,[319],[0.93890961],103.89120684313369,[319],[0.9157199],103.916245,4132791,4612759,768
90,gpt2,penn_treebank_512,50257,768,90,768,5289141,[29],[0.98986775],145.7726045821804,[29],[0.9901686],145.77228,4557415,4259608,768
91,gpt2,penn_treebank_512,50257,768,91,768,4750377,[284],[0.20208701],-96.47342994113879,[284],[0.20046449],-96.46536,4156412,3388805,768
92,gpt2,penn_treebank_512,50257,768,92,768,5585524,[614],[0.06926289],-111.41748761207828,[614],[0.06615134],-111.37151,3925391,3740672,768
93,gpt2,penn_treebank_512,50257,768,93,768,4282781,[1279],[0.46971363],-40.45286021896515,[1279],[0.47844997],-40.47129,4108780,2817889,768
94,gpt2,penn_treebank_512,50257,768,94,768,5108498,[2954],[0.97153799],-217.83883139277077,[2954],[0.99175656],-217.8594,3867195,4131383,768
95,gpt2,penn_treebank_512,50257,768,95,768,4405284,[2954],[0.96807518],-220.4066719071576,[2954],[0.9890231],-220.42809,3845276,3963402,768
96,gpt2,penn_treebank_512,50257,768,96,768,7527584,[72],[0.05401283],-107.36499757149944,[72],[0.05577531],-107.39714,3964445,3629155,768
97,gpt2,penn_treebank_512,50257,768,97,768,4529848,[29],[0.97419619],153.98375364838927,[29],[0.9857055],153.97202,4062797,3911511,768
98,gpt2,penn_treebank_512,50257,768,98,768,5601496,[262],[0.32337244],-101.1265883829384,[262],[0.33584478],-101.164444,3964099,3744480,768
99,gpt2,penn_treebank_512,50257,768,99,768,5029695,[1279],[0.53583963],-89.6843987285581,[1279],[0.4564046],-89.52394,4133075,3007637,768
100,gpt2,penn_treebank_512,50257,768,100,768,4390382,[82],[0.90435429],136.09961855535624,[82],[0.954025],136.04614,3867647,3188631,768
101,gpt2,penn_treebank_512,50257,768,101,768,5162744,[1279],[0.20622822],-108.29132242431304,[1279],[0.17962319],-108.15322,4014265,4452302,768
102,gpt2,penn_treebank_512,50257,768,102,768,4659955,[373],[0.23325325],-122.75977781726715,[373],[0.24520594],-122.80976,4208112,3161307,768
103,gpt2,penn_treebank_512,50257,768,103,768,3827170,[198],[0.99913642],-252.27809722757996,[198],[0.999716],-252.2787,3819867,2995442,768
104,gpt2,penn_treebank_512,50257,768,104,768,4294971,[416],[0.26639428],-109.40821735813775,[416],[0.26385593],-109.39867,3825081,3249668,768
105,gpt2,penn_treebank_512,50257,768,105,768,5134266,[514],[0.37615667],-108.94813089179037,[514],[0.42579088],-109.07207,3960191,3984001,768
106,gpt2,penn_treebank_512,50257,768,106,768,6591890,[262],[0.15762383],-114.18877202356043,[262],[0.15244517],-114.155334,3863358,2895917,768
